wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
podkarpackie;tarnobrzeski;12676;192;5575;134;t1820
podkarpackie;leski;12497;31;6095;16;t1821
podkarpackie;Krosno;38761;267;18498;134;t1861
podkarpackie;Przemyœl;38362;284;17812;236;t1862
podkarpackie;Rzeszów;510956;1061;240688;605;t1863
podkarpackie;Tarnobrzeg;54693;283;25660;167;t1864
podlaskie;augustowski;38278;336;17360;268;t2001
podlaskie;bia³ostocki;57004;422;26933;333;t2002
podlaskie;bielski;32702;204;15329;176;t2003
podlaskie;grajewski;24443;157;11497;126;t2004
podlaskie;hajnowski;26929;225;12745;166;t2005
podlaskie;kolneñski;20001;150;9597;108;t2006
podlaskie;³om¿yñski;13699;272;6394;84;t2007
podlaskie;moniecki;20608;221;9505;152;t2008
podlaskie;sejneñski;10873;132;5016;129;t2009
podlaskie;siemiatycki;28912;201;13887;171;t2010
podlaskie;sokólski;37631;418;17435;346;t2011
podlaskie;suwalski;7785;214;3537;135;t2012
podlaskie;wysokomazowiecki;41794;426;19611;346;t2013
podlaskie;zambrowski;22487;199;10214;166;t2014
podlaskie;Bia³ystok;449047;1071;210208;667;t2061
podlaskie;£om¿a;60954;639;28802;471;t2062
podlaskie;Suwa³ki;48018;494;22207;402;t2063
pomorskie;bytowski;59190;610;26579;564;t2201
pomorskie;chojnicki;72218;1092;32190;957;t2202
pomorskie;cz³uchowski;35707;239;15698;197;t2203
pomorskie;gdañski;46820;747;19873;715;t2204
pomorskie;kartuski;73256;1198;32385;867;t2205
pomorskie;koœcierski;55336;858;25518;763;t2206
pomorskie;kwidzyñski;54025;811;24398;636;t2207
pomorskie;lêborski;48885;809;21651;728;t2208
pomorskie;malborski;35066;790;15334;675;t2209
pomorskie;nowodworski;28112;144;12499;110;t2210
pomorskie;pucki;47811;486;20963;430;t2211
pomorskie;s³upski;39768;379;17855;299;t2212
pomorskie;starogardzki;81366;1701;36569;1466;t2213
pomorskie;tczewski;65033;918;27925;531;t2214
pomorskie;wejherowski;133142;1103;59848;859;t2215
pomorskie;sztumski;36645;325;16356;227;t2216
pomorskie;Gdañsk;755291;2569;357033;1919;t2261
pomorskie;Gdynia;252627;1553;110756;1261;t2262
pomorskie;S³upsk;100058;800;45393;613;t2263
pomorskie;Sopot;88440;195;42783;153;t2264
œl¹skie;bêdziñski;99219;670;45553;490;t2401
œl¹skie;bielski;93276;901;39084;550;t2402
œl¹skie;cieszyñski;139219;1206;61747;945;t2403
œl¹skie;czêstochowski;78265;725;35028;602;t2404
œl¹skie;gliwicki;117982;1130;50760;880;t2405
œl¹skie;k³obucki;51170;587;23387;515;t2406
œl¹skie;lubliniecki;47159;763;21190;526;t2407
œl¹skie;miko³owski;38824;249;17858;218;t2408
œl¹skie;myszkowski;48831;365;22044;344;t2409
œl¹skie;pszczyñski;54798;986;23784;847;t2410
œl¹skie;raciborski;80068;662;36583;547;t2411
œl¹skie;rybnicki;23155;115;10730;115;t2412
œl¹skie;tarnogórski;133942;1088;62309;940;t2413
œl¹skie;bieruñsko-lêdziñski;34765;455;15803;429;t2414
œl¹skie;wodzis³awski;109690;1166;49476;975;t2415
œl¹skie;zawierciañski;89744;609;40565;457;t2416
œl¹skie;¿ywiecki;91252;1594;40933;1335;t2417
œl¹skie;Bielsko-Bia³a;187071;1525;82511;1153;t2461
œl¹skie;Bytom;130494;1626;59571;1366;t2462
œl¹skie;Chorzów;103037;462;47305;396;t2463
œl¹skie;Czêstochowa;232544;2722;104901;2372;t2464
œl¹skie;D¹browa Górnicza;81077;997;36940;896;t2465
œl¹skie;Gliwice;250728;1195;116381;949;t2466
œl¹skie;Jastrzêbie-Zdrój;50070;413;23010;119;t2467
œl¹skie;Jaworzno;82938;875;37684;728;t2468
œl¹skie;Katowice;547538;2583;252013;2049;t2469
œl¹skie;Mys³owice;45483;559;21357;452;t2470
œl¹skie;Piekary Œl¹skie;32938;432;14783;368;t2471
œl¹skie;Ruda Œl¹ska;171394;527;80659;476;t2472
œl¹skie;Rybnik;56664;488;24780;282;t2473
œl¹skie;Siemianowice Œl¹skie;83036;576;38764;443;t2474
œl¹skie;Sosnowiec;192641;963;87822;743;t2475
œl¹skie;Œwiêtoch³owice;35974;433;16439;340;t2476
œl¹skie;Tychy;99296;1399;45067;1127;t2477
œl¹skie;Zabrze;120625;824;53915;636;t2478
œl¹skie;¯ory;56415;758;25334;657;t2479
œwiêtokrzyskie;buski;44586;538;20309;319;t2601
œwiêtokrzyskie;jêdrzejowski;65830;661;29348;485;t2602
œwiêtokrzyskie;kazimierski;21714;341;9428;238;t2603
œwiêtokrzyskie;kielecki;99018;1103;42894;947;t2604
œwiêtokrzyskie;konecki;45724;521;20010;446;t2605
œwiêtokrzyskie;opatowski;30803;291;13902;180;t2606
œwiêtokrzyskie;ostrowiecki;78140;898;35191;739;t2607
œwiêtokrzyskie;piñczowski;30723;643;13411;515;t2608
œwiêtokrzyskie;sandomierski;70023;398;32064;254;t2609
œwiêtokrzyskie;skar¿yski;43194;644;19171;599;t2610
œwiêtokrzyskie;starachowicki;55566;558;25407;346;t2611
œwiêtokrzyskie;staszowski;31193;330;13972;245;t2612
œwiêtokrzyskie;w³oszczowski;39096;471;17380;348;t2613
œwiêtokrzyskie;Kielce;253986;1580;114803;1145;t2661
warmiñsko-mazurskie;bartoszycki;48228;485;21952;399;t2801
warmiñsko-mazurskie;braniewski;25924;276;11786;254;t2802
warmiñsko-mazurskie;dzia³dowski;43756;777;19195;613;t2803
warmiñsko-mazurskie;elbl¹ski;32214;333;14733;245;t2804
warmiñsko-mazurskie;e³cki;73007;446;32263;180;t2805
warmiñsko-mazurskie;gi¿ycki;37275;467;17081;400;t2806
warmiñsko-mazurskie;i³awski;56618;632;24489;468;t2807
warmiñsko-mazurskie;kêtrzyñski;35405;290;16245;235;t2808
warmiñsko-mazurskie;lidzbarski;26151;266;12143;249;t2809
warmiñsko-mazurskie;mr¹gowski;24023;436;10491;380;t2810
warmiñsko-mazurskie;nidzicki;38273;454;17512;391;t2811
warmiñsko-mazurskie;nowomiejski;29729;519;12753;409;t2812
warmiñsko-mazurskie;olecki;20924;233;9612;225;t2813
warmiñsko-mazurskie;olsztyñski;84313;792;38532;610;t2814
warmiñsko-mazurskie;ostródzki;58603;912;26367;847;t2815
warmiñsko-mazurskie;piski;46094;399;21330;337;t2816
warmiñsko-mazurskie;szczycieñski;48822;679;22630;584;t2817
warmiñsko-mazurskie;go³dapski;16153;160;7173;130;t2818
warmiñsko-mazurskie;wêgorzewski;18989;425;8956;334;t2819
warmiñsko-mazurskie;Elbl¹g;110578;1320;51116;1031;t2861
warmiñsko-mazurskie;Olsztyn;204329;1556;91818;1355;t2862
wielkopolskie;chodzieski;32554;565;13445;487;t3001
wielkopolskie;czarnkowsko-trzcianecki;74936;680;33507;536;t3002
wielkopolskie;gnieŸnieñski;120285;1865;52365;1582;t3003
wielkopolskie;gostyñski;68608;580;31095;307;t3004
wielkopolskie;grodziski;31384;663;13932;563;t3005
wielkopolskie;jarociñski;45891;700;20682;523;t3006
wielkopolskie;kaliski;54043;1178;24398;965;t3007
wielkopolskie;kêpiñski;40048;449;18226;327;t3008
wielkopolskie;kolski;53367;261;23826;197;t3009
wielkopolskie;koniñski;63707;1040;26818;827;t3010
wielkopolskie;koœciañski;50731;477;21501;444;t3011
wielkopolskie;krotoszyñski;52854;692;23725;620;t3012
wielkopolskie;leszczyñski;17144;192;7575;103;t3013
wielkopolskie;miêdzychodzki;29221;346;12875;258;t3014
wielkopolskie;nowotomyski;49651;904;21639;733;t3015
wielkopolskie;obornicki;67156;1074;28359;891;t3016
wielkopolskie;ostrowski;114195;1030;51125;619;t3017
wielkopolskie;ostrzeszowski;35948;455;15963;377;t3018
wielkopolskie;pilski;82357;1220;36548;1144;t3019
wielkopolskie;pleszewski;55622;566;25616;522;t3020
wielkopolskie;poznañski;169179;1660;75117;1237;t3021
wielkopolskie;rawicki;44339;772;18896;676;t3022
wielkopolskie;s³upecki;36655;547;15926;504;t3023
wielkopolskie;szamotulski;58098;486;25186;422;t3024
wielkopolskie;œredzki;54764;572;25419;464;t3025
wielkopolskie;œremski;29021;330;12521;298;t3026
wielkopolskie;turecki;47903;893;21281;745;t3027
wielkopolskie;w¹growiecki;25913;280;10764;194;t3028
wielkopolskie;wolsztyñski;42035;911;19496;736;t3029
wielkopolskie;wrzesiñski;54407;1306;23463;1124;t3030
wielkopolskie;z³otowski;35835;563;15401;470;t3031
wielkopolskie;Kalisz;95621;637;43949;600;t3061
wielkopolskie;Konin;86162;1494;37883;1242;t3062
wielkopolskie;Leszno;61585;710;25654;612;t3063
wielkopolskie;Poznañ;994160;5669;454054;4496;t3064
zachodniopomorskie;bia³ogardzki;40570;430;18325;380;t3201
zachodniopomorskie;choszczeñski;32191;528;14519;458;t3202
zachodniopomorskie;drawski;51710;454;22950;327;t3203
zachodniopomorskie;goleniowski;54413;628;23601;443;t3204
zachodniopomorskie;gryficki;29360;452;12877;301;t3205
zachodniopomorskie;gryfiñski;49242;957;22240;885;t3206
zachodniopomorskie;kamieñski;40890;465;18082;384;t3207
zachodniopomorskie;ko³obrzeski;78639;498;36711;428;t3208
zachodniopomorskie;koszaliñski;31141;290;13644;242;t3209
zachodniopomorskie;myœliborski;35762;376;16539;294;t3210
zachodniopomorskie;policki;43502;551;19983;402;t3211
zachodniopomorskie;pyrzycki;26170;159;12304;157;t3212
zachodniopomorskie;s³awieñski;47303;316;21688;238;t3213
zachodniopomorskie;stargardzki;75901;747;33355;553;t3214
zachodniopomorskie;szczecinecki;76802;447;34321;323;t3215
zachodniopomorskie;œwidwiñski;31989;363;14572;267;t3216
zachodniopomorskie;wa³ecki;32951;393;14582;282;t3217
zachodniopomorskie;³obeski;38594;479;15240;429;t3218
zachodniopomorskie;Koszalin;108373;1353;49904;1066;t3261
zachodniopomorskie;Szczecin;522319;1947;238554;1326;t3262
zachodniopomorskie;Œwinoujœcie;36411;260;16859;211;t3263
Ca³y kraj;;32158852;278599;14589506;222083;t0000
