wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
podlaskie;moniecki;20691;0;9578;0;t2008
podlaskie;sejneñski;11087;0;5174;0;t2009
podlaskie;siemiatycki;29215;0;14092;0;t2010
podlaskie;sokólski;38424;118;18091;92;t2011
podlaskie;suwalski;7856;0;3596;0;t2012
podlaskie;wysokomazowiecki;42278;0;19916;0;t2013
podlaskie;zambrowski;23090;186;10647;146;t2014
podlaskie;Bia³ystok;452216;519;211885;249;t2061
podlaskie;£om¿a;61521;14;29187;9;t2062
podlaskie;Suwa³ki;49036;30;22853;0;t2063
pomorskie;bytowski;60483;93;27552;0;t2201
pomorskie;chojnicki;74382;578;33891;364;t2202
pomorskie;cz³uchowski;36708;0;16426;0;t2203
pomorskie;gdañski;48806;556;21423;433;t2204
pomorskie;kartuski;75481;454;33884;281;t2205
pomorskie;koœcierski;56825;61;26682;57;t2206
pomorskie;kwidzyñski;55222;212;25262;100;t2207
pomorskie;lêborski;50192;278;22610;264;t2208
pomorskie;malborski;35462;0;15635;0;t2209
pomorskie;nowodworski;28836;405;13005;285;t2210
pomorskie;pucki;49879;401;22581;336;t2211
pomorskie;s³upski;40978;137;18885;88;t2212
pomorskie;starogardzki;84584;534;39218;298;t2213
pomorskie;tczewski;67398;272;29943;267;t2214
pomorskie;wejherowski;135630;1009;61424;618;t2215
pomorskie;sztumski;37357;101;16749;0;t2216
pomorskie;Gdañsk;762825;1993;362050;1154;t2261
pomorskie;Gdynia;257929;1468;114683;1217;t2262
pomorskie;S³upsk;101701;215;46554;21;t2263
pomorskie;Sopot;89007;50;43156;17;t2264
œl¹skie;bêdziñski;100869;244;46770;201;t2401
œl¹skie;bielski;95350;375;40662;177;t2402
œl¹skie;cieszyñski;143000;478;64515;268;t2403
œl¹skie;czêstochowski;80109;122;36439;37;t2404
œl¹skie;gliwicki;120719;900;52543;596;t2405
œl¹skie;k³obucki;51845;170;23830;84;t2406
œl¹skie;lubliniecki;48138;459;21878;307;t2407
œl¹skie;miko³owski;39551;346;18475;269;t2408
œl¹skie;myszkowski;50178;483;23062;386;t2409
œl¹skie;pszczyñski;56839;377;25491;340;t2410
œl¹skie;raciborski;81238;205;37343;130;t2411
œl¹skie;rybnicki;23664;342;11083;275;t2412
œl¹skie;tarnogórski;136126;364;63965;296;t2413
œl¹skie;bieruñsko-lêdziñski;35617;0;16525;0;t2414
œl¹skie;wodzis³awski;112319;373;51279;170;t2415
œl¹skie;zawierciañski;91531;464;41928;332;t2416
œl¹skie;¿ywiecki;94171;1100;43154;803;t2417
œl¹skie;Bielsko-Bia³a;193239;1296;87191;902;t2461
œl¹skie;Bytom;132848;576;61332;443;t2462
œl¹skie;Chorzów;104389;287;48333;195;t2463
œl¹skie;Czêstochowa;237564;1131;108758;916;t2464
œl¹skie;D¹browa Górnicza;82859;221;38098;163;t2465
œl¹skie;Gliwice;253637;1023;118433;551;t2466
œl¹skie;Jastrzêbie-Zdrój;51214;302;23777;147;t2467
œl¹skie;Jaworzno;84574;505;38877;425;t2468
œl¹skie;Katowice;553893;1735;256706;1224;t2469
œl¹skie;Mys³owice;46130;103;21834;66;t2470
œl¹skie;Piekary Œl¹skie;33831;160;15439;148;t2471
œl¹skie;Ruda Œl¹ska;173255;821;82205;703;t2472
œl¹skie;Rybnik;58854;342;26488;309;t2473
œl¹skie;Siemianowice Œl¹skie;83816;177;39360;110;t2474
œl¹skie;Sosnowiec;195040;395;89211;170;t2475
œl¹skie;Œwiêtoch³owice;36950;608;17138;496;t2476
œl¹skie;Tychy;100917;368;46102;206;t2477
œl¹skie;Zabrze;122859;473;55300;167;t2478
œl¹skie;¯ory;57571;177;26342;135;t2479
œwiêtokrzyskie;buski;45512;65;21079;62;t2601
œwiêtokrzyskie;jêdrzejowski;67760;783;30806;611;t2602
œwiêtokrzyskie;kazimierski;22162;131;9777;98;t2603
œwiêtokrzyskie;kielecki;101445;596;44738;478;t2604
œwiêtokrzyskie;konecki;47448;628;21208;432;t2605
œwiêtokrzyskie;opatowski;31469;42;14291;38;t2606
œwiêtokrzyskie;ostrowiecki;79952;325;36530;196;t2607
œwiêtokrzyskie;piñczowski;31234;33;13728;32;t2608
œwiêtokrzyskie;sandomierski;71104;275;32769;109;t2609
œwiêtokrzyskie;skar¿yski;44360;456;20117;396;t2610
œwiêtokrzyskie;starachowicki;56484;130;26016;100;t2611
œwiêtokrzyskie;staszowski;32204;378;14723;273;t2612
œwiêtokrzyskie;w³oszczowski;39836;144;17953;121;t2613
œwiêtokrzyskie;Kielce;258073;1345;117868;1106;t2661
warmiñsko-mazurskie;bartoszycki;48954;0;22405;0;t2801
warmiñsko-mazurskie;braniewski;26667;24;12412;23;t2802
warmiñsko-mazurskie;dzia³dowski;45188;79;20388;64;t2803
warmiñsko-mazurskie;elbl¹ski;32778;124;15057;85;t2804
warmiñsko-mazurskie;e³cki;74155;75;32877;1;t2805
warmiñsko-mazurskie;gi¿ycki;38005;187;17649;108;t2806
warmiñsko-mazurskie;i³awski;58667;754;25951;518;t2807
warmiñsko-mazurskie;kêtrzyñski;36674;167;16946;39;t2808
warmiñsko-mazurskie;lidzbarski;26880;0;12615;0;t2809
warmiñsko-mazurskie;mr¹gowski;24620;56;11060;56;t2810
warmiñsko-mazurskie;nidzicki;39076;239;17735;34;t2811
warmiñsko-mazurskie;nowomiejski;31093;631;13752;465;t2812
warmiñsko-mazurskie;olecki;21714;309;10242;301;t2813
warmiñsko-mazurskie;olsztyñski;85998;454;39673;270;t2814
warmiñsko-mazurskie;ostródzki;60319;0;27851;0;t2815
warmiñsko-mazurskie;piski;46490;0;21527;0;t2816
warmiñsko-mazurskie;szczycieñski;49759;89;23252;69;t2817
warmiñsko-mazurskie;go³dapski;16733;71;7663;67;t2818
warmiñsko-mazurskie;wêgorzewski;19209;0;9156;0;t2819
warmiñsko-mazurskie;Elbl¹g;112909;552;52674;320;t2861
warmiñsko-mazurskie;Olsztyn;207941;610;94675;421;t2862
wielkopolskie;chodzieski;33886;105;14626;89;t3001
wielkopolskie;czarnkowsko-trzcianecki;76864;30;34786;9;t3002
wielkopolskie;gnieŸnieñski;124301;598;55413;330;t3003
wielkopolskie;gostyñski;70115;234;32275;209;t3004
wielkopolskie;grodziski;32260;60;14501;55;t3005
wielkopolskie;jarociñski;47346;478;21768;415;t3006
wielkopolskie;kaliski;55745;484;25642;347;t3007
wielkopolskie;kêpiñski;40968;44;18788;44;t3008
wielkopolskie;kolski;54613;531;24674;336;t3009
wielkopolskie;koniñski;66217;495;28450;329;t3010
wielkopolskie;koœciañski;52591;792;22964;741;t3011
wielkopolskie;krotoszyñski;54520;310;25051;224;t3012
wielkopolskie;leszczyñski;17617;60;7939;52;t3013
wielkopolskie;miêdzychodzki;30175;168;13600;114;t3014
wielkopolskie;nowotomyski;51014;12;22866;0;t3015
wielkopolskie;obornicki;68925;225;29670;114;t3016
wielkopolskie;ostrowski;116779;929;52836;834;t3017
wielkopolskie;ostrzeszowski;36969;113;16542;85;t3018
wielkopolskie;pilski;85757;916;39195;862;t3019
wielkopolskie;pleszewski;56739;0;26210;0;t3020
wielkopolskie;poznañski;175595;2761;80086;2247;t3021
wielkopolskie;rawicki;45510;116;19622;69;t3022
wielkopolskie;s³upecki;37674;0;16788;0;t3023
wielkopolskie;szamotulski;61011;1128;27394;656;t3024
wielkopolskie;œredzki;56376;64;26715;10;t3025
wielkopolskie;œremski;30062;452;13269;209;t3026
wielkopolskie;turecki;49273;264;22234;214;t3027
wielkopolskie;w¹growiecki;26480;0;11134;0;t3028
wielkopolskie;wolsztyñski;43099;230;20370;197;t3029
wielkopolskie;wrzesiñski;56641;0;25466;0;t3030
wielkopolskie;z³otowski;36974;52;16243;50;t3031
wielkopolskie;Kalisz;97752;641;45325;242;t3061
wielkopolskie;Konin;88079;321;39231;199;t3062
wielkopolskie;Leszno;63641;976;27160;768;t3063
wielkopolskie;Poznañ;1015941;8142;470936;6881;t3064
zachodniopomorskie;bia³ogardzki;41226;0;18711;0;t3201
zachodniopomorskie;choszczeñski;32873;160;14980;102;t3202
zachodniopomorskie;drawski;52756;283;23724;225;t3203
zachodniopomorskie;goleniowski;55758;309;24707;268;t3204
zachodniopomorskie;gryficki;30266;36;13449;0;t3205
zachodniopomorskie;gryfiñski;50024;0;22727;0;t3206
zachodniopomorskie;kamieñski;41603;0;18624;0;t3207
zachodniopomorskie;ko³obrzeski;79831;156;37502;19;t3208
zachodniopomorskie;koszaliñski;31889;199;14209;171;t3209
zachodniopomorskie;myœliborski;36229;74;16797;51;t3210
zachodniopomorskie;policki;43943;0;20267;0;t3211
zachodniopomorskie;pyrzycki;26638;97;12504;36;t3212
zachodniopomorskie;s³awieñski;47980;172;22060;44;t3213
zachodniopomorskie;stargardzki;77990;912;34846;641;t3214
zachodniopomorskie;szczecinecki;77817;69;34942;18;t3215
zachodniopomorskie;œwidwiñski;32522;72;14958;56;t3216
zachodniopomorskie;wa³ecki;33631;240;15025;144;t3217
zachodniopomorskie;³obeski;39679;253;15880;9;t3218
zachodniopomorskie;Koszalin;110600;371;51418;264;t3261
zachodniopomorskie;Szczecin;528882;2012;243079;1371;t3262
zachodniopomorskie;Œwinoujœcie;36852;39;17174;33;t3263
Ca³y kraj;;32788403;150777;15045997;109712;t0000
