wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
opolskie;oleski;44219;268;20659;221;t1608
opolskie;opolski;60209;468;28007;378;t1609
opolskie;prudnicki;36394;55;17093;47;t1610
opolskie;strzelecki;50322;270;23134;192;t1611
opolskie;Opole;171092;477;80144;356;t1661
podkarpackie;bieszczadzki;8609;81;4048;63;t1801
podkarpackie;brzozowski;42379;144;19735;56;t1802
podkarpackie;dêbicki;60029;288;25696;180;t1803
podkarpackie;jaros³awski;46884;257;21622;174;t1804
podkarpackie;jasielski;51230;344;23313;223;t1805
podkarpackie;kolbuszowski;20136;128;9202;49;t1806
podkarpackie;kroœnieñski;46036;389;21968;274;t1807
podkarpackie;le¿ajski;34483;273;15627;169;t1808
podkarpackie;lubaczowski;29207;87;13518;61;t1809
podkarpackie;³añcucki;36399;209;17069;143;t1810
podkarpackie;mielecki;80592;402;37663;250;t1811
podkarpackie;ni¿añski;29790;108;14261;79;t1812
podkarpackie;przemyski;17051;222;8022;197;t1813
podkarpackie;przeworski;26584;319;12543;239;t1814
podkarpackie;ropczycko-sêdziszowski;34045;128;15634;76;t1815
podkarpackie;rzeszowski;49609;187;23176;143;t1816
podkarpackie;sanocki;33680;77;15466;31;t1817
podkarpackie;stalowowolski;66084;486;31031;289;t1818
podkarpackie;strzy¿owski;24195;90;11534;48;t1819
podkarpackie;tarnobrzeski;12763;87;5645;70;t1820
podkarpackie;leski;12571;56;6140;45;t1821
podkarpackie;Krosno;39056;296;18666;169;t1861
podkarpackie;Przemyœl;38615;184;17961;126;t1862
podkarpackie;Rzeszów;512758;1427;241548;865;t1863
podkarpackie;Tarnobrzeg;54935;241;25770;110;t1864
podlaskie;augustowski;38530;237;17569;207;t2001
podlaskie;bia³ostocki;57354;342;27140;204;t2002
podlaskie;bielski;32882;175;15464;132;t2003
podlaskie;grajewski;24615;141;11603;87;t2004
podlaskie;hajnowski;27096;151;12872;127;t2005
podlaskie;kolneñski;20090;81;9654;58;t2006
podlaskie;³om¿yñski;13799;102;6466;74;t2007
podlaskie;moniecki;20673;64;9560;55;t2008
podlaskie;sejneñski;10943;65;5063;45;t2009
podlaskie;siemiatycki;29037;124;13984;98;t2010
podlaskie;sokólski;37954;323;17728;293;t2011
podlaskie;suwalski;7826;41;3572;35;t2012
podlaskie;wysokomazowiecki;42112;319;19813;204;t2013
podlaskie;zambrowski;22774;282;10398;184;t2014
podlaskie;Bia³ystok;450308;1028;210915;643;t2061
podlaskie;£om¿a;61219;255;28973;172;t2062
podlaskie;Suwa³ki;48494;372;22597;320;t2063
pomorskie;bytowski;59836;635;27144;558;t2201
pomorskie;chojnicki;73149;903;33001;814;t2202
pomorskie;cz³uchowski;36232;518;15967;269;t2203
pomorskie;gdañski;47605;775;20533;659;t2204
pomorskie;kartuski;74257;990;33091;709;t2205
pomorskie;koœcierski;56149;803;26111;596;t2206
pomorskie;kwidzyñski;54616;589;24887;491;t2207
pomorskie;lêborski;49540;651;22079;428;t2208
pomorskie;malborski;35261;196;15464;133;t2209
pomorskie;nowodworski;28254;110;12594;67;t2210
pomorskie;pucki;48720;884;21653;688;t2211
pomorskie;s³upski;40383;614;18364;511;t2212
pomorskie;starogardzki;82708;1330;37682;1112;t2213
pomorskie;tczewski;66068;933;28741;817;t2214
pomorskie;wejherowski;133889;634;60405;484;t2215
pomorskie;sztumski;36904;260;16503;148;t2216
pomorskie;Gdañsk;758417;2943;359254;2177;t2261
pomorskie;Gdynia;254572;1882;112255;1498;t2262
pomorskie;S³upsk;100955;886;46099;708;t2263
pomorskie;Sopot;88786;307;43033;249;t2264
œl¹skie;bêdziñski;99793;542;46012;435;t2401
œl¹skie;bielski;94277;929;39892;812;t2402
œl¹skie;cieszyñski;140922;1585;63069;1249;t2403
œl¹skie;czêstochowski;79285;971;35895;865;t2404
œl¹skie;gliwicki;118884;848;51358;599;t2405
œl¹skie;k³obucki;51454;267;23614;218;t2406
œl¹skie;lubliniecki;47489;286;21458;224;t2407
œl¹skie;miko³owski;39041;194;18057;178;t2408
œl¹skie;myszkowski;49176;341;22288;244;t2409
œl¹skie;pszczyñski;55768;888;24577;778;t2410
œl¹skie;raciborski;80469;402;36822;241;t2411
œl¹skie;rybnicki;23302;146;10790;59;t2412
œl¹skie;tarnogórski;135141;1141;63246;918;t2413
œl¹skie;bieruñsko-lêdziñski;35242;465;16227;420;t2414
œl¹skie;wodzis³awski;110941;1343;50482;1085;t2415
œl¹skie;zawierciañski;90381;507;41069;456;t2416
œl¹skie;¿ywiecki;92395;1014;41767;723;t2417
œl¹skie;Bielsko-Bia³a;189216;1977;84103;1571;t2461
œl¹skie;Bytom;131547;1034;60384;803;t2462
œl¹skie;Chorzów;103628;530;47825;480;t2463
œl¹skie;Czêstochowa;234800;2198;106638;1709;t2464
œl¹skie;D¹browa Górnicza;81905;824;37450;517;t2465
œl¹skie;Gliwice;251785;1034;117233;857;t2466
œl¹skie;Jastrzêbie-Zdrój;50368;282;23240;229;t2467
œl¹skie;Jaworzno;83609;669;38145;463;t2468
œl¹skie;Katowice;550117;2422;253936;1911;t2469
œl¹skie;Mys³owice;45790;291;21590;233;t2470
œl¹skie;Piekary Œl¹skie;33382;385;15127;343;t2471
œl¹skie;Ruda Œl¹ska;172068;636;81231;569;t2472
œl¹skie;Rybnik;57804;1115;25548;757;t2473
œl¹skie;Siemianowice Œl¹skie;83382;342;39055;297;t2474
œl¹skie;Sosnowiec;193559;831;88418;583;t2475
œl¹skie;Œwiêtoch³owice;36130;147;16537;93;t2476
œl¹skie;Tychy;99736;430;45375;301;t2477
œl¹skie;Zabrze;121405;770;54479;565;t2478
œl¹skie;¯ory;56880;440;25719;387;t2479
œwiêtokrzyskie;buski;44998;398;20647;339;t2601
œwiêtokrzyskie;jêdrzejowski;66430;597;29835;483;t2602
œwiêtokrzyskie;kazimierski;21980;260;9635;211;t2603
œwiêtokrzyskie;kielecki;100029;991;43666;765;t2604
œwiêtokrzyskie;konecki;46466;743;20530;523;t2605
œwiêtokrzyskie;opatowski;31120;316;14077;176;t2606
œwiêtokrzyskie;ostrowiecki;79018;871;35858;674;t2607
œwiêtokrzyskie;piñczowski;30952;223;13574;163;t2608
œwiêtokrzyskie;sandomierski;70508;484;32442;380;t2609
œwiêtokrzyskie;skar¿yski;43612;406;19477;308;t2610
œwiêtokrzyskie;starachowicki;55878;307;25543;135;t2611
œwiêtokrzyskie;staszowski;31504;311;14187;216;t2612
œwiêtokrzyskie;w³oszczowski;39430;331;17628;248;t2613
œwiêtokrzyskie;Kielce;255155;1141;115627;818;t2661
warmiñsko-mazurskie;bartoszycki;48613;375;22177;221;t2801
warmiñsko-mazurskie;braniewski;26291;368;12137;353;t2802
warmiñsko-mazurskie;dzia³dowski;44410;636;19739;543;t2803
warmiñsko-mazurskie;elbl¹ski;32566;332;14940;206;t2804
warmiñsko-mazurskie;e³cki;73509;417;32605;329;t2805
warmiñsko-mazurskie;gi¿ycki;37578;289;17341;256;t2806
warmiñsko-mazurskie;i³awski;57372;636;24960;374;t2807
warmiñsko-mazurskie;kêtrzyñski;36094;683;16553;306;t2808
warmiñsko-mazurskie;lidzbarski;26608;448;12373;229;t2809
warmiñsko-mazurskie;mr¹gowski;24354;328;10798;305;t2810
warmiñsko-mazurskie;nidzicki;38476;202;17624;114;t2811
warmiñsko-mazurskie;nowomiejski;29905;175;12878;127;t2812
warmiñsko-mazurskie;olecki;21241;314;9827;215;t2813
warmiñsko-mazurskie;olsztyñski;84893;501;38934;381;t2814
warmiñsko-mazurskie;ostródzki;59592;983;27273;903;t2815
warmiñsko-mazurskie;piski;46298;193;21446;114;t2816
warmiñsko-mazurskie;szczycieñski;49298;465;22982;349;t2817
warmiñsko-mazurskie;go³dapski;16588;437;7554;384;t2818
warmiñsko-mazurskie;wêgorzewski;19165;174;9118;163;t2819
warmiñsko-mazurskie;Elbl¹g;111699;1080;51933;813;t2861
warmiñsko-mazurskie;Olsztyn;205909;1575;93191;1375;t2862
wielkopolskie;chodzieski;33162;606;14013;568;t3001
wielkopolskie;czarnkowsko-trzcianecki;75564;595;33986;450;t3002
wielkopolskie;gnieŸnieñski;121972;1612;53563;1201;t3003
wielkopolskie;gostyñski;69450;834;31775;680;t3004
wielkopolskie;grodziski;31958;573;14313;383;t3005
wielkopolskie;jarociñski;46280;390;20865;184;t3006
wielkopolskie;kaliski;54694;650;24885;489;t3007
wielkopolskie;kêpiñski;40697;647;18665;444;t3008
wielkopolskie;kolski;53674;230;24020;132;t3009
wielkopolskie;koniñski;65040;1126;27706;835;t3010
wielkopolskie;koœciañski;51350;614;21941;445;t3011
wielkopolskie;krotoszyñski;53612;752;24351;627;t3012
wielkopolskie;leszczyñski;17385;240;7753;178;t3013
wielkopolskie;miêdzychodzki;29739;516;13273;401;t3014
wielkopolskie;nowotomyski;50445;548;22377;548;t3015
wielkopolskie;obornicki;67980;762;29005;608;t3016
wielkopolskie;ostrowski;114753;535;51401;274;t3017
wielkopolskie;ostrzeszowski;36348;388;16196;230;t3018
wielkopolskie;pilski;83390;1027;37280;734;t3019
wielkopolskie;pleszewski;56218;584;25980;361;t3020
wielkopolskie;poznañski;170987;1608;76491;1298;t3021
wielkopolskie;rawicki;44821;478;19181;283;t3022
wielkopolskie;s³upecki;37241;577;16445;519;t3023
wielkopolskie;szamotulski;58935;814;25925;737;t3024
wielkopolskie;œredzki;55527;755;26077;662;t3025
wielkopolskie;œremski;29411;389;12877;355;t3026
wielkopolskie;turecki;48544;621;21723;422;t3027
wielkopolskie;w¹growiecki;26186;272;10949;185;t3028
wielkopolskie;wolsztyñski;42368;325;19751;252;t3029
wielkopolskie;wrzesiñski;55545;1134;24486;1022;t3030
wielkopolskie;z³otowski;36384;535;15911;499;t3031
wielkopolskie;Kalisz;96677;808;44766;658;t3061
wielkopolskie;Konin;87085;901;38621;734;t3062
wielkopolskie;Leszno;62212;620;26166;511;t3063
wielkopolskie;Poznañ;1000072;5315;458325;4056;t3064
zachodniopomorskie;bia³ogardzki;40824;251;18487;159;t3201
zachodniopomorskie;choszczeñski;32422;223;14677;154;t3202
zachodniopomorskie;drawski;52104;387;23295;340;t3203
zachodniopomorskie;goleniowski;54883;468;23979;378;t3204
zachodniopomorskie;gryficki;29865;498;13192;318;t3205
zachodniopomorskie;gryfiñski;49816;550;22622;369;t3206
zachodniopomorskie;kamieñski;41130;235;18275;187;t3207
zachodniopomorskie;ko³obrzeski;79024;344;36994;260;t3208
zachodniopomorskie;koszaliñski;31532;374;13934;274;t3209
zachodniopomorskie;myœliborski;35993;219;16654;109;t3210
zachodniopomorskie;policki;43636;131;20056;74;t3211
zachodniopomorskie;pyrzycki;26424;254;12396;92;t3212
zachodniopomorskie;s³awieñski;47645;314;21929;240;t3213
zachodniopomorskie;stargardzki;76343;428;33654;299;t3214
zachodniopomorskie;szczecinecki;77248;418;34607;288;t3215
zachodniopomorskie;œwidwiñski;32231;234;14734;155;t3216
zachodniopomorskie;wa³ecki;33116;162;14691;110;t3217
zachodniopomorskie;³obeski;39215;586;15769;529;t3218
zachodniopomorskie;Koszalin;109544;1159;50649;752;t3261
zachodniopomorskie;Szczecin;524486;2023;240147;1525;t3262
zachodniopomorskie;Œwinoujœcie;36554;143;16946;87;t3263
Ca³y kraj;;32413199;240627;14777930;184211;t0000
