wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;4;0;0;0;t00
dolnośląskie;bolesławiecki;72949;36;33049;21;t0201
dolnośląskie;dzierżoniowski;68497;15;32197;3;t0202
dolnośląskie;głogowski;64476;11;29420;6;t0203
dolnośląskie;górowski;26722;0;12121;0;t0204
dolnośląskie;jaworski;39132;34;17746;12;t0205
dolnośląskie;jeleniogórski;51059;37;23759;19;t0206
dolnośląskie;kamiennogórski;31576;28;14866;19;t0207
dolnośląskie;kłodzki;128293;92;60260;57;t0208
dolnośląskie;legnicki;44156;6;19738;0;t0209
dolnośląskie;lubański;30014;39;12739;17;t0210
dolnośląskie;lubiński;124649;38;59722;19;t0211
dolnośląskie;lwówecki;41702;0;19368;0;t0212
dolnośląskie;milicki;34355;6;16235;0;t0213
dolnośląskie;oleśnicki;98176;51;44909;11;t0214
dolnośląskie;oławski;45597;0;21548;0;t0215
dolnośląskie;polkowicki;41644;0;18254;0;t0216
dolnośląskie;strzeliński;37163;0;17360;0;t0217
dolnośląskie;średzki;21917;14;10426;3;t0218
dolnośląskie;świdnicki;101875;33;46926;17;t0219
dolnośląskie;trzebnicki;59453;1;28623;0;t0220
dolnośląskie;wałbrzyski;31353;0;14948;0;t0221
dolnośląskie;wołowski;42432;20;18980;10;t0222
dolnośląskie;wrocławski;103242;63;49259;22;t0223
dolnośląskie;ząbkowicki;55384;48;26035;20;t0224
dolnośląskie;zgorzelecki;59612;34;27077;23;t0225
dolnośląskie;złotoryjski;34847;11;15640;6;t0226
dolnośląskie;Jelenia Góra;90087;76;43426;16;t0261
dolnośląskie;Legnica;89921;48;42443;22;t0262
dolnośląskie;Wrocław;1050934;636;494629;370;t0264
dolnośląskie;Wałbrzych;211020;121;98611;48;t0265
kujawsko-pomorskie;aleksandrowski;132598;22;63155;6;t0401
kujawsko-pomorskie;brodnicki;72051;95;33820;53;t0402
kujawsko-pomorskie;bydgoski;77001;26;36493;20;t0403
kujawsko-pomorskie;chełmiński;41819;0;19675;0;t0404
kujawsko-pomorskie;golubsko-dobrzyński;35795;18;16676;0;t0405
kujawsko-pomorskie;grudziądzki;26345;8;11884;1;t0406
kujawsko-pomorskie;inowrocławski;104503;5;49689;0;t0407
kujawsko-pomorskie;lipnowski;53273;0;24508;0;t0408
kujawsko-pomorskie;mogileński;32421;25;15171;3;t0409
kujawsko-pomorskie;nakielski;84701;24;38171;11;t0410
kujawsko-pomorskie;radziejowski;44543;32;20840;3;t0411
kujawsko-pomorskie;rypiński;35717;23;16812;18;t0412
kujawsko-pomorskie;sępoleński;48729;23;22546;11;t0413
kujawsko-pomorskie;świecki;78380;23;36063;4;t0414
kujawsko-pomorskie;toruński;72083;44;31633;22;t0415
kujawsko-pomorskie;tucholski;39204;0;17977;0;t0416
kujawsko-pomorskie;wąbrzeski;28095;0;12764;0;t0417
kujawsko-pomorskie;włocławski;65188;31;31104;11;t0418
kujawsko-pomorskie;żniński;52938;12;25129;3;t0419
kujawsko-pomorskie;Bydgoszcz;434414;229;203610;100;t0461
kujawsko-pomorskie;Grudziądz;123938;154;57393;50;t0462
kujawsko-pomorskie;Toruń;193369;223;89845;131;t0463
kujawsko-pomorskie;Włocławek;94334;118;42800;54;t0464
lubelskie;bialski;61654;5;28298;4;t0601
lubelskie;biłgorajski;54161;11;25819;7;t0602
lubelskie;chełmski;36284;20;17128;17;t0603
lubelskie;hrubieszowski;44905;11;20655;0;t0604
lubelskie;janowski;30997;33;14467;13;t0605
lubelskie;krasnostawski;41282;30;19060;15;t0606
lubelskie;kraśnicki;66828;48;31627;20;t0607
lubelskie;lubartowski;55089;20;25897;3;t0608
lubelskie;lubelski;84510;52;38685;26;t0609
lubelskie;łęczyński;40345;52;19365;41;t0610
lubelskie;łukowski;56374;35;26485;12;t0611
lubelskie;opolski;45118;36;20807;28;t0612
lubelskie;parczewski;28198;0;13070;0;t0613
lubelskie;puławski;98083;57;46852;39;t0614
lubelskie;radzyński;30770;11;14587;0;t0615
lubelskie;rycki;53750;7;25785;6;t0616
lubelskie;świdnicki;46130;33;22140;16;t0617
lubelskie;tomaszowski;56016;67;25995;41;t0618
lubelskie;włodawski;35050;25;16319;10;t0619
lubelskie;zamojski;48595;29;23557;22;t0620
lubelskie;Biała Podlaska;70284;65;33208;31;t0661
lubelskie;Chełm;63557;59;29120;22;t0662
lubelskie;Lublin;444736;386;204610;140;t0663
lubelskie;Zamość;89666;71;42268;46;t0664
lubuskie;gorzowski;29386;0;13737;0;t0801
lubuskie;krośnieński;51170;13;24252;3;t0802
