wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
lubuskie;Gorzów Wielkopolski;148230;281;68647;103;t0861
lubuskie;Zielona Góra;149750;165;71482;67;t0862
łódzkie;bełchatowski;72631;220;33343;113;t1001
łódzkie;kutnowski;87783;212;42527;125;t1002
łódzkie;łaski;35805;18;17155;13;t1003
łódzkie;łęczycki;50672;85;23314;69;t1004
łódzkie;łowicki;89508;184;42727;97;t1005
łódzkie;łódzki wschodni;36583;101;16554;35;t1006
łódzkie;opoczyński;58565;131;26514;94;t1007
łódzkie;pabianicki;106828;199;50440;118;t1008
łódzkie;pajęczański;29575;41;13455;38;t1009
łódzkie;piotrkowski;49214;86;22855;55;t1010
łódzkie;poddębicki;36762;76;17379;53;t1011
łódzkie;radomszczański;87281;109;40907;66;t1012
łódzkie;rawski;28339;212;12897;133;t1013
łódzkie;sieradzki;98784;135;45257;69;t1014
łódzkie;skierniewicki;23739;30;11281;30;t1015
łódzkie;tomaszowski;104318;64;49364;34;t1016
łódzkie;wieluński;86864;109;41404;71;t1017
łódzkie;wieruszowski;32628;10;14822;0;t1018
łódzkie;zduńskowolski;49195;96;22771;56;t1019
łódzkie;zgierski;128047;251;60265;160;t1020
łódzkie;brzeziński;34441;82;16382;46;t1021
łódzkie;Łódź;893996;1064;423747;589;t1061
łódzkie;Piotrków Trybunalski;79807;160;37494;56;t1062
łódzkie;Skierniewice;71435;86;33842;40;t1063
małopolskie;bocheński;76864;83;34439;36;t1201
małopolskie;brzeski;65585;150;30401;58;t1202
małopolskie;chrzanowski;109577;191;50545;140;t1203
małopolskie;dąbrowski;41532;52;19393;8;t1204
małopolskie;gorlicki;84495;162;39968;110;t1205
małopolskie;krakowski;156032;450;72897;257;t1206
małopolskie;limanowski;86746;175;39778;94;t1207
małopolskie;miechowski;60011;78;28780;67;t1208
małopolskie;myślenicki;101176;334;47588;160;t1209
małopolskie;nowosądecki;128266;305;57674;161;t1210
małopolskie;nowotarski;128666;232;58631;113;t1211
małopolskie;olkuski;108323;227;50358;145;t1212
małopolskie;oświęcimski;118815;204;56044;139;t1213
małopolskie;proszowicki;42647;120;20215;33;t1214
małopolskie;suski;67525;117;31868;95;t1215
małopolskie;tarnowski;93437;146;43285;124;t1216
małopolskie;tatrzański;34861;65;16551;46;t1217
małopolskie;wadowicki;116546;174;52244;82;t1218
małopolskie;wielicki;108100;228;48998;134;t1219
małopolskie;Kraków;1166745;1342;554793;707;t1261
małopolskie;Nowy Sącz;62519;105;29611;87;t1262
małopolskie;Tarnów;110714;314;51003;147;t1263
mazowieckie;białobrzeski;34856;99;16507;60;t1401
mazowieckie;ciechanowski;78596;122;37347;72;t1402
mazowieckie;garwoliński;80960;304;38542;134;t1403
mazowieckie;gostyniński;27429;54;13160;27;t1404
mazowieckie;grodziski;93904;545;43205;314;t1405
mazowieckie;grójecki;102787;196;48603;38;t1406
mazowieckie;kozienicki;42784;96;20359;39;t1407
mazowieckie;legionowski;74104;129;32507;85;t1408
mazowieckie;lipski;25774;21;12219;11;t1409
mazowieckie;łosicki;18139;51;8754;39;t1410
mazowieckie;makowski;39945;111;18610;34;t1411
mazowieckie;miński;126109;195;56817;92;t1412
mazowieckie;mławski;58959;84;28104;9;t1413
mazowieckie;nowodworski;108129;199;50577;111;t1414
mazowieckie;ostrołęcki;48711;168;22770;104;t1415
mazowieckie;ostrowski;49290;67;23813;52;t1416
mazowieckie;otwocki;89642;251;43085;143;t1417
mazowieckie;piaseczyński;239415;418;112614;226;t1418
mazowieckie;płocki;83778;132;39630;46;t1419
mazowieckie;płoński;78395;147;36427;22;t1420
mazowieckie;pruszkowski;131528;307;62280;151;t1421
mazowieckie;przasnyski;49408;171;23625;128;t1422
mazowieckie;przysuski;27696;71;13016;0;t1423
mazowieckie;pułtuski;45569;103;21818;59;t1424
mazowieckie;radomski;61743;247;28877;156;t1425
mazowieckie;siedlecki;30427;48;14582;27;t1426
mazowieckie;sierpecki;43576;208;20647;152;t1427
mazowieckie;sochaczewski;81760;244;38677;158;t1428
mazowieckie;sokołowski;41588;58;19611;46;t1429
mazowieckie;szydłowiecki;19854;49;9032;21;t1430
mazowieckie;warszawski zachodni;112918;331;53632;145;t1432
mazowieckie;węgrowski;45269;41;21620;10;t1433
mazowieckie;wołomiński;202870;556;92489;315;t1434
mazowieckie;wyszkowski;61249;102;28999;54;t1435
mazowieckie;zwoleński;27582;0;13134;0;t1436
mazowieckie;żuromiński;28800;30;14072;27;t1437
mazowieckie;żyrardowski;55416;144;26102;77;t1438
mazowieckie;Ostrołęka;69378;112;33295;59;t1461
mazowieckie;Płock;127278;210;59023;70;t1462
mazowieckie;Radom;229844;390;106316;197;t1463
mazowieckie;Siedlce;115488;105;54546;60;t1464
mazowieckie;Warszawa;2523719;2911;1186594;1402;t1465
opolskie;brzeski;70215;152;33156;69;t1601
opolskie;głubczycki;40880;91;19475;52;t1602
opolskie;kędzierzyńsko-kozielski;79314;86;37658;37;t1603
opolskie;kluczborski;53484;158;25379;100;t1604
opolskie;krapkowicki;95653;108;44078;59;t1605
opolskie;namysłowski;27624;28;13108;10;t1606
opolskie;nyski;92645;152;44689;73;t1607
opolskie;oleski;48053;109;22815;62;t1608
opolskie;opolski;65166;93;30561;60;t1609
opolskie;prudnicki;39309;79;18491;48;t1610
opolskie;strzelecki;55897;123;26073;61;t1611
opolskie;Opole;185044;229;87199;88;t1661
podkarpackie;bieszczadzki;9871;26;4768;9;t1801
podkarpackie;brzozowski;45699;48;21480;22;t1802
podkarpackie;dębicki;64939;137;28095;99;t1803
podkarpackie;jarosławski;54999;158;25452;73;t1804
podkarpackie;jasielski;58471;128;26619;81;t1805
podkarpackie;kolbuszowski;22447;6;10418;2;t1806
podkarpackie;krośnieński;49199;72;23804;55;t1807
podkarpackie;leżajski;40102;141;18326;93;t1808
podkarpackie;lubaczowski;32418;75;15037;28;t1809
podkarpackie;łańcucki;40066;71;19057;13;t1810
podkarpackie;mielecki;86753;176;41257;105;t1811
podkarpackie;niżański;32213;93;15497;50;t1812
podkarpackie;przemyski;19040;69;9252;43;t1813
podkarpackie;przeworski;29489;86;14124;61;t1814
podkarpackie;ropczycko-sędziszowski;37806;81;17294;41;t1815
podkarpackie;rzeszowski;54170;56;25323;32;t1816
podkarpackie;sanocki;37773;120;17537;57;t1817
podkarpackie;stalowowolski;72740;186;34486;102;t1818
podkarpackie;strzyżowski;27223;51;13171;24;t1819
podkarpackie;tarnobrzeski;15290;51;6880;37;t1820
podkarpackie;leski;14041;0;6717;0;t1821
podkarpackie;Krosno;43178;132;20643;79;t1861
podkarpackie;Przemyśl;44291;82;20382;42;t1862
podkarpackie;Rzeszów;553331;679;258763;325;t1863
podkarpackie;Tarnobrzeg;60562;131;28502;74;t1864
podlaskie;augustowski;42546;139;19752;84;t2001
podlaskie;białostocki;62037;116;29689;60;t2002
podlaskie;bielski;35928;65;17111;37;t2003
podlaskie;grajewski;27748;73;13313;36;t2004
podlaskie;hajnowski;28886;79;13657;35;t2005
podlaskie;kolneński;21951;57;10338;49;t2006
podlaskie;łomżyński;15406;6;7297;0;t2007
podlaskie;moniecki;22908;103;10859;59;t2008
podlaskie;sejneński;12007;55;5676;46;t2009
podlaskie;siemiatycki;31382;92;15141;33;t2010
podlaskie;sokólski;42439;98;20341;45;t2011
podlaskie;suwalski;8569;6;4112;0;t2012
podlaskie;wysokomazowiecki;46307;130;22096;52;t2013
podlaskie;zambrowski;26374;61;12252;39;t2014
podlaskie;Białystok;482354;461;225027;141;t2061
podlaskie;Łomża;66888;70;31872;30;t2062
podlaskie;Suwałki;55207;101;25557;57;t2063
pomorskie;bytowski;66733;66;31279;23;t2201
pomorskie;chojnicki;85577;281;40393;167;t2202
pomorskie;człuchowski;40212;10;18206;1;t2203
pomorskie;gdański;57683;128;27574;23;t2204
pomorskie;kartuski;89527;331;41823;263;t2205
pomorskie;kościerski;62222;177;29665;34;t2206
pomorskie;kwidzyński;62925;203;29626;104;t2207
pomorskie;lęborski;56664;124;26276;51;t2208
pomorskie;malborski;40567;75;19230;7;t2209
pomorskie;nowodworski;31927;0;14888;0;t2210
pomorskie;pucki;57735;172;27284;79;t2211
pomorskie;słupski;45488;79;21700;38;t2212
pomorskie;starogardzki;97318;304;45856;102;t2213
pomorskie;tczewski;79075;173;36235;38;t2214
pomorskie;wejherowski;155169;331;73112;215;t2215
pomorskie;sztumski;41554;117;19050;95;t2216
pomorskie;Gdańsk;811242;828;385963;359;t2261
pomorskie;Gdynia;281283;435;127806;225;t2262
pomorskie;Słupsk;113372;143;53628;103;t2263
pomorskie;Sopot;92618;26;44944;4;t2264
śląskie;będziński;109857;117;51805;65;t2401
śląskie;bielski;107338;368;47702;275;t2402
śląskie;cieszyński;158542;193;74072;128;t2403
śląskie;częstochowski;88498;169;41777;103;t2404
śląskie;gliwicki;131807;310;58010;143;t2405
śląskie;kłobucki;57015;33;26601;6;t2406
śląskie;lubliniecki;53433;47;24774;26;t2407
śląskie;mikołowski;41824;0;19988;0;t2408
śląskie;myszkowski;55148;97;26159;49;t2409
śląskie;pszczyński;64479;58;30456;36;t2410
śląskie;raciborski;88455;143;41389;79;t2411
śląskie;rybnicki;25837;0;12540;0;t2412
śląskie;tarnogórski;146449;219;69967;104;t2413
śląskie;bieruńsko-lędziński;38655;76;18347;27;t2414
śląskie;wodzisławski;124122;210;57810;127;t2415
śląskie;zawierciański;101961;167;47422;59;t2416
śląskie;żywiecki;105049;283;49638;222;t2417
śląskie;Bielsko-Biała;215683;430;100880;197;t2461
śląskie;Bytom;143078;114;66995;47;t2462
śląskie;Chorzów;113376;157;53264;87;t2463
śląskie;Częstochowa;259938;358;121707;185;t2464
śląskie;Dąbrowa Górnicza;90033;134;42045;74;t2465
śląskie;Gliwice;275731;149;129251;85;t2466
śląskie;Jastrzębie-Zdrój;57909;52;27146;24;t2467
śląskie;Jaworzno;91748;45;42458;17;t2468
śląskie;Katowice;584475;637;274262;359;t2469
śląskie;Mysłowice;49763;20;23934;6;t2470
śląskie;Piekary Śląskie;37958;92;17783;46;t2471
śląskie;Ruda Śląska;182106;87;87726;38;t2472
śląskie;Rybnik;66716;137;31208;92;t2473
śląskie;Siemianowice Śląskie;88280;149;41970;85;t2474
śląskie;Sosnowiec;211574;239;97687;124;t2475
śląskie;Świętochłowice;40687;115;19064;66;t2476
śląskie;Tychy;112445;559;53961;278;t2477
śląskie;Zabrze;134888;356;61110;195;t2478
śląskie;Żory;62028;74;28960;34;t2479
świętokrzyskie;buski;51121;271;24003;202;t2601
świętokrzyskie;jędrzejowski;75893;166;35781;134;t2602
świętokrzyskie;kazimierski;25281;28;11629;27;t2603
świętokrzyskie;kielecki;115257;554;52415;349;t2604
świętokrzyskie;konecki;54841;115;25312;71;t2605
świętokrzyskie;opatowski;35737;42;16722;27;t2606
świętokrzyskie;ostrowiecki;88759;115;41778;63;t2607
świętokrzyskie;pińczowski;35343;39;15514;12;t2608
świętokrzyskie;sandomierski;77350;159;36340;88;t2609
świętokrzyskie;skarżyski;51000;228;24260;172;t2610
świętokrzyskie;starachowicki;62546;281;29358;184;t2611
świętokrzyskie;staszowski;36351;29;16964;13;t2612
świętokrzyskie;włoszczowski;44770;101;20728;53;t2613
świętokrzyskie;Kielce;281439;367;130690;173;t2661
warmińsko-mazurskie;bartoszycki;54068;75;25315;53;t2801
warmińsko-mazurskie;braniewski;29775;26;14315;19;t2802
warmińsko-mazurskie;działdowski;51085;141;24213;78;t2803
warmińsko-mazurskie;elbląski;37064;156;17959;104;t2804
warmińsko-mazurskie;ełcki;83019;166;36114;105;t2805
warmińsko-mazurskie;giżycki;42496;62;20542;38;t2806
warmińsko-mazurskie;iławski;67482;340;31120;161;t2807
warmińsko-mazurskie;kętrzyński;41486;159;19870;55;t2808
warmińsko-mazurskie;lidzbarski;29889;280;14256;108;t2809
warmińsko-mazurskie;mrągowski;28982;63;13352;28;t2810
warmińsko-mazurskie;nidzicki;46834;112;19244;50;t2811
warmińsko-mazurskie;nowomiejski;36565;37;17047;37;t2812
warmińsko-mazurskie;olecki;24327;28;11622;3;t2813
warmińsko-mazurskie;olsztyński;94304;142;44294;69;t2814
warmińsko-mazurskie;ostródzki;69181;171;32964;101;t2815
warmińsko-mazurskie;piski;50346;117;23596;71;t2816
warmińsko-mazurskie;szczycieński;54923;192;26135;123;t2817
warmińsko-mazurskie;gołdapski;18792;37;8776;20;t2818
warmińsko-mazurskie;węgorzewski;20473;149;9985;106;t2819
warmińsko-mazurskie;Elbląg;124669;150;59655;74;t2861
warmińsko-mazurskie;Olsztyn;226601;482;105347;213;t2862
wielkopolskie;chodzieski;39904;153;18736;114;t3001
wielkopolskie;czarnkowsko-trzcianecki;85833;92;39976;51;t3002
wielkopolskie;gnieźnieński;143690;217;68201;94;t3003
wielkopolskie;gostyński;77584;134;36955;55;t3004
wielkopolskie;grodziski;36689;155;17750;73;t3005
wielkopolskie;jarociński;55063;151;26354;70;t3006
wielkopolskie;kaliski;62690;67;29934;63;t3007
wielkopolskie;kępiński;45460;139;21567;70;t3008
wielkopolskie;kolski;64214;184;29942;98;t3009
wielkopolskie;koniński;76271;144;35038;88;t3010
wielkopolskie;kościański;63527;0;30237;0;t3011
wielkopolskie;krotoszyński;61651;87;29504;64;t3012
wielkopolskie;leszczyński;20152;87;9563;58;t3013
wielkopolskie;międzychodzki;33898;127;16212;73;t3014
wielkopolskie;nowotomyski;60859;221;29169;104;t3015
wielkopolskie;obornicki;79465;159;35811;101;t3016
wielkopolskie;ostrowski;130625;185;59979;107;t3017
wielkopolskie;ostrzeszowski;42817;102;19795;60;t3018
wielkopolskie;pilski;97199;312;46793;216;t3019
wielkopolskie;pleszewski;62517;222;29826;120;t3020
wielkopolskie;poznański;198233;302;94351;175;t3021
wielkopolskie;rawicki;53737;280;24809;185;t3022
wielkopolskie;słupecki;43065;91;20312;65;t3023
wielkopolskie;szamotulski;69090;92;32265;50;t3024
wielkopolskie;średzki;63897;89;30952;23;t3025
wielkopolskie;śremski;35379;0;16915;0;t3026
wielkopolskie;turecki;58182;87;27734;43;t3027
wielkopolskie;wągrowiecki;32116;169;15053;125;t3028
wielkopolskie;wolsztyński;49523;140;23758;93;t3029
wielkopolskie;wrzesiński;65068;142;30320;64;t3030
wielkopolskie;złotowski;42964;132;20057;78;t3031
wielkopolskie;Kalisz;108779;119;51826;69;t3061
wielkopolskie;Konin;101583;179;47730;69;t3062
wielkopolskie;Leszno;72821;219;32289;98;t3063
wielkopolskie;Poznań;1101925;1040;525013;560;t3064
zachodniopomorskie;białogardzki;44588;47;20654;28;t3201
zachodniopomorskie;choszczeński;37174;95;17393;34;t3202
zachodniopomorskie;drawski;57861;194;26602;125;t3203
zachodniopomorskie;goleniowski;63384;118;29173;90;t3204
zachodniopomorskie;gryficki;35652;41;16436;32;t3205
zachodniopomorskie;gryfiński;56767;104;26678;37;t3206
zachodniopomorskie;kamieński;47772;109;22328;87;t3207
zachodniopomorskie;kołobrzeski;89954;117;42845;43;t3208
zachodniopomorskie;koszaliński;34769;70;15920;48;t3209
zachodniopomorskie;myśliborski;40746;41;18970;25;t3210
zachodniopomorskie;policki;48933;60;23334;24;t3211
zachodniopomorskie;pyrzycki;28851;30;13907;15;t3212
zachodniopomorskie;sławieński;52583;40;24359;14;t3213
zachodniopomorskie;stargardzki;89199;196;41516;114;t3214
zachodniopomorskie;szczecinecki;83448;85;38054;56;t3215
zachodniopomorskie;świdwiński;38145;138;17676;24;t3216
zachodniopomorskie;wałecki;38820;86;18761;63;t3217
zachodniopomorskie;łobeski;46076;130;19591;38;t3218
zachodniopomorskie;Koszalin;120821;263;56975;150;t3261
zachodniopomorskie;Szczecin;569172;807;263897;435;t3262
zachodniopomorskie;Świnoujście;40245;45;19146;20;t3263
Cały kraj;;36053472;62519;16894936;33612;t0000
