wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
dolnośląskie;bolesławiecki;71920;182;32573;124;t0201
dolnośląskie;dzierżoniowski;67067;122;31630;43;t0202
dolnośląskie;głogowski;63413;153;28892;80;t0203
dolnośląskie;górowski;26474;23;12050;6;t0204
dolnośląskie;jaworski;38608;84;17486;47;t0205
dolnośląskie;jeleniogórski;50480;155;23550;68;t0206
dolnośląskie;kamiennogórski;31053;200;14654;156;t0207
dolnośląskie;kłodzki;126577;205;59437;102;t0208
dolnośląskie;legnicki;43720;61;19521;25;t0209
dolnośląskie;lubański;29495;24;12495;24;t0210
dolnośląskie;lubiński;123390;250;59146;118;t0211
dolnośląskie;lwówecki;41034;77;19036;39;t0212
dolnośląskie;milicki;33837;105;15956;77;t0213
dolnośląskie;oleśnicki;95575;295;43447;169;t0214
dolnośląskie;oławski;44988;52;21515;45;t0215
dolnośląskie;polkowicki;41151;107;18024;49;t0216
dolnośląskie;strzeliński;36611;68;17169;47;t0217
dolnośląskie;średzki;21641;20;10266;13;t0218
dolnośląskie;świdnicki;99688;170;45945;116;t0219
dolnośląskie;trzebnicki;58733;55;28173;55;t0220
dolnośląskie;wałbrzyski;31034;60;14763;40;t0221
dolnośląskie;wołowski;41757;45;18637;19;t0222
dolnośląskie;wrocławski;102010;28;48597;8;t0223
dolnośląskie;ząbkowicki;54447;117;25638;79;t0224
dolnośląskie;zgorzelecki;58131;148;26441;50;t0225
dolnośląskie;złotoryjski;34179;53;15374;41;t0226
dolnośląskie;Jelenia Góra;88654;92;42654;37;t0261
dolnośląskie;Legnica;88445;198;41752;93;t0262
dolnośląskie;Wrocław;1039902;959;489912;590;t0264
dolnośląskie;Wałbrzych;208976;58;97870;0;t0265
kujawsko-pomorskie;aleksandrowski;131709;43;62713;26;t0401
kujawsko-pomorskie;brodnicki;70776;129;33148;30;t0402
kujawsko-pomorskie;bydgoski;76163;214;36047;147;t0403
kujawsko-pomorskie;chełmiński;41307;58;19335;0;t0404
kujawsko-pomorskie;golubsko-dobrzyński;35119;45;16323;7;t0405
kujawsko-pomorskie;grudziądzki;25833;44;11660;22;t0406
kujawsko-pomorskie;inowrocławski;103574;60;49199;13;t0407
kujawsko-pomorskie;lipnowski;52425;122;24045;58;t0408
kujawsko-pomorskie;mogileński;31517;28;14825;20;t0409
kujawsko-pomorskie;nakielski;82959;21;37428;1;t0410
kujawsko-pomorskie;radziejowski;44095;30;20589;10;t0411
kujawsko-pomorskie;rypiński;34871;5;16195;0;t0412
kujawsko-pomorskie;sępoleński;48023;24;22186;9;t0413
kujawsko-pomorskie;świecki;76839;292;35197;171;t0414
kujawsko-pomorskie;toruński;71022;105;31044;48;t0415
kujawsko-pomorskie;tucholski;38783;74;17728;35;t0416
kujawsko-pomorskie;wąbrzeski;27503;44;12542;21;t0417
kujawsko-pomorskie;włocławski;64122;45;30545;24;t0418
kujawsko-pomorskie;żniński;52203;54;24644;11;t0419
kujawsko-pomorskie;Bydgoszcz;428845;484;201432;261;t0461
kujawsko-pomorskie;Grudziądz;122170;246;56595;90;t0462
kujawsko-pomorskie;Toruń;189920;350;88249;230;t0463
kujawsko-pomorskie;Włocławek;92831;197;42220;104;t0464
lubelskie;bialski;60779;42;27836;22;t0601
lubelskie;biłgorajski;53275;105;25295;62;t0602
lubelskie;chełmski;35779;0;16865;0;t0603
lubelskie;hrubieszowski;44049;74;20191;46;t0604
lubelskie;janowski;30325;167;14200;98;t0605
lubelskie;krasnostawski;40564;73;18714;40;t0606
lubelskie;kraśnicki;65826;139;31098;75;t0607
lubelskie;lubartowski;54313;215;25494;46;t0608
lubelskie;lubelski;83013;149;37819;90;t0609
lubelskie;łęczyński;39836;43;19049;30;t0610
lubelskie;łukowski;55116;164;25848;107;t0611
lubelskie;opolski;44203;164;20306;92;t0612
lubelskie;parczewski;27879;174;12902;95;t0613
lubelskie;puławski;96791;157;46173;93;t0614
lubelskie;radzyński;30482;47;14497;24;t0615
lubelskie;rycki;52935;52;25403;42;t0616
lubelskie;świdnicki;45290;145;21669;79;t0617
lubelskie;tomaszowski;55083;78;25634;21;t0618
lubelskie;włodawski;34770;91;16242;90;t0619
lubelskie;zamojski;48008;106;23256;57;t0620
lubelskie;Biała Podlaska;69107;112;32574;53;t0661
lubelskie;Chełm;62520;131;28610;69;t0662
lubelskie;Lublin;438851;682;202196;292;t0663
lubelskie;Zamość;88328;242;41541;107;t0664
lubuskie;gorzowski;28815;6;13497;6;t0801
lubuskie;krośnieński;50374;78;23965;14;t0802
lubuskie;międzyrzecki;66258;33;30974;24;t0803
lubuskie;nowosolski;90333;271;40658;80;t0804
lubuskie;słubicki;37681;28;17935;24;t0805
lubuskie;strzelecko-drezdenecki;49698;106;22516;51;t0806
lubuskie;sulęciński;30112;112;13749;62;t0807
lubuskie;świebodziński;54689;53;25397;37;t0808
lubuskie;zielonogórski;88009;227;40983;147;t0809
lubuskie;żagański;67192;81;30949;46;t0810
lubuskie;żarski;98667;188;46513;120;t0811
lubuskie;wschowski;26658;94;12696;47;t0812
lubuskie;Gorzów Wielkopolski;147847;250;68541;91;t0861
lubuskie;Zielona Góra;149580;158;71415;106;t0862
łódzkie;bełchatowski;72399;218;33225;148;t1001
łódzkie;kutnowski;87546;222;42388;153;t1002
łódzkie;łaski;35786;77;17141;71;t1003
łódzkie;łęczycki;50590;87;23248;16;t1004
łódzkie;łowicki;89321;150;42628;100;t1005
łódzkie;łódzki wschodni;36467;59;16517;19;t1006
