wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
mazowieckie;szydłowiecki;20025;129;9090;32;t1430
mazowieckie;warszawski zachodni;113062;44;53701;21;t1432
mazowieckie;węgrowski;45476;57;21708;0;t1433
mazowieckie;wołomiński;203810;380;92921;145;t1434
mazowieckie;wyszkowski;61479;22;29143;22;t1435
mazowieckie;zwoleński;27718;50;13213;32;t1436
mazowieckie;żuromiński;28854;0;14097;0;t1437
mazowieckie;żyrardowski;55597;37;26177;4;t1438
mazowieckie;Ostrołęka;69545;14;33366;14;t1461
mazowieckie;Płock;127579;44;59146;0;t1462
mazowieckie;Radom;230400;161;106563;81;t1463
mazowieckie;Siedlce;115839;95;54689;35;t1464
mazowieckie;Warszawa;2529766;2094;1189308;886;t1465
opolskie;brzeski;70279;10;33195;0;t1601
opolskie;głubczycki;41023;28;19516;0;t1602
opolskie;kędzierzyńsko-kozielski;79492;9;37742;0;t1603
opolskie;kluczborski;53587;0;25434;0;t1604
opolskie;krapkowicki;96003;245;44273;149;t1605
opolskie;namysłowski;27690;28;13140;20;t1606
opolskie;nyski;93010;246;44841;79;t1607
opolskie;oleski;48244;114;22881;37;t1608
opolskie;opolski;65237;6;30588;0;t1609
opolskie;prudnicki;39423;52;18534;12;t1610
opolskie;strzelecki;56045;14;26128;0;t1611
opolskie;Opole;185507;268;87410;127;t1661
podkarpackie;bieszczadzki;9898;0;4782;0;t1801
podkarpackie;brzozowski;45860;11;21603;9;t1802
podkarpackie;dębicki;65117;0;28166;0;t1803
podkarpackie;jarosławski;55335;144;25573;51;t1804
podkarpackie;jasielski;58818;195;26733;62;t1805
podkarpackie;kolbuszowski;22530;41;10459;12;t1806
podkarpackie;krośnieński;49298;0;23849;0;t1807
podkarpackie;leżajski;40256;69;18404;24;t1808
podkarpackie;lubaczowski;32483;0;15072;0;t1809
podkarpackie;łańcucki;40220;0;19173;0;t1810
podkarpackie;mielecki;87018;23;41404;11;t1811
podkarpackie;niżański;32373;0;15593;0;t1812
podkarpackie;przemyski;19115;0;9285;0;t1813
podkarpackie;przeworski;29557;6;14141;0;t1814
podkarpackie;ropczycko-sędziszowski;37978;40;17360;21;t1815
podkarpackie;rzeszowski;54303;57;25390;31;t1816
podkarpackie;sanocki;37843;36;17561;21;t1817
podkarpackie;stalowowolski;72849;4;34537;0;t1818
podkarpackie;strzyżowski;27273;0;13197;0;t1819
podkarpackie;tarnobrzeski;15413;13;6923;3;t1820
podkarpackie;leski;14123;0;6756;0;t1821
podkarpackie;Krosno;43372;59;20753;37;t1861
podkarpackie;Przemyśl;44499;14;20446;4;t1862
podkarpackie;Rzeszów;555224;981;259549;371;t1863
podkarpackie;Tarnobrzeg;60722;0;28579;0;t1864
podlaskie;augustowski;42652;6;19803;0;t2001
podlaskie;białostocki;62194;28;29760;0;t2002
podlaskie;bielski;36030;0;17181;0;t2003
podlaskie;grajewski;27953;54;13421;34;t2004
podlaskie;hajnowski;28935;8;13664;0;t2005
podlaskie;kolneński;22096;12;10409;0;t2006
podlaskie;łomżyński;15545;57;7306;6;t2007
podlaskie;moniecki;22955;0;10882;0;t2008
podlaskie;sejneński;12034;0;5695;0;t2009
podlaskie;siemiatycki;31445;10;15177;0;t2010
podlaskie;sokólski;42556;0;20414;0;t2011
podlaskie;suwalski;8640;54;4125;5;t2012
podlaskie;wysokomazowiecki;46399;0;22151;0;t2013
podlaskie;zambrowski;26574;56;12322;5;t2014
podlaskie;Białystok;483679;211;225674;67;t2061
podlaskie;Łomża;67132;41;32035;31;t2062
podlaskie;Suwałki;55567;9;25694;0;t2063
pomorskie;bytowski;66830;95;31286;6;t2201
pomorskie;chojnicki;85831;95;40531;24;t2202
pomorskie;człuchowski;40569;76;18325;0;t2203
pomorskie;gdański;58077;316;27828;226;t2204
pomorskie;kartuski;90138;272;42168;154;t2205
pomorskie;kościerski;62451;0;29738;0;t2206
pomorskie;kwidzyński;63025;15;29663;0;t2207
pomorskie;lęborski;56893;54;26395;0;t2208
pomorskie;malborski;40825;0;19425;0;t2209
pomorskie;nowodworski;32116;124;14995;80;t2210
pomorskie;pucki;57886;13;27348;0;t2211
pomorskie;słupski;45613;101;21738;25;t2212
pomorskie;starogardzki;97620;55;45985;0;t2213
pomorskie;tczewski;79742;245;36485;0;t2214
pomorskie;wejherowski;155971;439;73523;206;t2215
pomorskie;sztumski;41650;38;19088;7;t2216
pomorskie;Gdańsk;813259;826;386716;312;t2261
pomorskie;Gdynia;281976;295;128102;121;t2262
pomorskie;Słupsk;113903;360;53875;180;t2263
pomorskie;Sopot;92701;52;44988;31;t2264
śląskie;będziński;110268;232;52013;147;t2401
śląskie;bielski;107850;271;47934;110;t2402
śląskie;cieszyński;158846;129;74246;70;t2403
śląskie;częstochowski;88642;34;41874;23;t2404
śląskie;gliwicki;132133;139;58196;74;t2405
śląskie;kłobucki;57433;308;26811;140;t2406
śląskie;lubliniecki;53584;133;24833;58;t2407
śląskie;mikołowski;41915;41;20035;7;t2408
śląskie;myszkowski;55442;168;26284;41;t2409
śląskie;pszczyński;64722;42;30576;1;t2410
śląskie;raciborski;88744;98;41532;37;t2411
śląskie;rybnicki;25916;78;12595;55;t2412
śląskie;tarnogórski;146752;34;70132;15;t2413
śląskie;bieruńsko-lędziński;38699;0;18367;0;t2414
śląskie;wodzisławski;124435;12;58001;0;t2415
śląskie;zawierciański;102324;144;47580;58;t2416
śląskie;żywiecki;105460;107;49955;88;t2417
śląskie;Bielsko-Biała;216405;133;101182;9;t2461
śląskie;Bytom;143466;36;67173;16;t2462
śląskie;Chorzów;113657;138;53372;55;t2463
śląskie;Częstochowa;260618;217;122007;75;t2464
śląskie;Dąbrowa Górnicza;90385;0;42249;0;t2465
śląskie;Gliwice;276537;390;129571;151;t2466
śląskie;Jastrzębie-Zdrój;58196;25;27321;3;t2467
śląskie;Jaworzno;91887;11;42512;0;t2468
śląskie;Katowice;585347;310;274600;123;t2469
śląskie;Mysłowice;49973;54;24016;5;t2470
śląskie;Piekary Śląskie;38031;14;17815;0;t2471
śląskie;Ruda Śląska;182422;179;87846;81;t2472
śląskie;Rybnik;66970;31;31273;8;t2473
śląskie;Siemianowice Śląskie;88284;0;41971;0;t2474
śląskie;Sosnowiec;212226;153;97966;58;t2475
śląskie;Świętochłowice;40927;193;19198;111;t2476
śląskie;Tychy;112650;0;54076;0;t2477
śląskie;Zabrze;135262;91;61191;0;t2478
śląskie;Żory;62285;40;29064;7;t2479
świętokrzyskie;buski;51241;0;24089;0;t2601
świętokrzyskie;jędrzejowski;76455;163;36111;72;t2602
świętokrzyskie;kazimierski;25332;0;11640;0;t2603
świętokrzyskie;kielecki;115674;220;52624;131;t2604
świętokrzyskie;konecki;55004;15;25376;2;t2605
świętokrzyskie;opatowski;35883;22;16799;1;t2606
świętokrzyskie;ostrowiecki;89035;106;41924;35;t2607
świętokrzyskie;pińczowski;35652;37;15679;20;t2608
świętokrzyskie;sandomierski;77523;85;36426;39;t2609
świętokrzyskie;skarżyski;51254;193;24398;116;t2610
świętokrzyskie;starachowicki;62592;0;29380;0;t2611
świętokrzyskie;staszowski;36740;195;17193;148;t2612
świętokrzyskie;włoszczowski;44959;46;20819;1;t2613
świętokrzyskie;Kielce;282419;355;131182;107;t2661
warmińsko-mazurskie;bartoszycki;54135;1;25342;0;t2801
warmińsko-mazurskie;braniewski;29879;0;14391;0;t2802
warmińsko-mazurskie;działdowski;51301;0;24310;0;t2803
warmińsko-mazurskie;elbląski;37263;46;18066;32;t2804
warmińsko-mazurskie;ełcki;83249;33;36146;0;t2805
warmińsko-mazurskie;giżycki;42811;196;20708;109;t2806
warmińsko-mazurskie;iławski;67703;75;31286;65;t2807
warmińsko-mazurskie;kętrzyński;41772;233;20046;166;t2808
warmińsko-mazurskie;lidzbarski;29918;0;14269;0;t2809
warmińsko-mazurskie;mrągowski;29023;18;13371;3;t2810
warmińsko-mazurskie;nidzicki;47354;137;19303;0;t2811
warmińsko-mazurskie;nowomiejski;36853;97;17191;63;t2812
warmińsko-mazurskie;olecki;24399;0;11663;0;t2813
warmińsko-mazurskie;olsztyński;94794;153;44586;101;t2814
warmińsko-mazurskie;ostródzki;69436;96;33073;17;t2815
warmińsko-mazurskie;piski;50429;0;23636;0;t2816
warmińsko-mazurskie;szczycieński;55024;0;26209;0;t2817
warmińsko-mazurskie;gołdapski;18856;1;8793;0;t2818
warmińsko-mazurskie;węgorzewski;20474;0;9985;0;t2819
warmińsko-mazurskie;Elbląg;125082;54;59871;20;t2861
warmińsko-mazurskie;Olsztyn;227104;71;105550;0;t2862
wielkopolskie;chodzieski;40031;40;18787;17;t3001
wielkopolskie;czarnkowsko-trzcianecki;86062;0;40130;0;t3002
wielkopolskie;gnieźnieński;144164;0;68550;0;t3003
wielkopolskie;gostyński;77807;86;37091;30;t3004
wielkopolskie;grodziski;36842;0;17868;0;t3005
wielkopolskie;jarociński;55214;32;26464;0;t3006
wielkopolskie;kaliski;62925;170;30063;101;t3007
wielkopolskie;kępiński;45578;15;21587;0;t3008
wielkopolskie;kolski;64595;164;30054;6;t3009
wielkopolskie;koniński;76561;90;35161;0;t3010
wielkopolskie;kościański;64030;307;30602;225;t3011
wielkopolskie;krotoszyński;61924;120;29678;87;t3012
wielkopolskie;leszczyński;20175;0;9578;0;t3013
wielkopolskie;międzychodzki;34039;126;16289;63;t3014
wielkopolskie;nowotomyski;60905;19;29169;0;t3015
wielkopolskie;obornicki;79748;15;35970;13;t3016
wielkopolskie;ostrowski;131099;72;60167;0;t3017
wielkopolskie;ostrzeszowski;43133;18;19951;0;t3018
wielkopolskie;pilski;97539;96;46926;34;t3019
wielkopolskie;pleszewski;62776;0;30065;0;t3020
wielkopolskie;poznański;199173;292;94894;167;t3021
wielkopolskie;rawicki;53966;86;24949;38;t3022
wielkopolskie;słupecki;43135;5;20350;0;t3023
wielkopolskie;szamotulski;70070;928;32880;598;t3024
wielkopolskie;średzki;64103;38;31074;9;t3025
wielkopolskie;śremski;35564;117;16970;43;t3026
wielkopolskie;turecki;58573;264;27911;98;t3027
wielkopolskie;wągrowiecki;32210;0;15119;0;t3028
wielkopolskie;wolsztyński;49892;16;23998;0;t3029
wielkopolskie;wrzesiński;65421;209;30510;109;t3030
wielkopolskie;złotowski;43057;18;20108;0;t3031
wielkopolskie;Kalisz;109364;200;52011;114;t3061
wielkopolskie;Konin;102015;118;47909;53;t3062
wielkopolskie;Leszno;72982;34;32308;0;t3063
wielkopolskie;Poznań;1104984;1400;526394;656;t3064
zachodniopomorskie;białogardzki;44647;0;20684;0;t3201
zachodniopomorskie;choszczeński;37274;24;17459;15;t3202
zachodniopomorskie;drawski;57988;21;26659;0;t3203
zachodniopomorskie;goleniowski;63732;125;29421;87;t3204
zachodniopomorskie;gryficki;35812;0;16492;0;t3205
zachodniopomorskie;gryfiński;56927;9;26808;7;t3206
zachodniopomorskie;kamieński;47921;1;22375;1;t3207
zachodniopomorskie;kołobrzeski;90135;33;42894;0;t3208
zachodniopomorskie;koszaliński;34848;50;15951;21;t3209
zachodniopomorskie;myśliborski;40982;127;19080;38;t3210
zachodniopomorskie;policki;49150;0;23457;0;t3211
zachodniopomorskie;pyrzycki;28919;38;13941;11;t3212
zachodniopomorskie;sławieński;52766;0;24454;0;t3213
zachodniopomorskie;stargardzki;89598;219;41753;135;t3214
zachodniopomorskie;szczecinecki;83621;1;38151;1;t3215
zachodniopomorskie;świdwiński;38302;29;17714;1;t3216
zachodniopomorskie;wałecki;39035;140;18871;79;t3217
zachodniopomorskie;łobeski;46198;0;19679;0;t3218
zachodniopomorskie;Koszalin;121125;76;57149;39;t3261
zachodniopomorskie;Szczecin;570891;1001;264601;399;t3262
zachodniopomorskie;Świnoujście;40407;0;19240;0;t3263
Cały kraj;;36171384;40871;16952124;18015;t0000
