wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
lubuskie;nowosolski;89762;157;40479;50;t0804
lubuskie;słubicki;37497;137;17832;69;t0805
lubuskie;strzelecko-drezdenecki;49453;60;22421;11;t0806
lubuskie;sulęciński;29830;10;13648;0;t0807
lubuskie;świebodziński;54586;228;25356;98;t0808
lubuskie;zielonogórski;87535;177;40729;56;t0809
lubuskie;żagański;66912;341;30845;27;t0810
lubuskie;żarski;98330;148;46357;3;t0811
lubuskie;wschowski;26399;203;12580;137;t0812
lubuskie;Gorzów Wielkopolski;146768;397;68124;176;t0861
lubuskie;Zielona Góra;148822;113;71058;56;t0862
łódzkie;bełchatowski;71975;170;33003;119;t1001
łódzkie;kutnowski;86992;72;42036;41;t1002
łódzkie;łaski;35611;60;17032;34;t1003
łódzkie;łęczycki;50259;0;23112;0;t1004
łódzkie;łowicki;88948;0;42394;0;t1005
łódzkie;łódzki wschodni;36252;0;16400;0;t1006
łódzkie;opoczyński;58069;98;26239;27;t1007
łódzkie;pabianicki;106007;96;49952;37;t1008
łódzkie;pajęczański;29479;0;13392;0;t1009
łódzkie;piotrkowski;48965;182;22733;111;t1010
łódzkie;poddębicki;36596;0;17248;0;t1011
łódzkie;radomszczański;86543;279;40460;90;t1012
łódzkie;rawski;27939;0;12633;0;t1013
łódzkie;sieradzki;97732;148;44752;78;t1014
łódzkie;skierniewicki;23607;4;11194;0;t1015
łódzkie;tomaszowski;103588;6;48975;5;t1016
łódzkie;wieluński;86405;114;41189;63;t1017
łódzkie;wieruszowski;32517;3;14760;0;t1018
łódzkie;zduńskowolski;48933;256;22663;190;t1019
łódzkie;zgierski;127180;28;59840;16;t1020
łódzkie;brzeziński;34245;0;16286;0;t1021
łódzkie;Łódź;889560;972;421706;352;t1061
łódzkie;Piotrków Trybunalski;78950;55;37116;0;t1062
łódzkie;Skierniewice;70909;14;33603;0;t1063
małopolskie;bocheński;76043;152;33948;119;t1201
małopolskie;brzeski;65153;188;30195;109;t1202
małopolskie;chrzanowski;108876;78;50174;46;t1203
małopolskie;dąbrowski;41179;0;19237;0;t1204
małopolskie;gorlicki;83774;107;39590;58;t1205
małopolskie;krakowski;155013;288;72357;133;t1206
małopolskie;limanowski;86064;179;39465;124;t1207
małopolskie;miechowski;59682;31;28617;8;t1208
małopolskie;myślenicki;99925;139;46992;85;t1209
małopolskie;nowosądecki;127205;384;57244;282;t1210
małopolskie;nowotarski;127843;272;58267;107;t1211
małopolskie;olkuski;107799;318;50098;190;t1212
małopolskie;oświęcimski;117962;305;55553;227;t1213
małopolskie;proszowicki;42243;0;20074;0;t1214
małopolskie;suski;67166;0;31732;0;t1215
małopolskie;tarnowski;92830;57;42944;2;t1216
małopolskie;tatrzański;34541;0;16401;0;t1217
małopolskie;wadowicki;115640;398;51829;232;t1218
małopolskie;wielicki;107000;189;48415;108;t1219
małopolskie;Kraków;1160571;1088;551615;488;t1261
małopolskie;Nowy Sącz;62295;12;29497;12;t1262
małopolskie;Tarnów;109578;263;50455;76;t1263
mazowieckie;białobrzeski;34568;57;16370;35;t1401
mazowieckie;ciechanowski;77880;65;36939;38;t1402
mazowieckie;garwoliński;80360;70;38258;0;t1403
mazowieckie;gostyniński;27346;72;13132;1;t1404
mazowieckie;grodziski;92971;17;42729;8;t1405
mazowieckie;grójecki;102071;167;48312;107;t1406
mazowieckie;kozienicki;42292;48;20128;34;t1407
mazowieckie;legionowski;73552;155;32175;108;t1408
mazowieckie;lipski;25629;36;12169;5;t1409
mazowieckie;łosicki;17911;0;8628;0;t1410
mazowieckie;makowski;39435;0;18445;0;t1411
mazowieckie;miński;125363;123;56438;65;t1412
mazowieckie;mławski;58335;39;27781;22;t1413
mazowieckie;nowodworski;106936;333;49906;131;t1414
mazowieckie;ostrołęcki;48324;0;22548;0;t1415
mazowieckie;ostrowski;48938;30;23571;13;t1416
mazowieckie;otwocki;88653;58;42537;36;t1417
mazowieckie;piaseczyński;237802;147;111838;60;t1418
mazowieckie;płocki;83134;233;39342;128;t1419
mazowieckie;płoński;77781;36;36155;0;t1420
mazowieckie;pruszkowski;130632;0;61868;0;t1421
mazowieckie;przasnyski;49106;60;23435;0;t1422
mazowieckie;przysuski;27445;0;12942;0;t1423
mazowieckie;pułtuski;45183;0;21597;0;t1424
mazowieckie;radomski;61067;392;28484;217;t1425
mazowieckie;siedlecki;30216;48;14482;25;t1426
mazowieckie;sierpecki;42990;79;20339;29;t1427
mazowieckie;sochaczewski;80877;43;38043;1;t1428
mazowieckie;sokołowski;41196;25;19418;12;t1429
mazowieckie;szydłowiecki;19659;48;8927;0;t1430
mazowieckie;warszawski zachodni;112054;210;53192;147;t1432
mazowieckie;węgrowski;44895;32;21458;0;t1433
mazowieckie;wołomiński;200617;483;91492;79;t1434
mazowieckie;wyszkowski;60841;130;28813;110;t1435
mazowieckie;zwoleński;27457;139;13062;45;t1436
mazowieckie;żuromiński;28537;0;13899;0;t1437
mazowieckie;żyrardowski;54811;0;25785;0;t1438
mazowieckie;Ostrołęka;68802;0;32961;0;t1461
mazowieckie;Płock;126537;118;58786;51;t1462
mazowieckie;Radom;228284;241;105523;114;t1463
mazowieckie;Siedlce;114818;127;54151;67;t1464
mazowieckie;Warszawa;2510124;2089;1180378;1042;t1465
opolskie;brzeski;69800;0;32964;0;t1601
opolskie;głubczycki;40655;23;19368;0;t1602
opolskie;kędzierzyńsko-kozielski;78940;0;37498;0;t1603
opolskie;kluczborski;53082;0;25171;0;t1604
opolskie;krapkowicki;95092;320;43820;213;t1605
opolskie;namysłowski;27418;0;13003;0;t1606
opolskie;nyski;92266;334;44466;200;t1607
opolskie;oleski;47747;30;22669;29;t1608
opolskie;opolski;64845;31;30369;31;t1609
opolskie;prudnicki;38961;0;18295;0;t1610
opolskie;strzelecki;55505;14;25883;1;t1611
opolskie;Opole;183947;301;86761;170;t1661
podkarpackie;bieszczadzki;9745;0;4719;0;t1801
podkarpackie;brzozowski;45491;32;21360;22;t1802
podkarpackie;dębicki;64446;0;27837;0;t1803
podkarpackie;jarosławski;54167;136;25098;60;t1804
podkarpackie;jasielski;57844;63;26351;26;t1805
podkarpackie;kolbuszowski;22304;0;10345;0;t1806
podkarpackie;krośnieński;48967;0;23673;0;t1807
podkarpackie;leżajski;39567;93;18014;35;t1808
podkarpackie;lubaczowski;32033;6;14888;0;t1809
podkarpackie;łańcucki;39834;0;18968;0;t1810
podkarpackie;mielecki;86265;44;41011;24;t1811
podkarpackie;niżański;31986;0;15391;0;t1812
podkarpackie;przemyski;18886;0;9160;0;t1813
podkarpackie;przeworski;29137;0;13911;0;t1814
podkarpackie;ropczycko-sędziszowski;37498;52;17151;14;t1815
podkarpackie;rzeszowski;53715;4;25087;0;t1816
podkarpackie;sanocki;37439;71;17378;37;t1817
podkarpackie;stalowowolski;72183;5;34216;0;t1818
podkarpackie;strzyżowski;26971;0;13052;0;t1819
podkarpackie;tarnobrzeski;15022;31;6772;30;t1820
podkarpackie;leski;14005;0;6711;0;t1821
podkarpackie;Krosno;42791;67;20447;60;t1861
podkarpackie;Przemyśl;43692;16;20105;0;t1862
podkarpackie;Rzeszów;549995;1149;257362;595;t1863
podkarpackie;Tarnobrzeg;60011;19;28247;11;t1864
podlaskie;augustowski;42134;18;19522;0;t2001
podlaskie;białostocki;61614;30;29483;29;t2002
podlaskie;bielski;35650;0;16985;0;t2003
podlaskie;grajewski;27437;62;13185;26;t2004
podlaskie;hajnowski;28677;9;13575;0;t2005
podlaskie;kolneński;21798;2;10262;0;t2006
podlaskie;łomżyński;15224;1;7256;1;t2007
podlaskie;moniecki;22757;0;10770;0;t2008
podlaskie;sejneński;11873;10;5582;0;t2009
podlaskie;siemiatycki;31130;0;14989;0;t2010
podlaskie;sokólski;42064;0;20161;0;t2011
podlaskie;suwalski;8498;0;4055;0;t2012
podlaskie;wysokomazowiecki;45893;0;21952;0;t2013
podlaskie;zambrowski;26121;81;12122;43;t2014
podlaskie;Białystok;479523;249;223934;84;t2061
podlaskie;Łomża;66439;85;31668;11;t2062
podlaskie;Suwałki;54730;36;25325;1;t2063
pomorskie;bytowski;66330;26;31085;0;t2201
pomorskie;chojnicki;84699;57;39948;21;t2202
pomorskie;człuchowski;40001;72;18120;1;t2203
pomorskie;gdański;57275;178;27448;125;t2204
pomorskie;kartuski;88430;298;41096;179;t2205
pomorskie;kościerski;61382;5;29445;0;t2206
pomorskie;kwidzyński;62023;62;29260;1;t2207
pomorskie;lęborski;55899;0;25939;0;t2208
pomorskie;malborski;40398;0;19221;0;t2209
pomorskie;nowodworski;31788;77;14835;37;t2210
pomorskie;pucki;57201;34;27055;0;t2211
pomorskie;słupski;45206;72;21588;35;t2212
pomorskie;starogardzki;96428;42;45355;1;t2213
pomorskie;tczewski;78367;118;36032;0;t2214
pomorskie;wejherowski;153746;395;72350;148;t2215
pomorskie;sztumski;41196;29;18814;1;t2216
pomorskie;Gdańsk;807405;766;384353;391;t2261
pomorskie;Gdynia;279534;208;126894;106;t2262
pomorskie;Słupsk;112630;253;53162;172;t2263
pomorskie;Sopot;92279;27;44796;9;t2264
śląskie;będziński;109257;69;51485;22;t2401
śląskie;bielski;106476;51;47247;7;t2402
śląskie;cieszyński;157357;85;73309;8;t2403
śląskie;częstochowski;88022;106;41505;93;t2404
śląskie;gliwicki;131003;208;57634;117;t2405
śląskie;kłobucki;56856;300;26553;220;t2406
śląskie;lubliniecki;52992;2;24499;0;t2407
śląskie;mikołowski;41783;0;19960;0;t2408
śląskie;myszkowski;54855;162;25996;94;t2409
śląskie;pszczyński;63891;23;30114;0;t2410
śląskie;raciborski;87903;92;41093;46;t2411
śląskie;rybnicki;25760;62;12489;47;t2412
śląskie;tarnogórski;145634;41;69556;29;t2413
śląskie;bieruńsko-lędziński;38380;0;18224;0;t2414
śląskie;wodzisławski;123262;36;57381;14;t2415
śląskie;zawierciański;101151;157;47046;90;t2416
śląskie;żywiecki;104171;67;49185;1;t2417
śląskie;Bielsko-Biała;214332;208;100328;100;t2461
śląskie;Bytom;142383;126;66735;99;t2462
śląskie;Chorzów;112730;189;52966;101;t2463
śląskie;Częstochowa;258381;239;120931;97;t2464
śląskie;Dąbrowa Górnicza;89590;0;41782;0;t2465
śląskie;Gliwice;274465;324;128675;119;t2466
śląskie;Jastrzębie-Zdrój;57476;47;26943;20;t2467
śląskie;Jaworzno;91228;167;42211;27;t2468
śląskie;Katowice;582445;276;273248;96;t2469
śląskie;Mysłowice;49523;48;23833;19;t2470
śląskie;Piekary Śląskie;37525;46;17531;1;t2471
śląskie;Ruda Śląska;181438;360;87365;257;t2472
śląskie;Rybnik;66297;28;30987;13;t2473
śląskie;Siemianowice Śląskie;87973;92;41824;64;t2474
śląskie;Sosnowiec;210187;176;97030;51;t2475
śląskie;Świętochłowice;40458;172;18977;74;t2476
śląskie;Tychy;111475;52;53403;0;t2477
śląskie;Zabrze;133845;265;60682;100;t2478
śląskie;Żory;61741;50;28857;38;t2479
świętokrzyskie;buski;50527;5;23630;0;t2601
świętokrzyskie;jędrzejowski;75421;142;35506;63;t2602
świętokrzyskie;kazimierski;24953;0;11409;0;t2603
świętokrzyskie;kielecki;114003;200;51684;84;t2604
świętokrzyskie;konecki;54472;0;25158;0;t2605
świętokrzyskie;opatowski;35388;0;16548;0;t2606
świętokrzyskie;ostrowiecki;88261;73;41510;22;t2607
świętokrzyskie;pińczowski;34840;47;15416;19;t2608
świętokrzyskie;sandomierski;76733;57;36009;33;t2609
świętokrzyskie;skarżyski;50469;42;23907;32;t2610
świętokrzyskie;starachowicki;62024;0;29154;0;t2611
świętokrzyskie;staszowski;36219;167;16925;122;t2612
świętokrzyskie;włoszczowski;44498;25;20630;23;t2613
świętokrzyskie;Kielce;279661;284;129882;120;t2661
warmińsko-mazurskie;bartoszycki;53492;1;25011;1;t2801
warmińsko-mazurskie;braniewski;29367;0;14049;0;t2802
warmińsko-mazurskie;działdowski;50675;110;23959;56;t2803
warmińsko-mazurskie;elbląski;36770;30;17798;18;t2804
warmińsko-mazurskie;ełcki;82353;77;35880;0;t2805
warmińsko-mazurskie;giżycki;42284;176;20447;67;t2806
warmińsko-mazurskie;iławski;66725;67;30723;60;t2807
warmińsko-mazurskie;kętrzyński;41143;160;19728;83;t2808
warmińsko-mazurskie;lidzbarski;29465;0;14038;0;t2809
warmińsko-mazurskie;mrągowski;28485;0;13194;0;t2810
warmińsko-mazurskie;nidzicki;46179;242;19090;0;t2811
warmińsko-mazurskie;nowomiejski;36329;53;16921;20;t2812
warmińsko-mazurskie;olecki;24098;0;11554;0;t2813
warmińsko-mazurskie;olsztyński;93812;103;44106;42;t2814
warmińsko-mazurskie;ostródzki;68409;20;32584;0;t2815
warmińsko-mazurskie;piski;49943;0;23375;0;t2816
warmińsko-mazurskie;szczycieński;54457;10;25896;2;t2817
warmińsko-mazurskie;gołdapski;18579;0;8658;0;t2818
warmińsko-mazurskie;węgorzewski;20255;0;9818;0;t2819
warmińsko-mazurskie;Elbląg;123892;120;59276;55;t2861
warmińsko-mazurskie;Olsztyn;225032;77;104589;0;t2862
wielkopolskie;chodzieski;39464;35;18455;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;85121;0;39640;0;t3002
wielkopolskie;gnieźnieński;142321;44;67559;7;t3003
wielkopolskie;gostyński;76974;113;36639;109;t3004
wielkopolskie;grodziski;36375;54;17625;52;t3005
wielkopolskie;jarociński;54548;0;26114;0;t3006
wielkopolskie;kaliski;62217;91;29712;49;t3007
wielkopolskie;kępiński;45032;56;21347;0;t3008
wielkopolskie;kolski;63488;82;29674;24;t3009
wielkopolskie;koniński;75623;8;34794;0;t3010
wielkopolskie;kościański;63161;266;30002;126;t3011
wielkopolskie;krotoszyński;61043;117;29210;86;t3012
wielkopolskie;leszczyński;19894;0;9446;0;t3013
wielkopolskie;międzychodzki;33672;132;16089;92;t3014
wielkopolskie;nowotomyski;60158;227;28877;189;t3015
wielkopolskie;obornicki;78585;23;35393;5;t3016
wielkopolskie;ostrowski;129658;87;59474;0;t3017
wielkopolskie;ostrzeszowski;42393;75;19584;41;t3018
wielkopolskie;pilski;96344;136;46252;33;t3019
wielkopolskie;pleszewski;62100;10;29612;0;t3020
wielkopolskie;poznański;196632;58;93532;23;t3021
wielkopolskie;rawicki;53175;47;24463;17;t3022
wielkopolskie;słupecki;42797;0;20196;0;t3023
wielkopolskie;szamotulski;68739;1;32130;0;t3024
wielkopolskie;średzki;63296;73;30647;46;t3025
wielkopolskie;śremski;35239;45;16816;0;t3026
wielkopolskie;turecki;57658;103;27414;54;t3027
wielkopolskie;wągrowiecki;31496;0;14626;0;t3028
wielkopolskie;wolsztyński;49217;42;23582;0;t3029
wielkopolskie;wrzesiński;64554;0;30080;0;t3030
wielkopolskie;złotowski;42528;53;19790;53;t3031
wielkopolskie;Kalisz;108013;52;51333;52;t3061
wielkopolskie;Konin;100823;213;47397;76;t3062
wielkopolskie;Leszno;72137;72;31987;0;t3063
wielkopolskie;Poznań;1096934;1465;522685;961;t3064
zachodniopomorskie;białogardzki;44364;50;20544;31;t3201
zachodniopomorskie;choszczeński;36812;54;17186;23;t3202
zachodniopomorskie;drawski;57382;0;26365;0;t3203
zachodniopomorskie;goleniowski;62881;48;28924;25;t3204
zachodniopomorskie;gryficki;35231;0;16209;0;t3205
zachodniopomorskie;gryfiński;56157;4;26328;0;t3206
zachodniopomorskie;kamieński;47312;0;22060;0;t3207
zachodniopomorskie;kołobrzeski;89240;18;42470;3;t3208
zachodniopomorskie;koszaliński;34498;74;15754;22;t3209
zachodniopomorskie;myśliborski;40401;106;18785;51;t3210
zachodniopomorskie;policki;48575;0;23199;0;t3211
zachodniopomorskie;pyrzycki;28723;34;13849;0;t3212
zachodniopomorskie;sławieński;52140;32;24168;0;t3213
zachodniopomorskie;stargardzki;88232;17;40982;1;t3214
zachodniopomorskie;szczecinecki;83097;66;37897;29;t3215
zachodniopomorskie;świdwiński;37409;42;17455;8;t3216
zachodniopomorskie;wałecki;38600;73;18610;46;t3217
zachodniopomorskie;łobeski;45760;51;19489;34;t3218
zachodniopomorskie;Koszalin;120006;238;56546;154;t3261
zachodniopomorskie;Szczecin;566057;586;262505;253;t3262
zachodniopomorskie;Świnoujście;40007;30;19073;4;t3263
Cały kraj;;35805427;39205;16774024;18452;t0000
