wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
wielkopolskie;pleszewski;62211;88;29666;54;t3020
wielkopolskie;poznański;197345;490;93885;298;t3021
wielkopolskie;rawicki;53315;100;24521;50;t3022
wielkopolskie;słupecki;42930;14;20208;4;t3023
wielkopolskie;szamotulski;68837;61;32159;13;t3024
wielkopolskie;średzki;63608;145;30815;84;t3025
wielkopolskie;śremski;35369;62;16915;46;t3026
wielkopolskie;turecki;57902;138;27565;108;t3027
wielkopolskie;wągrowiecki;31732;76;14778;65;t3028
wielkopolskie;wolsztyński;49350;20;23646;0;t3029
wielkopolskie;wrzesiński;64727;52;30156;28;t3030
wielkopolskie;złotowski;42702;120;19898;73;t3031
wielkopolskie;Kalisz;108525;415;51690;302;t3061
wielkopolskie;Konin;101187;157;47526;108;t3062
wielkopolskie;Leszno;72444;41;32163;22;t3063
wielkopolskie;Poznań;1099176;680;523692;340;t3064
zachodniopomorskie;białogardzki;44422;15;20563;8;t3201
zachodniopomorskie;choszczeński;36971;92;17290;66;t3202
zachodniopomorskie;drawski;57495;53;26421;41;t3203
zachodniopomorskie;goleniowski;63128;73;29039;27;t3204
zachodniopomorskie;gryficki;35467;83;16332;53;t3205
zachodniopomorskie;gryfiński;56512;214;26576;143;t3206
zachodniopomorskie;kamieński;47518;23;22175;18;t3207
zachodniopomorskie;kołobrzeski;89463;16;42605;7;t3208
zachodniopomorskie;koszaliński;34643;92;15861;76;t3209
zachodniopomorskie;myśliborski;40643;128;18915;71;t3210
zachodniopomorskie;policki;48746;114;23261;47;t3211
zachodniopomorskie;pyrzycki;28767;0;13885;0;t3212
zachodniopomorskie;sławieński;52465;148;24321;62;t3213
zachodniopomorskie;stargardzki;88617;262;41203;147;t3214
zachodniopomorskie;szczecinecki;83215;42;37944;18;t3215
zachodniopomorskie;świdwiński;37657;44;17514;19;t3216
zachodniopomorskie;wałecki;38672;57;18659;37;t3217
zachodniopomorskie;łobeski;45910;35;19551;5;t3218
zachodniopomorskie;Koszalin;120291;197;56683;103;t3261
zachodniopomorskie;Szczecin;567506;519;263142;229;t3262
zachodniopomorskie;Świnoujście;40108;34;19095;13;t3263
Cały kraj;;35917007;47669;16824737;24969;t0000
