wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
lubelskie;parczewski;26620;48;12335;28;t0613
lubelskie;puławski;92102;408;43558;292;t0614
lubelskie;radzyński;28975;89;13695;73;t0615
lubelskie;rycki;50861;128;24217;94;t0616
lubelskie;świdnicki;42727;183;20434;106;t0617
lubelskie;tomaszowski;51976;106;23964;81;t0618
lubelskie;włodawski;33657;73;15686;22;t0619
lubelskie;zamojski;45953;132;22084;86;t0620
lubelskie;Biała Podlaska;65474;242;30892;122;t0661
lubelskie;Chełm;59359;164;27280;100;t0662
lubelskie;Lublin;420285;996;195291;467;t0663
lubelskie;Zamość;84052;243;39593;164;t0664
lubuskie;gorzowski;27524;11;12709;0;t0801
lubuskie;krośnieński;47730;151;22930;97;t0802
lubuskie;międzyrzecki;63604;73;29712;43;t0803
lubuskie;nowosolski;85123;267;38915;195;t0804
lubuskie;słubicki;35686;132;16838;85;t0805
lubuskie;strzelecko-drezdenecki;46771;71;21593;54;t0806
lubuskie;sulęciński;27696;169;12685;69;t0807
lubuskie;świebodziński;52364;1;24219;1;t0808
lubuskie;zielonogórski;84350;197;39185;127;t0809
lubuskie;żagański;63764;60;29642;44;t0810
lubuskie;żarski;94811;390;45047;198;t0811
lubuskie;wschowski;24639;63;11747;62;t0812
lubuskie;Gorzów Wielkopolski;138156;337;65088;148;t0861
lubuskie;Zielona Góra;144153;253;68716;102;t0862
łódzkie;bełchatowski;67999;380;31211;241;t1001
łódzkie;kutnowski;83478;389;40143;222;t1002
łódzkie;łaski;33902;60;16120;11;t1003
łódzkie;łęczycki;47681;127;21590;81;t1004
łódzkie;łowicki;86068;183;40895;89;t1005
łódzkie;łódzki wschodni;34594;183;15473;167;t1006
łódzkie;opoczyński;54837;285;24782;177;t1007
łódzkie;pabianicki;101607;375;47510;281;t1008
łódzkie;pajęczański;28362;14;12842;5;t1009
łódzkie;piotrkowski;46166;178;21262;103;t1010
łódzkie;poddębicki;35148;141;16555;60;t1011
łódzkie;radomszczański;80524;442;37178;293;t1012
łódzkie;rawski;26544;283;11954;215;t1013
łódzkie;sieradzki;92451;316;42225;205;t1014
łódzkie;skierniewicki;22683;34;10772;18;t1015
łódzkie;tomaszowski;99172;519;46607;328;t1016
łódzkie;wieluński;83386;249;39769;198;t1017
łódzkie;wieruszowski;31091;49;14057;0;t1018
łódzkie;zduńskowolski;46252;51;21268;44;t1019
łódzkie;zgierski;122329;439;57205;332;t1020
łódzkie;brzeziński;32806;170;15461;106;t1021
łódzkie;Łódź;863590;1745;409177;1095;t1061
łódzkie;Piotrków Trybunalski;74177;306;34821;181;t1062
łódzkie;Skierniewice;68119;158;32480;79;t1063
małopolskie;bocheński;72235;258;32309;94;t1201
małopolskie;brzeski;61370;203;28103;135;t1202
małopolskie;chrzanowski;104775;186;47916;96;t1203
małopolskie;dąbrowski;38816;215;17922;114;t1204
małopolskie;gorlicki;79856;254;37760;128;t1205
małopolskie;krakowski;146543;515;67768;357;t1206
małopolskie;limanowski;81274;218;37210;110;t1207
małopolskie;miechowski;58006;148;27596;96;t1208
małopolskie;myślenicki;94066;212;43932;111;t1209
małopolskie;nowosądecki;120683;421;54006;319;t1210
małopolskie;nowotarski;121803;348;55347;205;t1211
małopolskie;olkuski;104108;181;48238;140;t1212
małopolskie;oświęcimski;112264;396;52335;259;t1213
małopolskie;proszowicki;40314;100;19035;90;t1214
małopolskie;suski;64127;378;30046;279;t1215
małopolskie;tarnowski;88401;318;40685;210;t1216
małopolskie;tatrzański;32959;243;15678;134;t1217
małopolskie;wadowicki;108638;452;48066;272;t1218
małopolskie;wielicki;100514;511;45203;380;t1219
małopolskie;Kraków;1124748;3088;532060;2131;t1261
małopolskie;Nowy Sącz;59232;349;27827;134;t1262
małopolskie;Tarnów;103532;347;47720;190;t1263
mazowieckie;białobrzeski;32772;83;15412;49;t1401
mazowieckie;ciechanowski;74380;305;35020;217;t1402
mazowieckie;garwoliński;76551;254;36105;155;t1403
mazowieckie;gostyniński;25743;85;12187;84;t1404
mazowieckie;grodziski;89203;280;40531;214;t1405
mazowieckie;grójecki;97348;192;45827;143;t1406
mazowieckie;kozienicki;39910;128;18769;70;t1407
mazowieckie;legionowski;69943;282;30268;129;t1408
mazowieckie;lipski;24322;114;11536;73;t1409
mazowieckie;łosicki;17081;56;8114;21;t1410
mazowieckie;makowski;37524;147;17576;84;t1411
mazowieckie;miński;119700;450;53708;246;t1412
mazowieckie;mławski;54782;367;26023;228;t1413
mazowieckie;nowodworski;100936;286;46979;116;t1414
mazowieckie;ostrołęcki;46369;316;21546;222;t1415
mazowieckie;ostrowski;46473;290;22225;207;t1416
mazowieckie;otwocki;84469;382;40198;291;t1417
mazowieckie;piaseczyński;229539;295;107497;168;t1418
mazowieckie;płocki;78203;217;36407;121;t1419
mazowieckie;płoński;74723;130;34455;81;t1420
mazowieckie;pruszkowski;124146;335;58142;228;t1421
mazowieckie;przasnyski;46839;13;22260;13;t1422
mazowieckie;przysuski;25628;104;11735;53;t1423
mazowieckie;pułtuski;42981;234;20349;108;t1424
mazowieckie;radomski;57450;157;26550;92;t1425
mazowieckie;siedlecki;29132;120;13874;59;t1426
mazowieckie;sierpecki;40641;104;18985;69;t1427
mazowieckie;sochaczewski;77826;224;36685;152;t1428
mazowieckie;sokołowski;39448;12;18520;12;t1429
mazowieckie;szydłowiecki;18054;92;8111;44;t1430
mazowieckie;warszawski zachodni;108157;114;50881;89;t1432
mazowieckie;węgrowski;42721;111;20178;72;t1433
mazowieckie;wołomiński;188322;554;85965;264;t1434
mazowieckie;wyszkowski;57651;604;26813;407;t1435
mazowieckie;zwoleński;25764;59;12143;19;t1436
mazowieckie;żuromiński;26882;212;12827;191;t1437
mazowieckie;żyrardowski;51802;199;24270;115;t1438
mazowieckie;Ostrołęka;66877;355;32167;230;t1461
mazowieckie;Płock;121608;501;56393;272;t1462
mazowieckie;Radom;219673;447;101241;210;t1463
mazowieckie;Siedlce;110786;140;52231;46;t1464
mazowieckie;Warszawa;2435727;3989;1143590;2449;t1465
opolskie;brzeski;68235;150;32133;82;t1601
opolskie;głubczycki;39249;113;18761;68;t1602
opolskie;kędzierzyńsko-kozielski;76853;240;36588;170;t1603
opolskie;kluczborski;50651;127;23907;106;t1604
opolskie;krapkowicki;91366;186;41895;84;t1605
opolskie;namysłowski;26269;130;12418;46;t1606
opolskie;nyski;89593;134;43086;88;t1607
opolskie;oleski;46208;42;21983;20;t1608
opolskie;opolski;62789;146;29547;53;t1609
opolskie;prudnicki;37360;88;17564;63;t1610
opolskie;strzelecki;52937;245;24724;186;t1611
opolskie;Opole;177598;317;84146;174;t1661
podkarpackie;bieszczadzki;9185;37;4427;18;t1801
podkarpackie;brzozowski;43926;101;20586;50;t1802
podkarpackie;dębicki;62139;150;26777;94;t1803
podkarpackie;jarosławski;50240;145;23412;69;t1804
podkarpackie;jasielski;54329;184;24908;72;t1805
podkarpackie;kolbuszowski;21215;106;9839;36;t1806
podkarpackie;krośnieński;47619;38;23042;18;t1807
podkarpackie;leżajski;36833;115;16816;50;t1808
podkarpackie;lubaczowski;30352;27;14178;18;t1809
podkarpackie;łańcucki;38030;148;18020;68;t1810
podkarpackie;mielecki;83392;296;39408;180;t1811
podkarpackie;niżański;30885;92;14932;38;t1812
podkarpackie;przemyski;18018;51;8669;22;t1813
podkarpackie;przeworski;27752;71;13224;36;t1814
podkarpackie;ropczycko-sędziszowski;35596;119;16299;56;t1815
podkarpackie;rzeszowski;51709;171;24265;114;t1816
podkarpackie;sanocki;35763;42;16634;17;t1817
podkarpackie;stalowowolski;69437;199;32947;91;t1818
podkarpackie;strzyżowski;25340;75;12207;63;t1819
podkarpackie;tarnobrzeski;13756;121;6214;81;t1820
podkarpackie;leski;13222;34;6426;24;t1821
podkarpackie;Krosno;40765;86;19513;53;t1861
podkarpackie;Przemyśl;41148;283;19159;151;t1862
podkarpackie;Rzeszów;529866;461;248694;226;t1863
podkarpackie;Tarnobrzeg;57387;111;27074;68;t1864
podlaskie;augustowski;40447;99;18780;53;t2001
podlaskie;białostocki;59439;155;28481;126;t2002
podlaskie;bielski;34364;123;16372;71;t2003
podlaskie;grajewski;26025;60;12566;45;t2004
podlaskie;hajnowski;27829;71;13237;46;t2005
podlaskie;kolneński;21182;74;9959;7;t2006
podlaskie;łomżyński;14425;36;6852;30;t2007
podlaskie;moniecki;21772;174;10267;104;t2008
podlaskie;sejneński;11421;24;5444;19;t2009
podlaskie;siemiatycki;29957;113;14510;44;t2010
podlaskie;sokólski;40050;160;19163;101;t2011
podlaskie;suwalski;8191;23;3852;6;t2012
podlaskie;wysokomazowiecki;44074;141;21083;106;t2013
podlaskie;zambrowski;24401;84;11337;65;t2014
podlaskie;Białystok;463482;374;217272;182;t2061
podlaskie;Łomża;63605;157;30405;116;t2062
podlaskie;Suwałki;51278;34;23903;26;t2063
pomorskie;bytowski;64070;287;30141;277;t2201
pomorskie;chojnicki;80221;386;37852;225;t2202
pomorskie;człuchowski;38293;65;17349;53;t2203
pomorskie;gdański;53687;171;25063;81;t2204
pomorskie;kartuski;81751;574;37796;324;t2205
pomorskie;kościerski;59037;117;28152;89;t2206
pomorskie;kwidzyński;58553;287;27597;230;t2207
pomorskie;lęborski;53170;213;24709;94;t2208
pomorskie;malborski;38547;352;18071;317;t2209
pomorskie;nowodworski;30280;21;14017;16;t2210
pomorskie;pucki;54298;363;25736;263;t2211
pomorskie;słupski;43074;266;20453;232;t2212
pomorskie;starogardzki;90314;290;42652;146;t2213
pomorskie;tczewski;72928;470;33463;387;t2214
pomorskie;wejherowski;144023;352;67138;217;t2215
pomorskie;sztumski;39040;93;17732;46;t2216
pomorskie;Gdańsk;784637;999;374994;511;t2261
pomorskie;Gdynia;269255;721;122139;442;t2262
pomorskie;Słupsk;107643;432;50837;317;t2263
pomorskie;Sopot;90637;36;44118;10;t2264
śląskie;będziński;104875;165;49316;105;t2401
śląskie;bielski;101029;620;44186;388;t2402
śląskie;cieszyński;150855;408;69979;291;t2403
śląskie;częstochowski;84376;309;39418;174;t2404
śląskie;gliwicki;125401;485;55173;255;t2405
śląskie;kłobucki;54179;151;25211;56;t2406
śląskie;lubliniecki;50423;124;23169;77;t2407
śląskie;mikołowski;40863;81;19504;46;t2408
śląskie;myszkowski;52481;191;24717;111;t2409
śląskie;pszczyński;60699;304;28396;223;t2410
śląskie;raciborski;84527;221;39344;122;t2411
śląskie;rybnicki;24676;29;11882;2;t2412
śląskie;tarnogórski;141001;336;67151;209;t2413
śląskie;bieruńsko-lędziński;37274;86;17676;38;t2414
śląskie;wodzisławski;118254;439;54844;241;t2415
śląskie;zawierciański;96438;262;44906;173;t2416
śląskie;żywiecki;99116;267;46111;182;t2417
śląskie;Bielsko-Biała;205564;514;95947;367;t2461
śląskie;Bytom;137483;493;64310;302;t2462
śląskie;Chorzów;108972;303;51166;217;t2463
śląskie;Częstochowa;248746;513;116049;303;t2464
śląskie;Dąbrowa Górnicza;86202;390;40005;241;t2465
śląskie;Gliwice;263598;563;124874;312;t2466
śląskie;Jastrzębie-Zdrój;53786;27;25026;7;t2467
śląskie;Jaworzno;87777;170;40645;46;t2468
śląskie;Katowice;569393;619;267181;429;t2469
śląskie;Mysłowice;47804;105;22962;53;t2470
śląskie;Piekary Śląskie;35703;163;16644;80;t2471
śląskie;Ruda Śląska;177732;55;85444;52;t2472
śląskie;Rybnik;62625;117;28876;87;t2473
śląskie;Siemianowice Śląskie;85999;154;40800;112;t2474
śląskie;Sosnowiec;202080;427;93345;193;t2475
śląskie;Świętochłowice;38692;251;18076;124;t2476
śląskie;Tychy;107521;242;51255;199;t2477
śląskie;Zabrze;128426;314;58467;200;t2478
śląskie;Żory;59860;211;27856;134;t2479
świętokrzyskie;buski;47846;166;22328;114;t2601
świętokrzyskie;jędrzejowski;71403;394;33314;277;t2602
świętokrzyskie;kazimierski;23712;39;10820;31;t2603
świętokrzyskie;kielecki;106960;578;48371;404;t2604
świętokrzyskie;konecki;50882;150;23520;122;t2605
świętokrzyskie;opatowski;33251;60;15223;30;t2606
świętokrzyskie;ostrowiecki;84282;260;39390;160;t2607
świętokrzyskie;pińczowski;32879;66;14591;40;t2608
świętokrzyskie;sandomierski;73799;238;34470;166;t2609
świętokrzyskie;skarżyski;47756;184;22507;125;t2610
świętokrzyskie;starachowicki;59507;257;27854;181;t2611
świętokrzyskie;staszowski;33894;29;15859;12;t2612
świętokrzyskie;włoszczowski;42251;247;19456;141;t2613
świętokrzyskie;Kielce;269155;530;124861;311;t2661
warmińsko-mazurskie;bartoszycki;51392;152;23985;54;t2801
warmińsko-mazurskie;braniewski;28150;148;13464;101;t2802
warmińsko-mazurskie;działdowski;48143;252;22602;177;t2803
warmińsko-mazurskie;elbląski;34988;209;16815;185;t2804
warmińsko-mazurskie;ełcki;78164;343;34678;151;t2805
warmińsko-mazurskie;giżycki;40312;125;19314;98;t2806
warmińsko-mazurskie;iławski;62785;289;28633;196;t2807
warmińsko-mazurskie;kętrzyński;38913;71;18508;39;t2808
warmińsko-mazurskie;lidzbarski;28177;52;13308;14;t2809
warmińsko-mazurskie;mrągowski;26836;168;12321;38;t2810
warmińsko-mazurskie;nidzicki;41600;158;18515;47;t2811
warmińsko-mazurskie;nowomiejski;33572;171;15343;65;t2812
warmińsko-mazurskie;olecki;22607;120;10838;58;t2813
warmińsko-mazurskie;olsztyński;89761;358;41902;270;t2814
warmińsko-mazurskie;ostródzki;65039;322;30952;126;t2815
warmińsko-mazurskie;piski;48233;113;22542;48;t2816
warmińsko-mazurskie;szczycieński;52054;153;24685;86;t2817
warmińsko-mazurskie;gołdapski;17702;106;8194;40;t2818
warmińsko-mazurskie;węgorzewski;19785;11;9622;1;t2819
warmińsko-mazurskie;Elbląg;118793;348;56677;200;t2861
warmińsko-mazurskie;Olsztyn;217197;630;100846;347;t2862
wielkopolskie;chodzieski;37645;242;17572;200;t3001
wielkopolskie;czarnkowsko-trzcianecki;80660;213;37414;171;t3002
wielkopolskie;gnieźnieński;135008;424;63453;311;t3003
wielkopolskie;gostyński;73668;278;34891;200;t3004
wielkopolskie;grodziski;34581;196;16491;143;t3005
wielkopolskie;jarociński;51147;254;24219;205;t3006
wielkopolskie;kaliski;59351;258;28152;189;t3007
wielkopolskie;kępiński;43134;258;20340;161;t3008
wielkopolskie;kolski;59003;206;27581;138;t3009
wielkopolskie;koniński;71656;648;32403;511;t3010
wielkopolskie;kościański;58049;254;26945;200;t3011
wielkopolskie;krotoszyński;57945;399;27274;224;t3012
wielkopolskie;leszczyński;18769;68;8700;53;t3013
wielkopolskie;międzychodzki;32159;121;15152;49;t3014
wielkopolskie;nowotomyski;56781;345;26998;273;t3015
wielkopolskie;obornicki;74020;184;33123;112;t3016
wielkopolskie;ostrowski;122995;469;56594;344;t3017
wielkopolskie;ostrzeszowski;39740;150;18355;76;t3018
wielkopolskie;pilski;91621;447;43815;362;t3019
wielkopolskie;pleszewski;59745;377;28519;255;t3020
wielkopolskie;poznański;186409;619;87588;377;t3021
wielkopolskie;rawicki;49727;273;22718;242;t3022
wielkopolskie;słupecki;40939;489;19268;447;t3023
wielkopolskie;szamotulski;64191;653;29275;119;t3024
wielkopolskie;średzki;60042;180;28956;91;t3025
wielkopolskie;śremski;32919;151;15347;80;t3026
wielkopolskie;turecki;53595;339;25446;244;t3027
wielkopolskie;wągrowiecki;29344;163;13420;126;t3028
wielkopolskie;wolsztyński;45869;177;21987;120;t3029
wielkopolskie;wrzesiński;61248;214;28425;159;t3030
wielkopolskie;złotowski;39908;172;18334;109;t3031
wielkopolskie;Kalisz;103307;446;49121;124;t3061
wielkopolskie;Konin;95255;211;44531;112;t3062
wielkopolskie;Leszno;67154;24;29306;17;t3063
wielkopolskie;Poznań;1062209;1827;504350;1049;t3064
zachodniopomorskie;białogardzki;42692;153;19707;109;t3201
zachodniopomorskie;choszczeński;34576;74;15980;36;t3202
zachodniopomorskie;drawski;55198;101;25352;63;t3203
zachodniopomorskie;goleniowski;59493;222;27358;164;t3204
zachodniopomorskie;gryficki;32824;169;14738;37;t3205
zachodniopomorskie;gryfiński;53029;215;24815;151;t3206
zachodniopomorskie;kamieński;44852;248;20837;126;t3207
zachodniopomorskie;kołobrzeski;84252;152;40360;87;t3208
zachodniopomorskie;koszaliński;33128;28;15009;16;t3209
zachodniopomorskie;myśliborski;37932;89;17735;46;t3210
zachodniopomorskie;policki;46646;162;22172;78;t3211
zachodniopomorskie;pyrzycki;27475;114;13184;104;t3212
zachodniopomorskie;sławieński;50065;61;23258;20;t3213
zachodniopomorskie;stargardzki;83549;388;38826;259;t3214
zachodniopomorskie;szczecinecki;80448;173;36538;80;t3215
zachodniopomorskie;świdwiński;34534;132;16114;67;t3216
zachodniopomorskie;wałecki;36790;301;17467;267;t3217
zachodniopomorskie;łobeski;43836;127;18620;51;t3218
zachodniopomorskie;Koszalin;115253;253;54260;137;t3261
zachodniopomorskie;Szczecin;546268;1026;253691;611;t3262
zachodniopomorskie;Świnoujście;38691;150;18479;103;t3263
Cały kraj;;34334259;96734;16048936;59063;t0000
