wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
mazowieckie;garwoliński;81881;170;39138;77;t1403
mazowieckie;gostyniński;27834;0;13439;0;t1404
mazowieckie;grodziski;94392;139;43422;56;t1405
mazowieckie;grójecki;104068;208;49263;118;t1406
mazowieckie;kozienicki;43327;121;20649;79;t1407
mazowieckie;legionowski;74870;138;32971;90;t1408
mazowieckie;lipski;25991;53;12376;46;t1409
mazowieckie;łosicki;18335;39;8849;21;t1410
mazowieckie;makowski;40388;85;18813;43;t1411
mazowieckie;miński;127458;150;57457;101;t1412
mazowieckie;mławski;59799;71;28501;26;t1413
mazowieckie;nowodworski;109450;193;51217;95;t1414
mazowieckie;ostrołęcki;49043;84;22959;52;t1415
mazowieckie;ostrowski;49506;28;23935;3;t1416
mazowieckie;otwocki;90541;169;43606;89;t1417
mazowieckie;piaseczyński;241059;95;113350;32;t1418
mazowieckie;płocki;84445;90;40074;66;t1419
mazowieckie;płoński;78987;97;36821;73;t1420
mazowieckie;pruszkowski;132733;219;62829;83;t1421
mazowieckie;przasnyski;49687;71;23747;54;t1422
mazowieckie;przysuski;28062;17;13208;17;t1423
mazowieckie;pułtuski;45915;43;21998;15;t1424
mazowieckie;radomski;62413;185;29275;122;t1425
mazowieckie;siedlecki;30661;66;14691;49;t1426
mazowieckie;sierpecki;43946;97;20820;36;t1427
mazowieckie;sochaczewski;82262;99;38887;52;t1428
mazowieckie;sokołowski;41954;49;19701;30;t1429
mazowieckie;szydłowiecki;20255;58;9167;52;t1430
mazowieckie;warszawski zachodni;113566;313;53964;174;t1432
mazowieckie;węgrowski;45630;112;21774;57;t1433
mazowieckie;wołomiński;205491;437;93576;236;t1434
mazowieckie;wyszkowski;61732;175;29300;123;t1435
mazowieckie;zwoleński;27919;62;13314;31;t1436
mazowieckie;żuromiński;28991;29;14224;28;t1437
mazowieckie;żyrardowski;55911;90;26357;62;t1438
mazowieckie;Ostrołęka;69872;50;33535;26;t1461
mazowieckie;Płock;128172;132;59408;97;t1462
mazowieckie;Radom;231230;206;106980;98;t1463
mazowieckie;Siedlce;116425;125;54970;53;t1464
mazowieckie;Warszawa;2539683;2149;1193699;991;t1465
opolskie;brzeski;70516;100;33288;40;t1601
opolskie;głubczycki;41138;24;19555;17;t1602
opolskie;kędzierzyńsko-kozielski;79859;44;37896;43;t1603
opolskie;kluczborski;53870;45;25593;12;t1604
opolskie;krapkowicki;96230;120;44368;41;t1605
opolskie;namysłowski;27813;24;13209;14;t1606
opolskie;nyski;93218;84;44939;63;t1607
opolskie;oleski;48389;68;22970;45;t1608
opolskie;opolski;65456;73;30692;45;t1609
opolskie;prudnicki;39522;2;18576;2;t1610
opolskie;strzelecki;56280;65;26225;28;t1611
opolskie;Opole;186257;142;87728;58;t1661
podkarpackie;bieszczadzki;9986;31;4821;12;t1801
podkarpackie;brzozowski;46069;63;21702;29;t1802
podkarpackie;dębicki;65319;79;28256;18;t1803
podkarpackie;jarosławski;55969;233;25831;98;t1804
podkarpackie;jasielski;59167;35;26859;17;t1805
podkarpackie;kolbuszowski;22639;49;10526;43;t1806
podkarpackie;krośnieński;49450;84;23905;47;t1807
podkarpackie;leżajski;40583;93;18576;69;t1808
podkarpackie;lubaczowski;32678;21;15164;5;t1809
podkarpackie;łańcucki;40488;64;19338;39;t1810
podkarpackie;mielecki;87256;83;41528;36;t1811
podkarpackie;niżański;32476;34;15651;22;t1812
podkarpackie;przemyski;19217;47;9340;37;t1813
podkarpackie;przeworski;29792;107;14289;78;t1814
podkarpackie;ropczycko-sędziszowski;38157;37;17442;18;t1815
podkarpackie;rzeszowski;54494;63;25464;18;t1816
podkarpackie;sanocki;38070;23;17672;11;t1817
podkarpackie;stalowowolski;73193;94;34670;48;t1818
podkarpackie;strzyżowski;27411;127;13264;67;t1819
podkarpackie;tarnobrzeski;15554;76;7001;58;t1820
podkarpackie;leski;14129;0;6757;0;t1821
podkarpackie;Krosno;43569;99;20875;64;t1861
podkarpackie;Przemyśl;44900;116;20627;66;t1862
podkarpackie;Rzeszów;557467;609;260545;355;t1863
podkarpackie;Tarnobrzeg;61184;138;28784;76;t1864
podlaskie;augustowski;42798;50;19876;40;t2001
podlaskie;białostocki;62482;114;29872;43;t2002
podlaskie;bielski;36277;27;17302;12;t2003
podlaskie;grajewski;28069;58;13479;29;t2004
podlaskie;hajnowski;28998;15;13691;9;t2005
podlaskie;kolneński;22161;18;10441;10;t2006
podlaskie;łomżyński;15556;0;7306;0;t2007
podlaskie;moniecki;23088;12;10955;11;t2008
podlaskie;sejneński;12081;12;5713;7;t2009
podlaskie;siemiatycki;31575;16;15255;8;t2010
podlaskie;sokólski;42779;78;20537;47;t2011
podlaskie;suwalski;8649;6;4127;0;t2012
podlaskie;wysokomazowiecki;46554;62;22240;41;t2013
podlaskie;zambrowski;26798;53;12447;7;t2014
podlaskie;Białystok;485855;304;226502;113;t2061
podlaskie;Łomża;67483;116;32173;55;t2062
podlaskie;Suwałki;56043;69;25904;23;t2063
pomorskie;bytowski;67262;219;31454;120;t2201
pomorskie;chojnicki;86266;72;40740;30;t2202
pomorskie;człuchowski;40662;30;18340;9;t2203
pomorskie;gdański;58318;91;27965;41;t2204
pomorskie;kartuski;90599;77;42380;42;t2205
pomorskie;kościerski;62862;148;29885;59;t2206
pomorskie;kwidzyński;63495;85;29864;36;t2207
pomorskie;lęborski;57250;148;26582;80;t2208
pomorskie;malborski;40928;76;19449;24;t2209
pomorskie;nowodworski;32207;29;15041;6;t2210
pomorskie;pucki;58121;56;27409;27;t2211
pomorskie;słupski;45895;102;21895;61;t2212
pomorskie;starogardzki;97897;98;46130;73;t2213
pomorskie;tczewski;80331;216;36757;111;t2214
pomorskie;wejherowski;156713;326;73918;182;t2215
pomorskie;sztumski;42051;74;19209;30;t2216
pomorskie;Gdańsk;815768;575;387769;300;t2261
pomorskie;Gdynia;283271;384;128721;191;t2262
pomorskie;Słupsk;114414;88;54095;29;t2263
pomorskie;Sopot;92959;16;45110;8;t2264
śląskie;będziński;110781;99;52244;56;t2401
śląskie;bielski;108389;144;48128;104;t2402
śląskie;cieszyński;159493;169;74594;85;t2403
śląskie;częstochowski;89074;95;42176;63;t2404
śląskie;gliwicki;132687;130;58472;94;t2405
śląskie;kłobucki;57514;14;26829;2;t2406
śląskie;lubliniecki;53843;117;24936;55;t2407
śląskie;mikołowski;41929;8;20046;7;t2408
śląskie;myszkowski;55579;58;26349;22;t2409
śląskie;pszczyński;65163;118;30780;68;t2410
śląskie;raciborski;89102;118;41717;59;t2411
śląskie;rybnicki;25999;45;12637;20;t2412
śląskie;tarnogórski;147232;164;70407;99;t2413
śląskie;bieruńsko-lędziński;38884;61;18420;18;t2414
śląskie;wodzisławski;124975;26;58238;4;t2415
śląskie;zawierciański;102913;118;47812;40;t2416
śląskie;żywiecki;105879;49;50261;40;t2417
śląskie;Bielsko-Biała;217546;151;101759;47;t2461
śląskie;Bytom;144024;216;67406;99;t2462
śląskie;Chorzów;114191;205;53629;124;t2463
śląskie;Częstochowa;261742;221;122544;106;t2464
śląskie;Dąbrowa Górnicza;90658;72;42380;30;t2465
śląskie;Gliwice;277964;51;129913;25;t2466
śląskie;Jastrzębie-Zdrój;58527;18;27446;3;t2467
śląskie;Jaworzno;92166;160;42656;93;t2468
śląskie;Katowice;586767;482;275237;279;t2469
śląskie;Mysłowice;50225;65;24170;48;t2470
śląskie;Piekary Śląskie;38297;73;17957;47;t2471
śląskie;Ruda Śląska;182904;138;88085;68;t2472
śląskie;Rybnik;67306;43;31392;24;t2473
śląskie;Siemianowice Śląskie;88512;0;42094;0;t2474
śląskie;Sosnowiec;213136;281;98452;158;t2475
śląskie;Świętochłowice;41013;15;19261;0;t2476
śląskie;Tychy;113114;93;54329;43;t2477
śląskie;Zabrze;136042;130;61552;81;t2478
śląskie;Żory;62550;67;29131;33;t2479
świętokrzyskie;buski;51584;162;24249;109;t2601
świętokrzyskie;jędrzejowski;76711;91;36254;44;t2602
świętokrzyskie;kazimierski;25423;5;11691;4;t2603
świętokrzyskie;kielecki;116247;153;52948;130;t2604
świętokrzyskie;konecki;55937;122;25981;97;t2605
świętokrzyskie;opatowski;36032;76;16877;54;t2606
świętokrzyskie;ostrowiecki;89510;72;42116;37;t2607
świętokrzyskie;pińczowski;35826;63;15708;23;t2608
świętokrzyskie;sandomierski;77879;74;36612;19;t2609
świętokrzyskie;skarżyski;51409;40;24486;30;t2610
świętokrzyskie;starachowicki;62742;26;29423;17;t2611
świętokrzyskie;staszowski;36785;0;17193;0;t2612
świętokrzyskie;włoszczowski;45212;47;20947;5;t2613
świętokrzyskie;Kielce;283624;265;131720;137;t2661
warmińsko-mazurskie;bartoszycki;54352;28;25430;3;t2801
warmińsko-mazurskie;braniewski;30102;129;14561;91;t2802
warmińsko-mazurskie;działdowski;51612;102;24523;73;t2803
warmińsko-mazurskie;elbląski;37358;57;18100;28;t2804
warmińsko-mazurskie;ełcki;83762;95;36332;44;t2805
warmińsko-mazurskie;giżycki;42932;37;20770;26;t2806
warmińsko-mazurskie;iławski;68067;85;31521;57;t2807
warmińsko-mazurskie;kętrzyński;41982;72;20169;39;t2808
warmińsko-mazurskie;lidzbarski;30008;31;14342;26;t2809
warmińsko-mazurskie;mrągowski;29100;51;13409;47;t2810
warmińsko-mazurskie;nidzicki;47950;98;19411;81;t2811
warmińsko-mazurskie;nowomiejski;37234;125;17435;63;t2812
warmińsko-mazurskie;olecki;24643;117;11866;111;t2813
warmińsko-mazurskie;olsztyński;95127;76;44691;22;t2814
warmińsko-mazurskie;ostródzki;69938;135;33266;34;t2815
warmińsko-mazurskie;piski;50647;63;23760;41;t2816
warmińsko-mazurskie;szczycieński;55288;70;26324;32;t2817
warmińsko-mazurskie;gołdapski;19006;67;8889;55;t2818
warmińsko-mazurskie;węgorzewski;20477;0;9986;0;t2819
warmińsko-mazurskie;Elbląg;125693;238;60194;95;t2861
warmińsko-mazurskie;Olsztyn;227907;171;105993;92;t2862
wielkopolskie;chodzieski;40240;69;18867;35;t3001
wielkopolskie;czarnkowsko-trzcianecki;86486;138;40419;131;t3002
wielkopolskie;gnieźnieński;145106;328;69128;190;t3003
wielkopolskie;gostyński;78102;133;37245;83;t3004
wielkopolskie;grodziski;36940;44;17913;31;t3005
wielkopolskie;jarociński;55681;266;26777;234;t3006
wielkopolskie;kaliski;63218;82;30176;44;t3007
wielkopolskie;kępiński;45728;46;21616;11;t3008
wielkopolskie;kolski;65266;94;30337;47;t3009
wielkopolskie;koniński;76921;148;35269;61;t3010
wielkopolskie;kościański;64471;57;30763;55;t3011
wielkopolskie;krotoszyński;62287;113;29860;87;t3012
wielkopolskie;leszczyński;20268;32;9643;30;t3013
wielkopolskie;międzychodzki;34130;72;16333;43;t3014
wielkopolskie;nowotomyski;61379;129;29410;116;t3015
wielkopolskie;obornicki;80386;79;36239;46;t3016
wielkopolskie;ostrowski;131770;235;60444;140;t3017
wielkopolskie;ostrzeszowski;43517;183;20115;117;t3018
wielkopolskie;pilski;97957;180;47168;104;t3019
wielkopolskie;pleszewski;62958;94;30135;51;t3020
wielkopolskie;poznański;200344;258;95462;159;t3021
wielkopolskie;rawicki;54391;31;25145;23;t3022
wielkopolskie;słupecki;43381;109;20493;81;t3023
wielkopolskie;szamotulski;70213;39;32914;4;t3024
wielkopolskie;średzki;64406;92;31227;45;t3025
wielkopolskie;śremski;35717;5;17089;0;t3026
wielkopolskie;turecki;59079;199;28135;141;t3027
wielkopolskie;wągrowiecki;32492;81;15312;60;t3028
wielkopolskie;wolsztyński;50098;9;24120;0;t3029
wielkopolskie;wrzesiński;65863;173;30725;100;t3030
wielkopolskie;złotowski;43310;81;20266;60;t3031
wielkopolskie;Kalisz;109897;262;52343;174;t3061
wielkopolskie;Konin;102428;95;48062;48;t3062
wielkopolskie;Leszno;73477;58;32587;23;t3063
wielkopolskie;Poznań;1108932;726;528096;392;t3064
zachodniopomorskie;białogardzki;44802;75;20726;27;t3201
zachodniopomorskie;choszczeński;37456;57;17560;33;t3202
zachodniopomorskie;drawski;58178;34;26739;25;t3203
zachodniopomorskie;goleniowski;63973;77;29534;49;t3204
zachodniopomorskie;gryficki;36158;102;16668;49;t3205
zachodniopomorskie;gryfiński;57333;116;26967;42;t3206
zachodniopomorskie;kamieński;48121;24;22445;7;t3207
zachodniopomorskie;kołobrzeski;90465;89;43033;38;t3208
zachodniopomorskie;koszaliński;34922;9;15975;5;t3209
zachodniopomorskie;myśliborski;41218;75;19204;43;t3210
zachodniopomorskie;policki;49347;25;23540;9;t3211
zachodniopomorskie;pyrzycki;29028;0;13985;0;t3212
zachodniopomorskie;sławieński;53000;22;24552;16;t3213
zachodniopomorskie;stargardzki;90194;163;42048;89;t3214
zachodniopomorskie;szczecinecki;83866;54;38296;32;t3215
zachodniopomorskie;świdwiński;38685;53;17848;19;t3216
zachodniopomorskie;wałecki;39268;35;18970;14;t3217
zachodniopomorskie;łobeski;46333;20;19758;12;t3218
zachodniopomorskie;Koszalin;121719;168;57452;89;t3261
zachodniopomorskie;Szczecin;573060;534;265539;239;t3262
zachodniopomorskie;Świnoujście;40548;50;19323;29;t3263
Cały kraj;;36335572;43348;17028172;23928;t0000
