wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
podkarpackie;mielecki;85969;116;40828;81;t1811
podkarpackie;niżański;31856;79;15351;71;t1812
podkarpackie;przemyski;18803;92;9094;46;t1813
podkarpackie;przeworski;29071;103;13874;33;t1814
podkarpackie;ropczycko-sędziszowski;37295;81;17055;30;t1815
podkarpackie;rzeszowski;53633;74;25043;34;t1816
podkarpackie;sanocki;37300;52;17312;12;t1817
podkarpackie;stalowowolski;71982;172;34117;112;t1818
podkarpackie;strzyżowski;26934;109;13025;50;t1819
podkarpackie;tarnobrzeski;14912;73;6687;3;t1820
podkarpackie;leski;13885;0;6648;0;t1821
podkarpackie;Krosno;42656;161;20351;90;t1861
podkarpackie;Przemyśl;43480;150;20056;71;t1862
podkarpackie;Rzeszów;548123;899;256433;406;t1863
podkarpackie;Tarnobrzeg;59864;98;28172;59;t1864
podlaskie;augustowski;41990;111;19435;54;t2001
podlaskie;białostocki;61535;110;29444;51;t2002
podlaskie;bielski;35609;72;16968;42;t2003
podlaskie;grajewski;27298;111;13125;61;t2004
podlaskie;hajnowski;28595;52;13559;15;t2005
podlaskie;kolneński;21781;43;10256;16;t2006
podlaskie;łomżyński;15166;0;7254;0;t2007
podlaskie;moniecki;22649;33;10709;32;t2008
podlaskie;sejneński;11851;4;5577;0;t2009
podlaskie;siemiatycki;31065;27;14964;12;t2010
podlaskie;sokólski;41927;104;20097;52;t2011
podlaskie;suwalski;8498;0;4055;0;t2012
podlaskie;wysokomazowiecki;45810;240;21927;197;t2013
podlaskie;zambrowski;26005;75;12061;14;t2014
podlaskie;Białystok;478362;617;223426;270;t2061
podlaskie;Łomża;66181;112;31561;67;t2062
podlaskie;Suwałki;54359;71;25135;15;t2063
pomorskie;bytowski;66215;32;31064;8;t2201
pomorskie;chojnicki;84467;285;39810;137;t2202
pomorskie;człuchowski;39785;47;18075;10;t2203
pomorskie;gdański;56818;159;27099;81;t2204
pomorskie;kartuski;87861;313;40761;211;t2205
pomorskie;kościerski;61338;142;29418;54;t2206
pomorskie;kwidzyński;61809;167;29195;61;t2207
pomorskie;lęborski;55762;98;25855;33;t2208
pomorskie;malborski;40355;151;19197;86;t2209
pomorskie;nowodworski;31632;86;14773;51;t2210
pomorskie;pucki;56980;295;26944;126;t2211
pomorskie;słupski;45067;47;21513;26;t2212
pomorskie;starogardzki;96070;424;45259;223;t2213
pomorskie;tczewski;77863;279;35884;58;t2214
pomorskie;wejherowski;153087;284;72039;154;t2215
pomorskie;sztumski;40974;87;18707;70;t2216
pomorskie;Gdańsk;805545;725;383411;358;t2261
pomorskie;Gdynia;278870;410;126567;205;t2262
pomorskie;Słupsk;112125;189;52856;132;t2263
pomorskie;Sopot;92164;33;44739;10;t2264
śląskie;będziński;108972;208;51368;123;t2401
śląskie;bielski;106230;380;47075;263;t2402
śląskie;cieszyński;157028;205;73198;114;t2403
śląskie;częstochowski;87741;230;41293;140;t2404
śląskie;gliwicki;130472;364;57323;167;t2405
śląskie;kłobucki;56358;17;26248;5;t2406
śląskie;lubliniecki;52847;73;24454;45;t2407
śląskie;mikołowski;41769;12;19947;8;t2408
śląskie;myszkowski;54523;50;25814;25;t2409
śląskie;pszczyński;63665;132;29996;109;t2410
śląskie;raciborski;87546;96;40893;45;t2411
śląskie;rybnicki;25665;72;12415;59;t2412
śląskie;tarnogórski;145313;193;69387;95;t2413
śląskie;bieruńsko-lędziński;38339;35;18209;19;t2414
śląskie;wodzisławski;122841;115;57133;68;t2415
śląskie;zawierciański;100758;141;46860;63;t2416
śląskie;żywiecki;103974;428;49115;286;t2417
śląskie;Bielsko-Biała;213845;641;100105;392;t2461
śląskie;Bytom;141901;155;66440;62;t2462
śląskie;Chorzów;112421;264;52804;162;t2463
śląskie;Częstochowa;257548;424;120540;285;t2464
śląskie;Dąbrowa Górnicza;89202;235;41528;152;t2465
śląskie;Gliwice;273757;302;128357;162;t2466
śląskie;Jastrzębie-Zdrój;57316;75;26895;22;t2467
śląskie;Jaworzno;90942;110;42118;68;t2468
śląskie;Katowice;581728;678;272948;438;t2469
śląskie;Mysłowice;49341;47;23754;37;t2470
śląskie;Piekary Śląskie;37336;132;17435;56;t2471
śląskie;Ruda Śląska;181010;100;87100;34;t2472
śląskie;Rybnik;65969;339;30781;181;t2473
śląskie;Siemianowice Śląskie;87831;120;41731;93;t2474
śląskie;Sosnowiec;209550;104;96717;33;t2475
śląskie;Świętochłowice;40197;39;18853;28;t2476
śląskie;Tychy;111277;403;53309;300;t2477
śląskie;Zabrze;133443;212;60562;86;t2478
śląskie;Żory;61535;103;28716;48;t2479
świętokrzyskie;buski;50416;230;23547;159;t2601
świętokrzyskie;jędrzejowski;74953;156;35253;116;t2602
świętokrzyskie;kazimierski;24894;47;11401;8;t2603
świętokrzyskie;kielecki;113401;225;51438;123;t2604
świętokrzyskie;konecki;54348;206;25128;101;t2605
świętokrzyskie;opatowski;35330;94;16519;55;t2606
świętokrzyskie;ostrowiecki;87945;139;41313;65;t2607
świętokrzyskie;pińczowski;34657;29;15366;13;t2608
świętokrzyskie;sandomierski;76557;186;35934;106;t2609
świętokrzyskie;skarżyski;50281;152;23795;92;t2610
świętokrzyskie;starachowicki;61889;358;29097;237;t2611
świętokrzyskie;staszowski;36040;58;16803;22;t2612
świętokrzyskie;włoszczowski;44281;17;20470;2;t2613
świętokrzyskie;Kielce;278761;309;129429;154;t2661
warmińsko-mazurskie;bartoszycki;53350;123;24959;82;t2801
warmińsko-mazurskie;braniewski;29260;24;13945;21;t2802
warmińsko-mazurskie;działdowski;50380;206;23781;159;t2803
warmińsko-mazurskie;elbląski;36702;180;17752;107;t2804
warmińsko-mazurskie;ełcki;82171;200;35822;60;t2805
warmińsko-mazurskie;giżycki;42013;120;20332;77;t2806
warmińsko-mazurskie;iławski;66420;186;30496;70;t2807
warmińsko-mazurskie;kętrzyński;40911;94;19613;0;t2808
warmińsko-mazurskie;lidzbarski;29407;132;14005;44;t2809
warmińsko-mazurskie;mrągowski;28254;269;13160;154;t2810
warmińsko-mazurskie;nidzicki;45506;120;19025;88;t2811
warmińsko-mazurskie;nowomiejski;36140;33;16820;12;t2812
warmińsko-mazurskie;olecki;24026;61;11491;46;t2813
warmińsko-mazurskie;olsztyński;93564;258;43994;150;t2814
warmińsko-mazurskie;ostródzki;68252;203;32547;106;t2815
warmińsko-mazurskie;piski;49855;82;23333;35;t2816
warmińsko-mazurskie;szczycieński;54298;151;25804;83;t2817
warmińsko-mazurskie;gołdapski;18511;20;8617;14;t2818
warmińsko-mazurskie;węgorzewski;20255;0;9818;0;t2819
warmińsko-mazurskie;Elbląg;123433;165;59010;82;t2861
warmińsko-mazurskie;Olsztyn;224491;372;104397;184;t2862
wielkopolskie;chodzieski;39345;112;18419;38;t3001
wielkopolskie;czarnkowsko-trzcianecki;84848;171;39442;149;t3002
wielkopolskie;gnieźnieński;141974;256;67427;137;t3003
wielkopolskie;gostyński;76756;122;36482;44;t3004
wielkopolskie;grodziski;36191;173;17464;103;t3005
wielkopolskie;jarociński;54286;32;25991;17;t3006
wielkopolskie;kaliski;62028;164;29592;104;t3007
wielkopolskie;kępiński;44898;88;21319;43;t3008
wielkopolskie;kolski;63174;300;29482;212;t3009
wielkopolskie;koniński;75441;273;34692;176;t3010
wielkopolskie;kościański;62719;253;29748;177;t3011
wielkopolskie;krotoszyński;60835;87;29066;57;t3012
wielkopolskie;leszczyński;19870;106;9426;89;t3013
wielkopolskie;międzychodzki;33522;172;15985;124;t3014
wielkopolskie;nowotomyski;59733;10;28671;7;t3015
wielkopolskie;obornicki;78464;150;35339;75;t3016
wielkopolskie;ostrowski;129344;219;59411;110;t3017
wielkopolskie;ostrzeszowski;42170;66;19470;33;t3018
wielkopolskie;pilski;96015;270;46139;142;t3019
wielkopolskie;pleszewski;61860;132;29454;34;t3020
wielkopolskie;poznański;196037;317;93212;159;t3021
wielkopolskie;rawicki;52989;284;24360;186;t3022
wielkopolskie;słupecki;42691;95;20153;39;t3023
wielkopolskie;szamotulski;68091;120;31769;67;t3024
wielkopolskie;średzki;63078;169;30518;92;t3025
wielkopolskie;śremski;35172;77;16802;23;t3026
wielkopolskie;turecki;57406;149;27259;58;t3027
wielkopolskie;wągrowiecki;31425;94;14571;45;t3028
wielkopolskie;wolsztyński;48962;88;23442;53;t3029
wielkopolskie;wrzesiński;64456;232;30035;138;t3030
wielkopolskie;złotowski;42362;144;19660;46;t3031
wielkopolskie;Kalisz;107672;165;51231;92;t3061
wielkopolskie;Konin;100118;77;46937;43;t3062
wielkopolskie;Leszno;72013;304;31985;204;t3063
wielkopolskie;Poznań;1093538;1055;520912;549;t3064
zachodniopomorskie;białogardzki;44158;69;20418;34;t3201
zachodniopomorskie;choszczeński;36659;144;17118;81;t3202
zachodniopomorskie;drawski;57295;107;26323;65;t3203
zachodniopomorskie;goleniowski;62555;207;28825;107;t3204
zachodniopomorskie;gryficki;34970;29;16030;24;t3205
zachodniopomorskie;gryfiński;56021;136;26235;77;t3206
zachodniopomorskie;kamieński;47146;133;21972;68;t3207
zachodniopomorskie;kołobrzeski;89100;120;42416;19;t3208
zachodniopomorskie;koszaliński;34388;75;15717;33;t3209
zachodniopomorskie;myśliborski;40143;106;18617;54;t3210
zachodniopomorskie;policki;48282;47;22980;9;t3211
zachodniopomorskie;pyrzycki;28647;28;13827;16;t3212
zachodniopomorskie;sławieński;51976;51;24125;44;t3213
zachodniopomorskie;stargardzki;87979;137;40870;62;t3214
zachodniopomorskie;szczecinecki;82880;78;37775;49;t3215
zachodniopomorskie;świdwiński;37251;61;17405;21;t3216
zachodniopomorskie;wałecki;38453;44;18538;28;t3217
zachodniopomorskie;łobeski;45517;94;19352;16;t3218
zachodniopomorskie;Koszalin;119566;191;56271;102;t3261
zachodniopomorskie;Szczecin;564569;732;261852;369;t3262
zachodniopomorskie;Świnoujście;39830;53;18977;28;t3263
Cały kraj;;35690920;65505;16716305;35656;t0000
