wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
lubelskie;tomaszowski;53126;207;24680;117;t0618
lubelskie;włodawski;33999;46;15865;41;t0619
lubelskie;zamojski;46881;241;22679;140;t0620
lubelskie;Biała Podlaska;66776;246;31486;124;t0661
lubelskie;Chełm;60380;87;27689;54;t0662
lubelskie;Lublin;426285;968;197494;415;t0663
lubelskie;Zamość;85536;297;40249;148;t0664
lubuskie;gorzowski;27986;5;13057;5;t0801
lubuskie;krośnieński;48981;346;23414;241;t0802
lubuskie;międzyrzecki;64494;147;30144;61;t0803
lubuskie;nowosolski;87005;355;39500;131;t0804
lubuskie;słubicki;36324;114;17201;74;t0805
lubuskie;strzelecko-drezdenecki;47801;155;21907;25;t0806
lubuskie;sulęciński;28490;246;13061;144;t0807
lubuskie;świebodziński;52989;65;24532;17;t0808
lubuskie;zielonogórski;85575;103;39838;55;t0809
lubuskie;żagański;65289;467;30216;176;t0810
lubuskie;żarski;96226;308;45616;128;t0811
lubuskie;wschowski;25071;50;11888;50;t0812
lubuskie;Gorzów Wielkopolski;141108;363;66107;101;t0861
lubuskie;Zielona Góra;145995;225;69658;93;t0862
łódzkie;bełchatowski;69274;224;31737;88;t1001
łódzkie;kutnowski;85004;186;40998;100;t1002
łódzkie;łaski;34600;164;16540;107;t1003
łódzkie;łęczycki;48824;214;22241;48;t1004
łódzkie;łowicki;87346;258;41604;120;t1005
łódzkie;łódzki wschodni;35262;93;15878;70;t1006
łódzkie;opoczyński;55883;200;25124;79;t1007
łódzkie;pabianicki;103369;379;48432;200;t1008
łódzkie;pajęczański;29077;18;13207;15;t1009
łódzkie;piotrkowski;47076;82;21759;50;t1010
łódzkie;poddębicki;35683;162;16831;152;t1011
łódzkie;radomszczański;82946;483;38743;322;t1012
łódzkie;rawski;27280;183;12257;61;t1013
łódzkie;sieradzki;94660;315;43374;167;t1014
łódzkie;skierniewicki;23041;50;10996;26;t1015
łódzkie;tomaszowski;101018;366;47591;191;t1016
łódzkie;wieluński;84735;361;40436;283;t1017
łódzkie;wieruszowski;31651;51;14326;9;t1018
łódzkie;zduńskowolski;47298;71;21882;71;t1019
łódzkie;zgierski;124034;297;58056;106;t1020
łódzkie;brzeziński;33453;275;15842;167;t1021
łódzkie;Łódź;873648;1545;414168;818;t1061
łódzkie;Piotrków Trybunalski;75735;250;35662;179;t1062
łódzkie;Skierniewice;69067;237;32978;162;t1063
małopolskie;bocheński;73981;295;32998;134;t1201
małopolskie;brzeski;62818;193;28893;71;t1202
małopolskie;chrzanowski;106623;280;48962;142;t1203
małopolskie;dąbrowski;39831;238;18501;145;t1204
małopolskie;gorlicki;81394;285;38439;154;t1205
małopolskie;krakowski;149646;512;69639;317;t1206
małopolskie;limanowski;83219;385;38079;117;t1207
małopolskie;miechowski;58713;174;28033;120;t1208
małopolskie;myślenicki;96502;301;45141;140;t1209
małopolskie;nowosądecki;123365;384;55251;182;t1210
małopolskie;nowotarski;124379;494;56481;239;t1211
małopolskie;olkuski;105561;151;49008;117;t1212
małopolskie;oświęcimski;114514;322;53572;162;t1213
małopolskie;proszowicki;41295;375;19604;236;t1214
małopolskie;suski;65592;327;30925;137;t1215
małopolskie;tarnowski;90165;493;41760;336;t1216
małopolskie;tatrzański;33540;58;15928;26;t1217
małopolskie;wadowicki;111483;470;49591;230;t1218
małopolskie;wielicki;103206;486;46450;280;t1219
małopolskie;Kraków;1139862;2193;540789;1246;t1261
małopolskie;Nowy Sącz;60515;440;28462;214;t1262
małopolskie;Tarnów;106000;501;48777;231;t1263
mazowieckie;białobrzeski;33477;91;15812;38;t1401
mazowieckie;ciechanowski;75918;356;35878;247;t1402
mazowieckie;garwoliński;78195;245;37017;155;t1403
mazowieckie;gostyniński;26541;29;12870;29;t1404
mazowieckie;grodziski;91144;264;41783;173;t1405
mazowieckie;grójecki;99288;291;46889;145;t1406
mazowieckie;kozienicki;40704;110;19223;49;t1407
mazowieckie;legionowski;71527;347;31234;188;t1408
mazowieckie;lipski;24758;129;11763;73;t1409
mazowieckie;łosicki;17355;86;8251;33;t1410
mazowieckie;makowski;38285;152;18005;44;t1411
mazowieckie;miński;121756;320;54598;114;t1412
mazowieckie;mławski;56376;267;26762;102;t1413
mazowieckie;nowodworski;103276;554;48177;324;t1414
mazowieckie;ostrołęcki;47094;208;21961;102;t1415
mazowieckie;ostrowski;47229;100;22679;79;t1416
mazowieckie;otwocki;86229;246;41276;133;t1417
mazowieckie;piaseczyński;232950;532;109459;263;t1418
mazowieckie;płocki;80029;275;37554;135;t1419
mazowieckie;płoński;76021;281;35292;170;t1420
mazowieckie;pruszkowski;127133;310;60038;125;t1421
mazowieckie;przasnyski;47625;33;22732;31;t1422
mazowieckie;przysuski;26454;103;12385;81;t1423
mazowieckie;pułtuski;43754;271;20837;174;t1424
mazowieckie;radomski;58735;70;27172;18;t1425
mazowieckie;siedlecki;29410;29;14049;23;t1426
mazowieckie;sierpecki;41593;56;19564;25;t1427
mazowieckie;sochaczewski;79066;208;37187;26;t1428
mazowieckie;sokołowski;40365;65;19085;6;t1429
mazowieckie;szydłowiecki;18619;66;8403;45;t1430
mazowieckie;warszawski zachodni;109717;145;51853;97;t1432
mazowieckie;węgrowski;43539;185;20741;145;t1433
mazowieckie;wołomiński;193263;689;88182;328;t1434
mazowieckie;wyszkowski;58788;333;27674;216;t1435
mazowieckie;zwoleński;26324;168;12509;120;t1436
mazowieckie;żuromiński;27561;152;13332;140;t1437
mazowieckie;żyrardowski;52926;169;24819;71;t1438
mazowieckie;Ostrołęka;67606;273;32487;133;t1461
mazowieckie;Płock;123611;480;57329;255;t1462
mazowieckie;Radom;222978;454;102768;229;t1463
mazowieckie;Siedlce;112289;218;52890;95;t1464
mazowieckie;Warszawa;2465208;4159;1158735;2188;t1465
opolskie;brzeski;68745;113;32449;66;t1601
opolskie;głubczycki;39872;180;19018;82;t1602
opolskie;kędzierzyńsko-kozielski;77715;203;36994;126;t1603
opolskie;kluczborski;51580;96;24408;49;t1604
opolskie;krapkowicki;92864;194;42582;102;t1605
opolskie;namysłowski;26739;132;12685;94;t1606
opolskie;nyski;90742;236;43634;150;t1607
opolskie;oleski;46849;49;22202;38;t1608
opolskie;opolski;63655;106;29827;20;t1609
opolskie;prudnicki;38256;147;17944;66;t1610
opolskie;strzelecki;54093;249;25247;123;t1611
opolskie;Opole;180146;391;85147;121;t1661
podkarpackie;bieszczadzki;9364;34;4517;12;t1801
podkarpackie;brzozowski;44535;111;20866;53;t1802
podkarpackie;dębicki;63147;199;27242;71;t1803
podkarpackie;jarosławski;51502;175;23926;65;t1804
podkarpackie;jasielski;55327;160;25294;58;t1805
podkarpackie;kolbuszowski;21684;96;10047;39;t1806
podkarpackie;krośnieński;48113;77;23351;45;t1807
podkarpackie;leżajski;38037;140;17354;64;t1808
podkarpackie;lubaczowski;31027;32;14474;17;t1809
podkarpackie;łańcucki;38662;148;18356;64;t1810
podkarpackie;mielecki;84568;312;40076;196;t1811
podkarpackie;niżański;31220;175;15064;57;t1812
podkarpackie;przemyski;18365;52;8878;19;t1813
podkarpackie;przeworski;28335;75;13550;48;t1814
podkarpackie;ropczycko-sędziszowski;36282;171;16595;89;t1815
podkarpackie;rzeszowski;52359;115;24489;50;t1816
podkarpackie;sanocki;36327;1;16854;0;t1817
podkarpackie;stalowowolski;70578;182;33470;66;t1818
podkarpackie;strzyżowski;26086;378;12600;182;t1819
podkarpackie;tarnobrzeski;14348;127;6485;105;t1820
podkarpackie;leski;13639;138;6540;67;t1821
podkarpackie;Krosno;41560;136;19844;66;t1861
podkarpackie;Przemyśl;42065;221;19443;77;t1862
podkarpackie;Rzeszów;536701;675;251436;305;t1863
podkarpackie;Tarnobrzeg;58380;149;27502;66;t1864
podlaskie;augustowski;41099;53;19047;20;t2001
podlaskie;białostocki;60444;69;28919;35;t2002
podlaskie;bielski;34884;93;16649;27;t2003
podlaskie;grajewski;26577;96;12774;53;t2004
podlaskie;hajnowski;28085;28;13366;11;t2005
podlaskie;kolneński;21516;43;10143;31;t2006
podlaskie;łomżyński;14752;0;7113;0;t2007
podlaskie;moniecki;22122;18;10418;1;t2008
podlaskie;sejneński;11669;14;5496;6;t2009
podlaskie;siemiatycki;30581;152;14769;81;t2010
podlaskie;sokólski;40791;185;19573;106;t2011
podlaskie;suwalski;8448;23;4026;11;t2012
podlaskie;wysokomazowiecki;44649;106;21432;50;t2013
podlaskie;zambrowski;25037;136;11622;48;t2014
podlaskie;Białystok;469631;713;219750;282;t2061
podlaskie;Łomża;64551;233;30898;141;t2062
podlaskie;Suwałki;52620;408;24439;190;t2063
pomorskie;bytowski;65129;120;30692;74;t2201
pomorskie;chojnicki;82024;291;38662;158;t2202
pomorskie;człuchowski;39026;424;17717;223;t2203
pomorskie;gdański;55261;310;26150;197;t2204
pomorskie;kartuski;84233;515;39033;211;t2205
pomorskie;kościerski;59888;153;28685;72;t2206
pomorskie;kwidzyński;60033;156;28390;91;t2207
pomorskie;lęborski;54551;239;25384;101;t2208
pomorskie;malborski;39458;363;18777;314;t2209
pomorskie;nowodworski;30896;99;14386;20;t2210
pomorskie;pucki;55374;370;26292;305;t2211
pomorskie;słupski;44138;91;21115;40;t2212
pomorskie;starogardzki;92702;283;43668;156;t2213
pomorskie;tczewski;75112;353;34517;168;t2214
pomorskie;wejherowski;148221;254;69681;100;t2215
pomorskie;sztumski;39940;164;18238;131;t2216
pomorskie;Gdańsk;793269;1078;378518;539;t2261
pomorskie;Gdynia;273434;634;124160;291;t2262
pomorskie;Słupsk;109665;278;51702;100;t2263
pomorskie;Sopot;91381;118;44419;58;t2264
śląskie;będziński;106545;265;50271;186;t2401
śląskie;bielski;103915;266;45966;188;t2402
śląskie;cieszyński;153124;246;71186;164;t2403
śląskie;częstochowski;85785;257;40245;166;t2404
śląskie;gliwicki;127314;174;56021;115;t2405
śląskie;kłobucki;55093;262;25770;161;t2406
śląskie;lubliniecki;51504;91;23763;37;t2407
śląskie;mikołowski;41166;23;19686;15;t2408
śląskie;myszkowski;53421;252;25244;161;t2409
śląskie;pszczyński;61976;270;29184;208;t2410
śląskie;raciborski;85942;281;40100;165;t2411
śląskie;rybnicki;24975;0;12080;0;t2412
śląskie;tarnogórski;142725;325;68080;197;t2413
śląskie;bieruńsko-lędziński;37663;58;17929;40;t2414
śląskie;wodzisławski;120171;485;55819;250;t2415
śląskie;zawierciański;98097;216;45618;94;t2416
śląskie;żywiecki;101279;326;47451;158;t2417
śląskie;Bielsko-Biała;209193;669;97732;331;t2461
śląskie;Bytom;139476;653;65329;411;t2462
śląskie;Chorzów;110136;171;51724;74;t2463
śląskie;Częstochowa;252589;739;117899;390;t2464
śląskie;Dąbrowa Górnicza;87540;267;40652;152;t2465
śląskie;Gliwice;268319;448;126679;186;t2466
śląskie;Jastrzębie-Zdrój;55405;209;25946;78;t2467
śląskie;Jaworzno;89027;265;41281;132;t2468
śląskie;Katowice;574844;796;269814;453;t2469
śląskie;Mysłowice;48507;141;23377;58;t2470
śląskie;Piekary Śląskie;36389;102;17018;72;t2471
śląskie;Ruda Śląska;179358;161;86300;77;t2472
śląskie;Rybnik;63903;141;29638;42;t2473
śląskie;Siemianowice Śląskie;86637;121;41104;68;t2474
śląskie;Sosnowiec;205175;532;94737;264;t2475
śląskie;Świętochłowice;39273;84;18399;53;t2476
śląskie;Tychy;109062;341;52088;250;t2477
śląskie;Zabrze;130659;229;59545;78;t2478
śląskie;Żory;60521;173;28208;80;t2479
świętokrzyskie;buski;48827;116;22755;34;t2601
świętokrzyskie;jędrzejowski;73184;429;34363;230;t2602
świętokrzyskie;kazimierski;24328;36;11129;7;t2603
świętokrzyskie;kielecki;109905;455;49856;293;t2604
świętokrzyskie;konecki;52104;176;24129;124;t2605
świętokrzyskie;opatowski;34243;229;15898;181;t2606
świętokrzyskie;ostrowiecki;85711;329;40237;218;t2607
świętokrzyskie;pińczowski;33819;315;15063;178;t2608
świętokrzyskie;sandomierski;74942;152;35059;92;t2609
świętokrzyskie;skarżyski;48847;75;23079;17;t2610
świętokrzyskie;starachowicki;60521;167;28406;91;t2611
świętokrzyskie;staszowski;34607;243;16226;45;t2612
świętokrzyskie;włoszczowski;43144;122;19989;82;t2613
świętokrzyskie;Kielce;273361;813;126918;344;t2661
warmińsko-mazurskie;bartoszycki;52306;108;24401;48;t2801
warmińsko-mazurskie;braniewski;28652;185;13748;101;t2802
warmińsko-mazurskie;działdowski;49300;217;23307;115;t2803
warmińsko-mazurskie;elbląski;35906;191;17338;72;t2804
warmińsko-mazurskie;ełcki;79578;126;35146;50;t2805
warmińsko-mazurskie;giżycki;41088;123;19810;69;t2806
warmińsko-mazurskie;iławski;64343;209;29476;166;t2807
warmińsko-mazurskie;kętrzyński;39788;130;19094;106;t2808
warmińsko-mazurskie;lidzbarski;28784;17;13706;17;t2809
warmińsko-mazurskie;mrągowski;27273;22;12595;6;t2810
warmińsko-mazurskie;nidzicki;42902;198;18764;70;t2811
warmińsko-mazurskie;nowomiejski;34910;226;16145;111;t2812
warmińsko-mazurskie;olecki;23303;143;11252;62;t2813
warmińsko-mazurskie;olsztyński;91275;440;42795;282;t2814
warmińsko-mazurskie;ostródzki;66343;307;31610;193;t2815
warmińsko-mazurskie;piski;48804;105;22796;53;t2816
warmińsko-mazurskie;szczycieński;53061;223;25164;114;t2817
warmińsko-mazurskie;gołdapski;18007;36;8339;25;t2818
warmińsko-mazurskie;węgorzewski;20147;0;9804;0;t2819
warmińsko-mazurskie;Elbląg;120840;316;57763;161;t2861
warmińsko-mazurskie;Olsztyn;220533;491;102677;204;t2862
wielkopolskie;chodzieski;38538;134;18043;34;t3001
wielkopolskie;czarnkowsko-trzcianecki;82384;341;38375;245;t3002
wielkopolskie;gnieźnieński;138142;401;65310;193;t3003
wielkopolskie;gostyński;75332;273;35800;152;t3004
wielkopolskie;grodziski;35440;105;17111;65;t3005
wielkopolskie;jarociński;52306;187;25025;133;t3006
wielkopolskie;kaliski;60414;106;28860;82;t3007
wielkopolskie;kępiński;44006;111;20918;94;t3008
wielkopolskie;kolski;60524;213;28131;31;t3009
wielkopolskie;koniński;73805;492;33805;300;t3010
wielkopolskie;kościański;60526;248;28608;201;t3011
wielkopolskie;krotoszyński;59066;233;27969;129;t3012
wielkopolskie;leszczyński;19253;71;9036;56;t3013
wielkopolskie;międzychodzki;32699;32;15487;7;t3014
wielkopolskie;nowotomyski;57644;24;27436;18;t3015
wielkopolskie;obornicki;75824;168;34200;100;t3016
wielkopolskie;ostrowski;125609;352;57870;252;t3017
wielkopolskie;ostrzeszowski;40930;269;18916;164;t3018
wielkopolskie;pilski;93613;427;45004;286;t3019
wielkopolskie;pleszewski;60964;310;29167;57;t3020
wielkopolskie;poznański;190847;801;90313;487;t3021
wielkopolskie;rawicki;51274;166;23563;83;t3022
wielkopolskie;słupecki;41519;138;19650;88;t3023
wielkopolskie;szamotulski;66115;113;30751;87;t3024
wielkopolskie;średzki;61322;227;29622;130;t3025
wielkopolskie;śremski;33965;84;16187;51;t3026
wielkopolskie;turecki;55496;259;26371;210;t3027
wielkopolskie;wągrowiecki;30446;131;14016;69;t3028
wielkopolskie;wolsztyński;47131;258;22571;134;t3029
wielkopolskie;wrzesiński;62209;76;28896;40;t3030
wielkopolskie;złotowski;41278;459;19126;219;t3031
wielkopolskie;Kalisz;105577;512;50202;107;t3061
wielkopolskie;Konin;97225;323;45623;80;t3062
wielkopolskie;Leszno;69390;281;30680;228;t3063
wielkopolskie;Poznań;1076351;1657;512270;794;t3064
zachodniopomorskie;białogardzki;43332;166;20069;81;t3201
zachodniopomorskie;choszczeński;35456;90;16459;40;t3202
zachodniopomorskie;drawski;56144;211;25846;146;t3203
zachodniopomorskie;goleniowski;60729;238;28015;120;t3204
zachodniopomorskie;gryficki;33673;173;15264;123;t3205
zachodniopomorskie;gryfiński;54494;192;25489;91;t3206
zachodniopomorskie;kamieński;45947;231;21368;129;t3207
zachodniopomorskie;kołobrzeski;86376;216;41514;25;t3208
zachodniopomorskie;koszaliński;33695;33;15309;12;t3209
zachodniopomorskie;myśliborski;38917;155;18104;97;t3210
zachodniopomorskie;policki;47422;192;22623;131;t3211
zachodniopomorskie;pyrzycki;28032;99;13585;53;t3212
zachodniopomorskie;sławieński;51006;231;23642;89;t3213
zachodniopomorskie;stargardzki;85578;258;39745;124;t3214
zachodniopomorskie;szczecinecki;81591;261;37162;196;t3215
zachodniopomorskie;świdwiński;35813;261;16698;53;t3216
zachodniopomorskie;wałecki;37519;132;17943;35;t3217
zachodniopomorskie;łobeski;44384;75;18793;21;t3218
zachodniopomorskie;Koszalin;117072;350;55088;176;t3261
zachodniopomorskie;Szczecin;554126;1128;257238;519;t3262
zachodniopomorskie;Świnoujście;39072;190;18671;115;t3263
Cały kraj;;34925459;96081;16352531;50844;t0000
