wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
kujawsko-pomorskie;rypiński;35502;98;16682;71;t0412
kujawsko-pomorskie;sępoleński;48588;81;22495;38;t0413
kujawsko-pomorskie;świecki;77824;214;35793;148;t0414
kujawsko-pomorskie;toruński;71530;78;31280;27;t0415
kujawsko-pomorskie;tucholski;39011;39;17839;28;t0416
kujawsko-pomorskie;wąbrzeski;27766;94;12633;30;t0417
kujawsko-pomorskie;włocławski;64781;195;30908;89;t0418
kujawsko-pomorskie;żniński;52634;57;24966;44;t0419
kujawsko-pomorskie;Bydgoszcz;432310;680;202769;340;t0461
kujawsko-pomorskie;Grudziądz;123178;144;57040;77;t0462
kujawsko-pomorskie;Toruń;191947;231;89172;167;t0463
kujawsko-pomorskie;Włocławek;93704;108;42554;46;t0464
lubelskie;bialski;61356;57;28119;20;t0601
lubelskie;biłgorajski;53857;195;25635;122;t0602
lubelskie;chełmski;36012;16;16959;8;t0603
lubelskie;hrubieszowski;44489;83;20461;54;t0604
lubelskie;janowski;30753;44;14369;12;t0605
lubelskie;krasnostawski;40966;104;18884;27;t0606
lubelskie;kraśnicki;66353;128;31371;44;t0607
lubelskie;lubartowski;54684;22;25662;8;t0608
lubelskie;lubelski;83825;134;38284;70;t0609
lubelskie;łęczyński;40070;89;19197;69;t0610
lubelskie;łukowski;55753;91;26139;22;t0611
lubelskie;opolski;44611;43;20498;21;t0612
lubelskie;parczewski;28022;17;12971;1;t0613
lubelskie;puławski;97549;187;46546;88;t0614
lubelskie;radzyński;30624;15;14519;8;t0615
lubelskie;rycki;53497;129;25641;66;t0616
lubelskie;świdnicki;45752;106;21939;70;t0617
lubelskie;tomaszowski;55582;51;25844;31;t0618
lubelskie;włodawski;34950;60;16292;20;t0619
lubelskie;zamojski;48335;65;23453;35;t0620
lubelskie;Biała Podlaska;69821;87;32945;40;t0661
lubelskie;Chełm;63130;109;28889;40;t0662
lubelskie;Lublin;442157;544;203504;238;t0663
lubelskie;Zamość;88999;199;41911;123;t0664
lubuskie;gorzowski;29148;104;13615;45;t0801
lubuskie;krośnieński;50940;89;24160;29;t0802
lubuskie;międzyrzecki;66778;46;31204;26;t0803
lubuskie;nowosolski;91181;65;41056;37;t0804
lubuskie;słubicki;38088;59;18189;48;t0805
lubuskie;strzelecko-drezdenecki;50178;84;22659;55;t0806
lubuskie;sulęciński;30562;94;13920;40;t0807
lubuskie;świebodziński;55105;10;25581;1;t0808
lubuskie;zielonogórski;88532;16;41206;6;t0809
lubuskie;żagański;67857;93;31228;29;t0810
lubuskie;żarski;99501;94;46856;44;t0811
lubuskie;wschowski;26885;0;12827;0;t0812
lubuskie;Gorzów Wielkopolski;149686;278;69238;143;t0861
lubuskie;Zielona Góra;150475;475;71846;265;t0862
łódzkie;bełchatowski;73152;13;33557;0;t1001
łódzkie;kutnowski;88318;102;42817;68;t1002
łódzkie;łaski;36079;91;17231;26;t1003
łódzkie;łęczycki;51190;140;23565;44;t1004
łódzkie;łowicki;89942;134;42971;63;t1005
łódzkie;łódzki wschodni;36838;122;16665;77;t1006
łódzkie;opoczyński;59027;13;26681;2;t1007
łódzkie;pabianicki;107474;184;50813;123;t1008
łódzkie;pajęczański;29822;45;13562;39;t1009
łódzkie;piotrkowski;49845;82;23155;47;t1010
łódzkie;poddębicki;36825;18;17399;18;t1011
łódzkie;radomszczański;87969;75;41246;64;t1012
łódzkie;rawski;28538;50;13003;24;t1013
łódzkie;sieradzki;99595;198;45536;45;t1014
łódzkie;skierniewicki;23792;0;11307;0;t1015
łódzkie;tomaszowski;105179;43;49772;11;t1016
łódzkie;wieluński;87345;58;41638;26;t1017
łódzkie;wieruszowski;32844;44;14935;27;t1018
łódzkie;zduńskowolski;49548;59;22956;15;t1019
łódzkie;zgierski;128935;296;60738;177;t1020
łódzkie;brzeziński;34647;67;16520;44;t1021
łódzkie;Łódź;898584;942;425643;498;t1061
łódzkie;Piotrków Trybunalski;80784;259;37912;157;t1062
łódzkie;Skierniewice;72026;46;34054;19;t1063
małopolskie;bocheński;77627;72;34804;2;t1201
małopolskie;brzeski;66181;91;30738;50;t1202
małopolskie;chrzanowski;110192;91;50838;39;t1203
małopolskie;dąbrowski;41800;6;19569;2;t1204
małopolskie;gorlicki;85073;168;40278;97;t1205
małopolskie;krakowski;157171;158;73408;100;t1206
małopolskie;limanowski;87509;62;40146;39;t1207
małopolskie;miechowski;60270;55;28938;43;t1208
małopolskie;myślenicki;101980;166;47924;52;t1209
małopolskie;nowosądecki;129265;216;57967;80;t1210
małopolskie;nowotarski;129595;100;59075;30;t1211
małopolskie;olkuski;108977;24;50602;17;t1212
małopolskie;oświęcimski;119840;123;56560;77;t1213
małopolskie;proszowicki;43073;0;20446;0;t1214
małopolskie;suski;68021;49;32265;32;t1215
małopolskie;tarnowski;94106;83;43692;47;t1216
małopolskie;tatrzański;35033;35;16630;18;t1217
małopolskie;wadowicki;117752;134;52777;62;t1218
małopolskie;wielicki;108993;140;49430;71;t1219
małopolskie;Kraków;1172821;1001;557642;487;t1261
małopolskie;Nowy Sącz;62941;49;29822;34;t1262
małopolskie;Tarnów;111682;164;51433;82;t1263
mazowieckie;białobrzeski;35085;14;16631;11;t1401
mazowieckie;ciechanowski;79152;106;37603;64;t1402
mazowieckie;garwoliński;81706;269;39063;224;t1403
mazowieckie;gostyniński;27831;6;13438;0;t1404
mazowieckie;grodziski;94246;129;43363;84;t1405
mazowieckie;grójecki;103849;256;49143;117;t1406
mazowieckie;kozienicki;43187;53;20558;22;t1407
mazowieckie;legionowski;74728;165;32880;77;t1408
mazowieckie;lipski;25937;12;12329;10;t1409
mazowieckie;łosicki;18295;27;8828;1;t1410
mazowieckie;makowski;40300;68;18769;26;t1411
mazowieckie;miński;127284;208;57344;136;t1412
mazowieckie;mławski;59726;50;28474;23;t1413
mazowieckie;nowodworski;109170;118;51104;48;t1414
mazowieckie;ostrołęcki;48937;22;22888;9;t1415
mazowieckie;ostrowski;49473;2;23930;0;t1416
mazowieckie;otwocki;90371;193;43517;127;t1417
mazowieckie;piaseczyński;240920;349;113311;159;t1418
mazowieckie;płocki;84324;164;39996;114;t1419
mazowieckie;płoński;78829;81;36707;51;t1420
mazowieckie;pruszkowski;132496;278;62738;226;t1421
mazowieckie;przasnyski;49613;7;23692;2;t1422
mazowieckie;przysuski;28043;64;13191;25;t1423
mazowieckie;pułtuski;45844;119;21976;102;t1424
mazowieckie;radomski;62224;117;29152;97;t1425
mazowieckie;siedlecki;30592;28;14642;4;t1426
mazowieckie;sierpecki;43849;88;20784;39;t1427
mazowieckie;sochaczewski;82157;105;38832;52;t1428
mazowieckie;sokołowski;41908;112;19672;52;t1429
mazowieckie;szydłowiecki;20188;58;9112;21;t1430
mazowieckie;warszawski zachodni;113249;106;53788;85;t1432
mazowieckie;węgrowski;45518;37;21717;13;t1433
mazowieckie;wołomiński;204989;297;93310;117;t1434
mazowieckie;wyszkowski;61555;24;29177;22;t1435
mazowieckie;zwoleński;27832;83;13265;26;t1436
mazowieckie;żuromiński;28962;81;14198;79;t1437
mazowieckie;żyrardowski;55811;70;26292;38;t1438
mazowieckie;Ostrołęka;69809;208;33501;120;t1461
mazowieckie;Płock;128038;44;59310;16;t1462
mazowieckie;Radom;230985;257;106859;134;t1463
mazowieckie;Siedlce;116283;162;54904;70;t1464
mazowieckie;Warszawa;2537205;2518;1192622;1307;t1465
opolskie;brzeski;70382;21;33225;4;t1601
opolskie;głubczycki;41110;54;19537;21;t1602
opolskie;kędzierzyńsko-kozielski;79808;257;37849;104;t1603
opolskie;kluczborski;53805;113;25572;91;t1604
opolskie;krapkowicki;96107;90;44325;51;t1605
opolskie;namysłowski;27788;68;13194;46;t1606
opolskie;nyski;93132;88;44875;29;t1607
opolskie;oleski;48309;40;22921;29;t1608
opolskie;opolski;65383;87;30647;35;t1609
opolskie;prudnicki;39516;64;18570;28;t1610
opolskie;strzelecki;56219;84;26204;42;t1611
opolskie;Opole;186103;247;87666;114;t1661
podkarpackie;bieszczadzki;9955;22;4810;10;t1801
podkarpackie;brzozowski;46001;55;21670;29;t1802
podkarpackie;dębicki;65235;81;28234;56;t1803
podkarpackie;jarosławski;55720;146;25736;65;t1804
podkarpackie;jasielski;59125;59;26840;34;t1805
podkarpackie;kolbuszowski;22590;15;10483;1;t1806
podkarpackie;krośnieński;49361;30;23857;3;t1807
podkarpackie;leżajski;40462;129;18494;69;t1808
podkarpackie;lubaczowski;32649;83;15156;39;t1809
podkarpackie;łańcucki;40424;101;19299;55;t1810
podkarpackie;mielecki;87159;51;41487;22;t1811
podkarpackie;niżański;32441;36;15628;36;t1812
podkarpackie;przemyski;19169;35;9303;18;t1813
podkarpackie;przeworski;29684;94;14211;55;t1814
podkarpackie;ropczycko-sędziszowski;38120;70;17424;27;t1815
podkarpackie;rzeszowski;54429;71;25445;22;t1816
podkarpackie;sanocki;38003;109;17636;54;t1817
podkarpackie;stalowowolski;73077;83;34606;32;t1818
podkarpackie;strzyżowski;27283;1;13197;0;t1819
podkarpackie;tarnobrzeski;15478;23;6943;9;t1820
podkarpackie;leski;14129;0;6757;0;t1821
podkarpackie;Krosno;43467;61;20810;33;t1861
podkarpackie;Przemyśl;44778;95;20559;35;t1862
podkarpackie;Rzeszów;556814;690;260172;304;t1863
podkarpackie;Tarnobrzeg;61037;38;28708;18;t1864
podlaskie;augustowski;42738;54;19829;24;t2001
podlaskie;białostocki;62357;106;29820;54;t2002
podlaskie;bielski;36249;50;17290;27;t2003
podlaskie;grajewski;28012;46;13450;29;t2004
podlaskie;hajnowski;28983;45;13682;18;t2005
podlaskie;kolneński;22144;24;10431;10;t2006
podlaskie;łomżyński;15555;5;7306;0;t2007
podlaskie;moniecki;23075;74;10944;47;t2008
podlaskie;sejneński;12064;14;5703;6;t2009
podlaskie;siemiatycki;31558;76;15247;45;t2010
podlaskie;sokólski;42701;86;20490;43;t2011
podlaskie;suwalski;8641;0;4126;0;t2012
podlaskie;wysokomazowiecki;46491;77;22199;43;t2013
podlaskie;zambrowski;26728;132;12434;111;t2014
podlaskie;Białystok;485385;377;226318;142;t2061
podlaskie;Łomża;67362;93;32117;52;t2062
podlaskie;Suwałki;55957;110;25877;55;t2063
pomorskie;bytowski;67018;91;31330;34;t2201
pomorskie;chojnicki;86192;175;40709;113;t2202
pomorskie;człuchowski;40621;6;18331;1;t2203
pomorskie;gdański;58191;82;27909;71;t2204
pomorskie;kartuski;90472;186;42304;114;t2205
pomorskie;kościerski;62712;146;29826;70;t2206
pomorskie;kwidzyński;63411;123;29829;64;t2207
pomorskie;lęborski;57096;115;26502;64;t2208
pomorskie;malborski;40852;27;19425;0;t2209
pomorskie;nowodworski;32171;0;15033;0;t2210
pomorskie;pucki;58065;64;27385;13;t2211
pomorskie;słupski;45773;58;21830;41;t2212
pomorskie;starogardzki;97786;26;46056;1;t2213
pomorskie;tczewski;80110;231;36643;144;t2214
pomorskie;wejherowski;156372;189;73732;106;t2215
pomorskie;sztumski;41977;64;19179;24;t2216
pomorskie;Gdańsk;815176;841;387470;426;t2261
pomorskie;Gdynia;282875;279;128528;152;t2262
pomorskie;Słupsk;114318;231;54065;107;t2263
pomorskie;Sopot;92939;66;45101;41;t2264
śląskie;będziński;110668;124;52183;74;t2401
śląskie;bielski;108215;61;48019;24;t2402
śląskie;cieszyński;159308;293;74502;192;t2403
śląskie;częstochowski;88952;247;42097;179;t2404
śląskie;gliwicki;132527;300;58366;150;t2405
śląskie;kłobucki;57499;27;26827;6;t2406
śląskie;lubliniecki;53717;70;24881;27;t2407
śląskie;mikołowski;41921;0;20039;0;t2408
śląskie;myszkowski;55520;33;26327;19;t2409
śląskie;pszczyński;65039;91;30709;51;t2410
śląskie;raciborski;88971;64;41647;36;t2411
śląskie;rybnicki;25954;38;12617;22;t2412
śląskie;tarnogórski;147062;119;70305;87;t2413
śląskie;bieruńsko-lędziński;38807;50;18402;27;t2414
śląskie;wodzisławski;124946;252;58234;127;t2415
śląskie;zawierciański;102789;179;47770;92;t2416
śląskie;żywiecki;105830;224;50222;173;t2417
śląskie;Bielsko-Biała;217269;360;101605;195;t2461
śląskie;Bytom;143811;177;67311;76;t2462
śląskie;Chorzów;113958;127;53486;42;t2463
śląskie;Częstochowa;261500;437;122431;255;t2464
śląskie;Dąbrowa Górnicza;90576;79;42344;47;t2465
śląskie;Gliwice;277899;200;129888;94;t2466
śląskie;Jastrzębie-Zdrój;58508;1;27443;0;t2467
śląskie;Jaworzno;92004;56;42561;24;t2468
śląskie;Katowice;586252;299;274953;121;t2469
śląskie;Mysłowice;50157;145;24124;87;t2470
śląskie;Piekary Śląskie;38223;47;17910;29;t2471
śląskie;Ruda Śląska;182708;130;87982;48;t2472
śląskie;Rybnik;67233;118;31361;66;t2473
śląskie;Siemianowice Śląskie;88504;65;42091;25;t2474
śląskie;Sosnowiec;212835;233;98277;129;t2475
śląskie;Świętochłowice;40995;18;19259;6;t2476
śląskie;Tychy;113017;205;54282;156;t2477
śląskie;Zabrze;135906;268;61467;147;t2478
śląskie;Żory;62473;67;29097;22;t2479
świętokrzyskie;buski;51421;85;24140;48;t2601
świętokrzyskie;jędrzejowski;76617;59;36209;52;t2602
świętokrzyskie;kazimierski;25417;49;11687;29;t2603
świętokrzyskie;kielecki;116083;202;52817;113;t2604
świętokrzyskie;konecki;55812;209;25883;88;t2605
świętokrzyskie;opatowski;35956;27;16823;10;t2606
świętokrzyskie;ostrowiecki;89428;138;42077;47;t2607
świętokrzyskie;pińczowski;35758;17;15685;3;t2608
świętokrzyskie;sandomierski;77805;128;36593;83;t2609
świętokrzyskie;skarżyski;51368;35;24457;22;t2610
świętokrzyskie;starachowicki;62714;97;29406;26;t2611
świętokrzyskie;staszowski;36785;39;17193;0;t2612
świętokrzyskie;włoszczowski;45161;103;20941;65;t2613
świętokrzyskie;Kielce;283341;286;131581;172;t2661
warmińsko-mazurskie;bartoszycki;54303;32;25427;9;t2801
warmińsko-mazurskie;braniewski;29972;54;14470;54;t2802
warmińsko-mazurskie;działdowski;51505;109;24445;78;t2803
warmińsko-mazurskie;elbląski;37298;0;18070;0;t2804
warmińsko-mazurskie;ełcki;83644;172;36271;99;t2805
warmińsko-mazurskie;giżycki;42897;34;20744;11;t2806
warmińsko-mazurskie;iławski;67905;114;31402;67;t2807
warmińsko-mazurskie;kętrzyński;41909;88;20130;56;t2808
warmińsko-mazurskie;lidzbarski;29976;51;14316;47;t2809
warmińsko-mazurskie;mrągowski;29040;21;13359;11;t2810
warmińsko-mazurskie;nidzicki;47766;116;19329;26;t2811
warmińsko-mazurskie;nowomiejski;37088;92;17353;72;t2812
warmińsko-mazurskie;olecki;24525;48;11756;30;t2813
warmińsko-mazurskie;olsztyński;95052;106;44669;42;t2814
warmińsko-mazurskie;ostródzki;69769;108;33230;51;t2815
warmińsko-mazurskie;piski;50580;82;23717;55;t2816
warmińsko-mazurskie;szczycieński;55173;112;26279;61;t2817
warmińsko-mazurskie;gołdapski;18908;22;8819;3;t2818
warmińsko-mazurskie;węgorzewski;20477;0;9986;0;t2819
warmińsko-mazurskie;Elbląg;125442;208;60092;113;t2861
warmińsko-mazurskie;Olsztyn;227688;159;105865;104;t2862
wielkopolskie;chodzieski;40169;55;18832;41;t3001
wielkopolskie;czarnkowsko-trzcianecki;86321;173;40279;137;t3002
wielkopolskie;gnieźnieński;144761;297;68927;231;t3003
wielkopolskie;gostyński;77959;111;37156;64;t3004
wielkopolskie;grodziski;36895;36;17882;6;t3005
wielkopolskie;jarociński;55411;168;26544;80;t3006
wielkopolskie;kaliski;63131;23;30133;5;t3007
wielkopolskie;kępiński;45682;48;21605;18;t3008
wielkopolskie;kolski;65102;77;30276;45;t3009
wielkopolskie;koniński;76768;59;35207;42;t3010
wielkopolskie;kościański;64412;104;30707;24;t3011
wielkopolskie;krotoszyński;62154;76;29766;44;t3012
wielkopolskie;leszczyński;20234;41;9612;22;t3013
wielkopolskie;międzychodzki;34057;0;16289;0;t3014
wielkopolskie;nowotomyski;61255;247;29288;98;t3015
wielkopolskie;obornicki;80244;95;36162;34;t3016
wielkopolskie;ostrowski;131476;56;60299;6;t3017
wielkopolskie;ostrzeszowski;43268;24;19975;6;t3018
wielkopolskie;pilski;97774;177;47062;122;t3019
wielkopolskie;pleszewski;62863;31;30084;11;t3020
wielkopolskie;poznański;200031;564;95282;323;t3021
wielkopolskie;rawicki;54359;204;25122;143;t3022
wielkopolskie;słupecki;43272;91;20412;62;t3023
wielkopolskie;szamotulski;70169;29;32907;7;t3024
wielkopolskie;średzki;64312;79;31181;40;t3025
wielkopolskie;śremski;35712;86;17089;62;t3026
wielkopolskie;turecki;58871;54;27992;26;t3027
wielkopolskie;wągrowiecki;32411;116;15252;75;t3028
wielkopolskie;wolsztyński;50076;53;24108;25;t3029
wielkopolskie;wrzesiński;65675;98;30624;45;t3030
wielkopolskie;złotowski;43183;80;20177;48;t3031
wielkopolskie;Kalisz;109601;77;52148;38;t3061
wielkopolskie;Konin;102314;101;47999;64;t3062
wielkopolskie;Leszno;73409;39;32558;1;t3063
wielkopolskie;Poznań;1107990;820;527622;448;t3064
zachodniopomorskie;białogardzki;44723;28;20697;10;t3201
zachodniopomorskie;choszczeński;37398;67;17527;36;t3202
zachodniopomorskie;drawski;58135;77;26712;39;t3203
zachodniopomorskie;goleniowski;63881;73;29482;26;t3204
zachodniopomorskie;gryficki;36014;57;16586;41;t3205
zachodniopomorskie;gryfiński;57213;115;26923;40;t3206
zachodniopomorskie;kamieński;48063;33;22436;19;t3207
zachodniopomorskie;kołobrzeski;90347;103;42985;42;t3208
zachodniopomorskie;koszaliński;34912;54;15969;18;t3209
zachodniopomorskie;myśliborski;41140;72;19159;39;t3210
zachodniopomorskie;policki;49316;115;23526;59;t3211
zachodniopomorskie;pyrzycki;28979;22;13977;12;t3212
zachodniopomorskie;sławieński;52978;140;24537;49;t3213
zachodniopomorskie;stargardzki;90032;261;41961;120;t3214
zachodniopomorskie;szczecinecki;83812;70;38265;31;t3215
zachodniopomorskie;świdwiński;38624;90;17827;12;t3216
zachodniopomorskie;wałecki;39227;104;18954;28;t3217
zachodniopomorskie;łobeski;46311;80;19745;62;t3218
zachodniopomorskie;Koszalin;121520;166;57340;105;t3261
zachodniopomorskie;Szczecin;572498;648;265293;314;t3262
zachodniopomorskie;Świnoujście;40494;53;19293;36;t3263
Cały kraj;;36286614;46320;17001928;24367;t0000
