wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
małopolskie;limanowski;87431;159;40091;114;t1207
małopolskie;miechowski;60202;50;28887;32;t1208
małopolskie;myślenicki;101808;209;47869;116;t1209
małopolskie;nowosądecki;129049;47;57887;1;t1210
małopolskie;nowotarski;129492;13;59042;3;t1211
małopolskie;olkuski;108951;53;50584;22;t1212
małopolskie;oświęcimski;119716;97;56483;54;t1213
małopolskie;proszowicki;43066;0;20446;0;t1214
małopolskie;suski;67972;46;32233;13;t1215
małopolskie;tarnowski;93991;16;43626;11;t1216
małopolskie;tatrzański;34987;36;16603;23;t1217
małopolskie;wadowicki;117554;184;52689;71;t1218
małopolskie;wielicki;108842;164;49354;83;t1219
małopolskie;Kraków;1171494;1353;557037;739;t1261
małopolskie;Nowy Sącz;62892;0;29788;0;t1262
małopolskie;Tarnów;111505;132;51347;22;t1263
mazowieckie;białobrzeski;35030;2;16596;1;t1401
mazowieckie;ciechanowski;79041;102;37539;53;t1402
mazowieckie;garwoliński;81431;0;38841;0;t1403
mazowieckie;gostyniński;27825;0;13438;0;t1404
mazowieckie;grodziski;94105;5;43278;0;t1405
mazowieckie;grójecki;103586;191;49024;130;t1406
mazowieckie;kozienicki;43133;73;20536;40;t1407
mazowieckie;legionowski;74561;90;32802;80;t1408
mazowieckie;lipski;25925;6;12319;4;t1409
mazowieckie;łosicki;18268;52;8827;33;t1410
mazowieckie;makowski;40231;6;18742;0;t1411
mazowieckie;miński;126901;87;57207;10;t1412
mazowieckie;mławski;59660;115;28442;57;t1413
mazowieckie;nowodworski;109011;209;51040;137;t1414
mazowieckie;ostrołęcki;48914;22;22878;21;t1415
mazowieckie;ostrowski;49470;18;23930;14;t1416
mazowieckie;otwocki;90166;228;43389;141;t1417
mazowieckie;piaseczyński;240380;197;113063;131;t1418
mazowieckie;płocki;84153;38;39880;17;t1419
mazowieckie;płoński;78748;1;36656;1;t1420
mazowieckie;pruszkowski;132154;40;62496;13;t1421
mazowieckie;przasnyski;49576;46;23672;18;t1422
mazowieckie;przysuski;27957;31;13154;6;t1423
mazowieckie;pułtuski;45721;16;21872;9;t1424
mazowieckie;radomski;62106;11;29055;4;t1425
mazowieckie;siedlecki;30560;12;14636;0;t1426
mazowieckie;sierpecki;43759;42;20746;17;t1427
mazowieckie;sochaczewski;82039;119;38779;57;t1428
mazowieckie;sokołowski;41785;32;19620;1;t1429
mazowieckie;szydłowiecki;20123;17;9091;0;t1430
mazowieckie;warszawski zachodni;113131;19;53702;1;t1432
mazowieckie;węgrowski;45489;10;21709;0;t1433
mazowieckie;wołomiński;204543;294;93133;132;t1434
mazowieckie;wyszkowski;61525;40;29153;8;t1435
mazowieckie;zwoleński;27749;30;13239;26;t1436
mazowieckie;żuromiński;28876;22;14115;18;t1437
mazowieckie;żyrardowski;55733;128;26254;76;t1438
mazowieckie;Ostrołęka;69588;42;33376;9;t1461
mazowieckie;Płock;127986;60;59293;36;t1462
mazowieckie;Radom;230709;268;106728;150;t1463
mazowieckie;Siedlce;116104;160;54826;99;t1464
mazowieckie;Warszawa;2533995;2267;1191011;1168;t1465
opolskie;brzeski;70348;34;33212;13;t1601
opolskie;głubczycki;41055;5;19516;0;t1602
opolskie;kędzierzyńsko-kozielski;79544;49;37744;1;t1603
opolskie;kluczborski;53638;23;25448;11;t1604
opolskie;krapkowicki;96025;4;44278;0;t1605
opolskie;namysłowski;27720;30;13149;9;t1606
opolskie;nyski;93043;5;44846;0;t1607
opolskie;oleski;48269;20;22892;8;t1608
opolskie;opolski;65291;43;30611;21;t1609
opolskie;prudnicki;39451;26;18542;8;t1610
opolskie;strzelecki;56135;89;26162;33;t1611
opolskie;Opole;185852;239;87548;124;t1661
podkarpackie;bieszczadzki;9933;33;4800;17;t1801
podkarpackie;brzozowski;45937;35;21637;18;t1802
podkarpackie;dębicki;65153;36;28177;11;t1803
podkarpackie;jarosławski;55545;123;25668;65;t1804
podkarpackie;jasielski;59019;145;26786;26;t1805
podkarpackie;kolbuszowski;22575;45;10482;23;t1806
podkarpackie;krośnieński;49329;22;23853;5;t1807
podkarpackie;leżajski;40329;34;18426;14;t1808
podkarpackie;lubaczowski;32553;40;15115;35;t1809
podkarpackie;łańcucki;40316;96;19241;68;t1810
podkarpackie;mielecki;87107;87;41465;60;t1811
podkarpackie;niżański;32408;0;15593;0;t1812
podkarpackie;przemyski;19120;5;9285;0;t1813
podkarpackie;przeworski;29588;24;14156;14;t1814
podkarpackie;ropczycko-sędziszowski;38041;33;17389;21;t1815
podkarpackie;rzeszowski;54354;47;25421;31;t1816
podkarpackie;sanocki;37889;0;17581;0;t1817
podkarpackie;stalowowolski;72963;109;34564;23;t1818
podkarpackie;strzyżowski;27282;0;13197;0;t1819
podkarpackie;tarnobrzeski;15455;11;6934;10;t1820
podkarpackie;leski;14129;5;6757;0;t1821
podkarpackie;Krosno;43406;31;20777;24;t1861
podkarpackie;Przemyśl;44678;146;20524;78;t1862
podkarpackie;Rzeszów;556042;589;259843;282;t1863
podkarpackie;Tarnobrzeg;60963;169;28670;88;t1864
podlaskie;augustowski;42681;15;19803;0;t2001
podlaskie;białostocki;62247;15;29766;6;t2002
podlaskie;bielski;36194;98;17263;80;t2003
podlaskie;grajewski;27953;0;13421;0;t2004
podlaskie;hajnowski;28938;0;13664;0;t2005
podlaskie;kolneński;22118;17;10421;12;t2006
podlaskie;łomżyński;15550;6;7306;0;t2007
podlaskie;moniecki;22974;1;10884;1;t2008
podlaskie;sejneński;12050;16;5697;2;t2009
podlaskie;siemiatycki;31479;34;15202;25;t2010
podlaskie;sokólski;42614;56;20447;33;t2011
podlaskie;suwalski;8640;0;4125;0;t2012
podlaskie;wysokomazowiecki;46414;13;22156;5;t2013
podlaskie;zambrowski;26594;20;12322;0;t2014
podlaskie;Białystok;484734;325;226065;121;t2061
podlaskie;Łomża;67268;54;32065;26;t2062
podlaskie;Suwałki;55754;143;25755;62;t2063
pomorskie;bytowski;66917;5;31293;2;t2201
pomorskie;chojnicki;85998;132;40587;57;t2202
pomorskie;człuchowski;40613;9;18329;4;t2203
pomorskie;gdański;58108;12;27838;10;t2204
pomorskie;kartuski;90267;10;42178;0;t2205
pomorskie;kościerski;62560;29;29755;1;t2206
pomorskie;kwidzyński;63286;156;29765;73;t2207
pomorskie;lęborski;56956;38;26417;8;t2208
pomorskie;malborski;40825;0;19425;0;t2209
pomorskie;nowodworski;32125;3;15001;2;t2210
pomorskie;pucki;57993;45;27369;9;t2211
pomorskie;słupski;45691;69;21770;32;t2212
pomorskie;starogardzki;97737;100;46052;53;t2213
pomorskie;tczewski;79869;114;36497;9;t2214
pomorskie;wejherowski;156162;161;73617;91;t2215
pomorskie;sztumski;41913;101;19155;65;t2216
pomorskie;Gdańsk;814208;579;387000;253;t2261
pomorskie;Gdynia;282572;433;128374;221;t2262
pomorskie;Słupsk;114081;80;53957;47;t2263
pomorskie;Sopot;92869;41;45061;13;t2264
śląskie;będziński;110535;154;52107;82;t2401
śląskie;bielski;108144;29;47995;7;t2402
śląskie;cieszyński;158994;35;74306;22;t2403
śląskie;częstochowski;88685;35;41907;30;t2404
śląskie;gliwicki;132203;12;58217;0;t2405
śląskie;kłobucki;57470;19;26820;7;t2406
śląskie;lubliniecki;53644;36;24853;17;t2407
śląskie;mikołowski;41921;6;20039;4;t2408
śląskie;myszkowski;55487;0;26307;0;t2409
śląskie;pszczyński;64942;151;30658;79;t2410
śląskie;raciborski;88903;112;41612;67;t2411
śląskie;rybnicki;25916;0;12595;0;t2412
śląskie;tarnogórski;146898;121;70200;63;t2413
śląskie;bieruńsko-lędziński;38754;7;18372;1;t2414
śląskie;wodzisławski;124688;171;58105;97;t2415
śląskie;zawierciański;102534;58;47662;39;t2416
śląskie;żywiecki;105594;95;50040;80;t2417
śląskie;Bielsko-Biała;216848;288;101398;151;t2461
śląskie;Bytom;143615;101;67234;46;t2462
śląskie;Chorzów;113825;88;53444;35;t2463
śląskie;Częstochowa;261033;313;122171;131;t2464
śląskie;Dąbrowa Górnicza;90467;21;42279;8;t2465
śląskie;Gliwice;277505;337;129789;157;t2466
śląskie;Jastrzębie-Zdrój;58505;32;27442;5;t2467
śląskie;Jaworzno;91945;43;42536;16;t2468
śląskie;Katowice;585887;246;274821;135;t2469
śląskie;Mysłowice;50012;37;24037;21;t2470
śląskie;Piekary Śląskie;38139;105;17861;46;t2471
śląskie;Ruda Śląska;182560;0;87929;0;t2472
śląskie;Rybnik;67100;20;31290;16;t2473
śląskie;Siemianowice Śląskie;88420;130;42063;92;t2474
śląskie;Sosnowiec;212539;296;98127;155;t2475
śląskie;Świętochłowice;40972;2;19249;2;t2476
śląskie;Tychy;112808;44;54125;19;t2477
śląskie;Zabrze;135621;280;61318;124;t2478
śląskie;Żory;62406;34;29075;6;t2479
świętokrzyskie;buski;51335;5;24092;0;t2601
świętokrzyskie;jędrzejowski;76558;59;36157;46;t2602
świętokrzyskie;kazimierski;25369;27;11659;19;t2603
świętokrzyskie;kielecki;115869;99;52703;57;t2604
świętokrzyskie;konecki;55599;1;25792;0;t2605
świętokrzyskie;opatowski;35928;30;16813;14;t2606
świętokrzyskie;ostrowiecki;89289;113;42030;59;t2607
świętokrzyskie;pińczowski;35710;14;15682;1;t2608
świętokrzyskie;sandomierski;77676;126;36509;79;t2609
świętokrzyskie;skarżyski;51333;30;24435;18;t2610
świętokrzyskie;starachowicki;62617;25;29380;0;t2611
świętokrzyskie;staszowski;36747;7;17193;0;t2612
świętokrzyskie;włoszczowski;45055;42;20874;29;t2613
świętokrzyskie;Kielce;283016;355;131398;174;t2661
warmińsko-mazurskie;bartoszycki;54265;106;25413;64;t2801
warmińsko-mazurskie;braniewski;29916;37;14414;23;t2802
warmińsko-mazurskie;działdowski;51371;62;24361;47;t2803
warmińsko-mazurskie;elbląski;37296;0;18069;0;t2804
warmińsko-mazurskie;ełcki;83465;58;36170;19;t2805
warmińsko-mazurskie;giżycki;42866;42;20733;20;t2806
warmińsko-mazurskie;iławski;67711;7;31288;2;t2807
warmińsko-mazurskie;kętrzyński;41822;36;20074;28;t2808
warmińsko-mazurskie;lidzbarski;29925;0;14269;0;t2809
warmińsko-mazurskie;mrągowski;29031;8;13371;0;t2810
warmińsko-mazurskie;nidzicki;47624;6;19303;0;t2811
warmińsko-mazurskie;nowomiejski;36873;20;17197;12;t2812
warmińsko-mazurskie;olecki;24425;26;11681;20;t2813
warmińsko-mazurskie;olsztyński;94897;45;44606;3;t2814
warmińsko-mazurskie;ostródzki;69628;92;33149;49;t2815
warmińsko-mazurskie;piski;50493;64;23658;22;t2816
warmińsko-mazurskie;szczycieński;55062;51;26220;11;t2817
warmińsko-mazurskie;gołdapski;18885;29;8815;22;t2818
warmińsko-mazurskie;węgorzewski;20475;1;9986;1;t2819
warmińsko-mazurskie;Elbląg;125223;138;59972;101;t2861
warmińsko-mazurskie;Olsztyn;227520;270;105754;153;t2862
wielkopolskie;chodzieski;40114;23;18791;4;t3001
wielkopolskie;czarnkowsko-trzcianecki;86133;0;40138;0;t3002
wielkopolskie;gnieźnieński;144419;187;68682;134;t3003
wielkopolskie;gostyński;77846;0;37091;0;t3004
wielkopolskie;grodziski;36857;0;17876;0;t3005
wielkopolskie;jarociński;55240;18;26464;0;t3006
wielkopolskie;kaliski;63036;84;30125;62;t3007
wielkopolskie;kępiński;45634;5;21587;0;t3008
wielkopolskie;kolski;65018;65;30226;4;t3009
wielkopolskie;koniński;76706;13;35166;0;t3010
wielkopolskie;kościański;64288;165;30680;69;t3011
wielkopolskie;krotoszyński;62078;63;29722;40;t3012
wielkopolskie;leszczyński;20193;18;9591;13;t3013
wielkopolskie;międzychodzki;34057;18;16289;0;t3014
wielkopolskie;nowotomyski;60994;21;29183;0;t3015
wielkopolskie;obornicki;80045;93;36103;56;t3016
wielkopolskie;ostrowski;131379;203;60270;97;t3017
wielkopolskie;ostrzeszowski;43235;33;19968;3;t3018
wielkopolskie;pilski;97601;77;46946;29;t3019
wielkopolskie;pleszewski;62829;15;30072;1;t3020
wielkopolskie;poznański;199359;135;94950;47;t3021
wielkopolskie;rawicki;54150;57;24978;28;t3022
wielkopolskie;słupecki;43181;47;20350;0;t3023
wielkopolskie;szamotulski;70137;19;32900;9;t3024
wielkopolskie;średzki;64219;116;31141;67;t3025
wielkopolskie;śremski;35626;59;17027;55;t3026
wielkopolskie;turecki;58816;76;27965;52;t3027
wielkopolskie;wągrowiecki;32294;84;15177;58;t3028
wielkopolskie;wolsztyński;50028;134;24087;87;t3029
wielkopolskie;wrzesiński;65556;83;30572;60;t3030
wielkopolskie;złotowski;43097;6;20129;1;t3031
wielkopolskie;Kalisz;109506;112;52101;77;t3061
wielkopolskie;Konin;102201;79;47929;17;t3062
wielkopolskie;Leszno;73359;6;32549;4;t3063
wielkopolskie;Poznań;1106836;703;527070;356;t3064
zachodniopomorskie;białogardzki;44695;36;20687;1;t3201
zachodniopomorskie;choszczeński;37331;54;17491;31;t3202
zachodniopomorskie;drawski;58056;55;26674;15;t3203
zachodniopomorskie;goleniowski;63803;68;29455;34;t3204
zachodniopomorskie;gryficki;35932;106;16537;44;t3205
zachodniopomorskie;gryfiński;57094;11;26883;1;t3206
zachodniopomorskie;kamieński;48027;63;22418;28;t3207
zachodniopomorskie;kołobrzeski;90237;56;42940;30;t3208
zachodniopomorskie;koszaliński;34849;0;15950;0;t3209
zachodniopomorskie;myśliborski;41053;65;19110;28;t3210
zachodniopomorskie;policki;49198;47;23465;8;t3211
zachodniopomorskie;pyrzycki;28947;0;13965;0;t3212
zachodniopomorskie;sławieński;52835;66;24488;33;t3213
zachodniopomorskie;stargardzki;89726;82;41822;53;t3214
zachodniopomorskie;szczecinecki;83751;114;38239;81;t3215
zachodniopomorskie;świdwiński;38526;140;17815;95;t3216
zachodniopomorskie;wałecki;39116;79;18925;53;t3217
zachodniopomorskie;łobeski;46231;24;19684;4;t3218
zachodniopomorskie;Koszalin;121336;81;57226;32;t3261
zachodniopomorskie;Szczecin;571690;576;264928;289;t3262
zachodniopomorskie;Świnoujście;40427;5;19249;0;t3263
Cały kraj;;36232370;32513;16974739;16180;t0000
