wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
lubelskie;Zamość;89567;250;42207;105;t0664
lubuskie;gorzowski;29329;80;13699;26;t0801
lubuskie;krośnieński;51073;33;24226;5;t0802
lubuskie;międzyrzecki;66964;56;31290;19;t0803
lubuskie;nowosolski;91642;241;41287;134;t0804
lubuskie;słubicki;38239;26;18246;10;t0805
lubuskie;strzelecko-drezdenecki;50464;110;22820;48;t0806
lubuskie;sulęciński;30747;89;14017;40;t0807
lubuskie;świebodziński;55152;0;25611;0;t0808
lubuskie;zielonogórski;89011;51;41482;24;t0809
lubuskie;żagański;68122;104;31371;45;t0810
lubuskie;żarski;99875;148;47048;80;t0811
lubuskie;wschowski;27025;0;12900;0;t0812
lubuskie;Gorzów Wielkopolski;150678;272;69569;107;t0861
lubuskie;Zielona Góra;150767;47;72027;26;t0862
łódzkie;bełchatowski;73768;221;33877;87;t1001
łódzkie;kutnowski;88794;195;43116;118;t1002
łódzkie;łaski;36252;16;17368;0;t1003
łódzkie;łęczycki;51505;95;23746;40;t1004
łódzkie;łowicki;90236;60;43138;29;t1005
łódzkie;łódzki wschodni;37003;57;16702;19;t1006
łódzkie;opoczyński;59382;117;26879;67;t1007
łódzkie;pabianicki;108101;241;51176;138;t1008
łódzkie;pajęczański;29906;34;13591;1;t1009
łódzkie;piotrkowski;50027;99;23271;81;t1010
łódzkie;poddębicki;37132;26;17581;8;t1011
łódzkie;radomszczański;88424;177;41572;112;t1012
łódzkie;rawski;28719;34;13096;25;t1013
łódzkie;sieradzki;100031;131;45804;76;t1014
łódzkie;skierniewicki;23978;79;11327;0;t1015
łódzkie;tomaszowski;105687;153;50044;98;t1016
łódzkie;wieluński;87727;149;41850;103;t1017
łódzkie;wieruszowski;32980;28;15007;3;t1018
łódzkie;zduńskowolski;49683;41;23053;30;t1019
łódzkie;zgierski;129532;184;61013;81;t1020
łódzkie;brzeziński;34794;108;16609;71;t1021
łódzkie;Łódź;901990;1077;427405;509;t1061
łódzkie;Piotrków Trybunalski;81427;245;38169;71;t1062
łódzkie;Skierniewice;72437;154;34261;82;t1063
małopolskie;bocheński;77931;201;34998;149;t1201
małopolskie;brzeski;66455;140;30909;82;t1202
małopolskie;chrzanowski;110621;193;51051;70;t1203
małopolskie;dąbrowski;42116;151;19769;101;t1204
małopolskie;gorlicki;85498;140;40488;76;t1205
małopolskie;krakowski;158254;295;74042;164;t1206
małopolskie;limanowski;87973;177;40396;95;t1207
małopolskie;miechowski;60483;141;29083;91;t1208
małopolskie;myślenicki;102438;127;48115;47;t1209
małopolskie;nowosądecki;129893;201;58290;82;t1210
małopolskie;nowotarski;130183;376;59407;200;t1211
małopolskie;olkuski;109301;167;50768;102;t1212
małopolskie;oświęcimski;120349;245;56827;117;t1213
małopolskie;proszowicki;43469;42;20706;36;t1214
małopolskie;suski;68399;114;32486;78;t1215
małopolskie;tarnowski;94618;160;43979;69;t1216
małopolskie;tatrzański;35228;65;16728;33;t1217
małopolskie;wadowicki;118383;226;53142;134;t1218
małopolskie;wielicki;109565;159;49787;90;t1219
małopolskie;Kraków;1176561;1378;559477;645;t1261
małopolskie;Nowy Sącz;63460;228;30149;98;t1262
małopolskie;Tarnów;112348;305;51772;181;t1263
mazowieckie;białobrzeski;35335;78;16778;25;t1401
mazowieckie;ciechanowski;79475;148;37829;89;t1402
mazowieckie;garwoliński;82227;55;39383;23;t1403
mazowieckie;gostyniński;27887;41;13459;20;t1404
mazowieckie;grodziski;94735;87;43589;48;t1405
mazowieckie;grójecki;104269;100;49325;51;t1406
mazowieckie;kozienicki;43502;67;20787;48;t1407
mazowieckie;legionowski;75215;136;33106;46;t1408
mazowieckie;lipski;26121;69;12449;41;t1409
mazowieckie;łosicki;18393;27;8887;21;t1410
mazowieckie;makowski;40525;111;18868;50;t1411
mazowieckie;miński;127958;379;57731;215;t1412
mazowieckie;mławski;60088;135;28630;56;t1413
mazowieckie;nowodworski;109962;228;51441;104;t1414
mazowieckie;ostrołęcki;49355;125;23130;53;t1415
mazowieckie;ostrowski;49932;281;24210;207;t1416
mazowieckie;otwocki;90901;126;43829;81;t1417
mazowieckie;piaseczyński;241785;238;113742;121;t1418
mazowieckie;płocki;84886;161;40354;92;t1419
mazowieckie;płoński;79170;54;36899;11;t1420
mazowieckie;pruszkowski;133308;165;63159;81;t1421
mazowieckie;przasnyski;49959;151;23939;114;t1422
mazowieckie;przysuski;28297;110;13365;60;t1423
mazowieckie;pułtuski;46077;77;22077;46;t1424
mazowieckie;radomski;62631;96;29393;49;t1425
mazowieckie;siedlecki;30801;36;14766;22;t1426
mazowieckie;sierpecki;44097;9;20912;3;t1427
mazowieckie;sochaczewski;82680;140;39171;72;t1428
mazowieckie;sokołowski;42036;31;19719;6;t1429
mazowieckie;szydłowiecki;20338;25;9203;12;t1430
mazowieckie;warszawski zachodni;113811;150;54066;43;t1432
mazowieckie;węgrowski;45762;73;21869;50;t1433
mazowieckie;wołomiński;206409;476;94034;223;t1434
mazowieckie;wyszkowski;62003;129;29459;75;t1435
mazowieckie;zwoleński;28043;50;13393;23;t1436
mazowieckie;żuromiński;29155;69;14312;50;t1437
mazowieckie;żyrardowski;56282;147;26563;94;t1438
mazowieckie;Ostrołęka;70059;51;33631;11;t1461
mazowieckie;Płock;128609;200;59660;168;t1462
mazowieckie;Radom;231891;276;107355;137;t1463
mazowieckie;Siedlce;116769;191;55113;78;t1464
mazowieckie;Warszawa;2545727;2929;1196514;1441;t1465
opolskie;brzeski;70676;23;33339;0;t1601
opolskie;głubczycki;41286;78;19594;21;t1602
opolskie;kędzierzyńsko-kozielski;80072;118;38057;94;t1603
opolskie;kluczborski;54000;16;25669;7;t1604
opolskie;krapkowicki;96371;70;44432;25;t1605
opolskie;namysłowski;27894;39;13227;9;t1606
opolskie;nyski;93404;106;45032;61;t1607
opolskie;oleski;48540;36;23025;17;t1608
opolskie;opolski;65660;56;30783;19;t1609
opolskie;prudnicki;39652;61;18645;31;t1610
opolskie;strzelecki;56436;75;26282;32;t1611
opolskie;Opole;186735;226;88000;129;t1661
podkarpackie;bieszczadzki;10008;11;4832;7;t1801
podkarpackie;brzozowski;46190;56;21758;25;t1802
podkarpackie;dębicki;65597;188;28390;93;t1803
podkarpackie;jarosławski;56208;120;25912;44;t1804
podkarpackie;jasielski;59328;118;26941;51;t1805
podkarpackie;kolbuszowski;22687;48;10550;24;t1806
podkarpackie;krośnieński;49679;71;24054;47;t1807
podkarpackie;leżajski;40698;64;18650;37;t1808
podkarpackie;lubaczowski;32837;48;15252;33;t1809
podkarpackie;łańcucki;40691;129;19457;68;t1810
podkarpackie;mielecki;87555;181;41711;124;t1811
podkarpackie;niżański;32668;117;15757;59;t1812
podkarpackie;przemyski;19305;10;9389;9;t1813
podkarpackie;przeworski;29880;31;14345;16;t1814
podkarpackie;ropczycko-sędziszowski;38325;116;17560;87;t1815
podkarpackie;rzeszowski;54713;134;25614;103;t1816
podkarpackie;sanocki;38131;2;17701;0;t1817
podkarpackie;stalowowolski;73525;112;34848;42;t1818
podkarpackie;strzyżowski;27529;37;13336;28;t1819
podkarpackie;tarnobrzeski;15745;82;7107;44;t1820
podkarpackie;leski;14221;90;6805;47;t1821
podkarpackie;Krosno;43776;69;20986;48;t1861
podkarpackie;Przemyśl;45152;152;20720;38;t1862
podkarpackie;Rzeszów;558669;485;261055;211;t1863
podkarpackie;Tarnobrzeg;61370;118;28875;61;t1864
podlaskie;augustowski;42983;53;19979;30;t2001
podlaskie;białostocki;62762;104;30037;49;t2002
podlaskie;bielski;36398;82;17381;48;t2003
podlaskie;grajewski;28239;13;13577;12;t2004
podlaskie;hajnowski;29096;26;13733;2;t2005
podlaskie;kolneński;22320;113;10493;33;t2006
podlaskie;łomżyński;15596;18;7330;9;t2007
podlaskie;moniecki;23144;44;10997;35;t2008
podlaskie;sejneński;12124;6;5734;2;t2009
podlaskie;siemiatycki;31662;42;15316;27;t2010
podlaskie;sokólski;42949;87;20650;60;t2011
podlaskie;suwalski;8649;0;4127;0;t2012
podlaskie;wysokomazowiecki;46780;84;22396;61;t2013
podlaskie;zambrowski;26876;0;12507;0;t2014
podlaskie;Białystok;487186;591;227160;325;t2061
podlaskie;Łomża;67736;137;32340;83;t2062
podlaskie;Suwałki;56204;101;25975;53;t2063
pomorskie;bytowski;67398;49;31521;44;t2201
pomorskie;chojnicki;86557;131;40882;71;t2202
pomorskie;człuchowski;40860;176;18446;105;t2203
pomorskie;gdański;58628;184;28118;114;t2204
pomorskie;kartuski;91309;268;42850;191;t2205
pomorskie;kościerski;63164;180;30008;95;t2206
pomorskie;kwidzyński;63703;65;29965;40;t2207
pomorskie;lęborski;57474;156;26731;105;t2208
pomorskie;malborski;41110;126;19570;102;t2209
pomorskie;nowodworski;32276;36;15063;10;t2210
pomorskie;pucki;58344;70;27552;37;t2211
pomorskie;słupski;46013;34;21955;5;t2212
pomorskie;starogardzki;98648;309;46614;230;t2213
pomorskie;tczewski;80873;290;37019;153;t2214
pomorskie;wejherowski;157188;136;74170;53;t2215
pomorskie;sztumski;42240;97;19308;52;t2216
pomorskie;Gdańsk;817387;905;388406;305;t2261
pomorskie;Gdynia;283969;321;129030;143;t2262
pomorskie;Słupsk;114687;111;54288;68;t2263
pomorskie;Sopot;93007;17;45131;8;t2264
śląskie;będziński;111132;161;52405;48;t2401
śląskie;bielski;108740;183;48333;124;t2402
śląskie;cieszyński;159785;80;74741;49;t2403
śląskie;częstochowski;89311;83;42317;33;t2404
śląskie;gliwicki;133154;94;58666;25;t2405
śląskie;kłobucki;57632;64;26880;33;t2406
śląskie;lubliniecki;53985;49;25006;16;t2407
śląskie;mikołowski;41964;0;20074;0;t2408
śląskie;myszkowski;55744;117;26438;70;t2409
śląskie;pszczyński;65352;88;30897;49;t2410
śląskie;raciborski;89327;143;41813;56;t2411
śląskie;rybnicki;26041;0;12660;0;t2412
śląskie;tarnogórski;147616;251;70646;157;t2413
śląskie;bieruńsko-lędziński;38980;23;18466;5;t2414
śląskie;wodzisławski;125309;196;58426;119;t2415
śląskie;zawierciański;103310;168;47981;74;t2416
śląskie;żywiecki;106584;432;50651;212;t2417
śląskie;Bielsko-Biała;218281;221;102137;112;t2461
śląskie;Bytom;144442;280;67626;152;t2462
śląskie;Chorzów;114510;147;53784;60;t2463
śląskie;Częstochowa;262417;294;122910;150;t2464
śląskie;Dąbrowa Górnicza;91103;279;42613;146;t2465
śląskie;Gliwice;278554;256;130221;123;t2466
śląskie;Jastrzębie-Zdrój;58704;132;27504;35;t2467
śląskie;Jaworzno;92381;165;42769;88;t2468
śląskie;Katowice;587606;301;275664;145;t2469
śląskie;Mysłowice;50295;61;24209;37;t2470
śląskie;Piekary Śląskie;38402;59;17993;21;t2471
śląskie;Ruda Śląska;183279;127;88304;69;t2472
śląskie;Rybnik;67884;372;31677;192;t2473
śląskie;Siemianowice Śląskie;88642;15;42170;2;t2474
śląskie;Sosnowiec;213736;363;98774;192;t2475
śląskie;Świętochłowice;41204;66;19396;32;t2476
śląskie;Tychy;113593;190;54558;76;t2477
śląskie;Zabrze;136654;152;61830;53;t2478
śląskie;Żory;62678;63;29222;39;t2479
świętokrzyskie;buski;51888;111;24432;58;t2601
świętokrzyskie;jędrzejowski;76969;138;36378;74;t2602
świętokrzyskie;kazimierski;25548;18;11758;13;t2603
świętokrzyskie;kielecki;116732;179;53166;71;t2604
świętokrzyskie;konecki;56100;74;26088;50;t2605
świętokrzyskie;opatowski;36325;122;17082;83;t2606
świętokrzyskie;ostrowiecki;89829;228;42309;141;t2607
świętokrzyskie;pińczowski;35999;40;15779;26;t2608
świętokrzyskie;sandomierski;78102;94;36730;42;t2609
świętokrzyskie;skarżyski;51758;98;24682;27;t2610
świętokrzyskie;starachowicki;63102;112;29631;41;t2611
świętokrzyskie;staszowski;36853;14;17238;4;t2612
świętokrzyskie;włoszczowski;45489;97;21089;82;t2613
świętokrzyskie;Kielce;284478;591;132163;311;t2661
warmińsko-mazurskie;bartoszycki;54490;54;25469;7;t2801
warmińsko-mazurskie;braniewski;30196;36;14600;29;t2802
warmińsko-mazurskie;działdowski;51897;177;24722;157;t2803
warmińsko-mazurskie;elbląski;37561;83;18251;80;t2804
warmińsko-mazurskie;ełcki;84139;220;36516;105;t2805
warmińsko-mazurskie;giżycki;43029;53;20827;25;t2806
warmińsko-mazurskie;iławski;68424;107;31691;88;t2807
warmińsko-mazurskie;kętrzyński;42143;24;20240;24;t2808
warmińsko-mazurskie;lidzbarski;30100;19;14387;18;t2809
warmińsko-mazurskie;mrągowski;29250;5;13456;0;t2810
warmińsko-mazurskie;nidzicki;48192;117;19514;45;t2811
warmińsko-mazurskie;nowomiejski;37321;34;17452;5;t2812
warmińsko-mazurskie;olecki;24747;36;11922;18;t2813
warmińsko-mazurskie;olsztyński;95745;288;45105;215;t2814
warmińsko-mazurskie;ostródzki;70276;116;33493;74;t2815
warmińsko-mazurskie;piski;50794;44;23828;14;t2816
warmińsko-mazurskie;szczycieński;55476;65;26417;21;t2817
warmińsko-mazurskie;gołdapski;19047;20;8920;13;t2818
warmińsko-mazurskie;węgorzewski;20596;0;10021;0;t2819
warmińsko-mazurskie;Elbląg;126109;139;60413;95;t2861
warmińsko-mazurskie;Olsztyn;228693;279;106324;112;t2862
wielkopolskie;chodzieski;40373;50;18926;12;t3001
wielkopolskie;czarnkowsko-trzcianecki;86795;76;40589;49;t3002
wielkopolskie;gnieźnieński;145613;233;69403;116;t3003
wielkopolskie;gostyński;78507;102;37555;76;t3004
wielkopolskie;grodziski;37071;12;18009;0;t3005
wielkopolskie;jarociński;55882;125;26862;60;t3006
wielkopolskie;kaliski;63372;36;30281;25;t3007
wielkopolskie;kępiński;45814;49;21673;39;t3008
wielkopolskie;kolski;65708;227;30603;127;t3009
wielkopolskie;koniński;77385;152;35568;100;t3010
wielkopolskie;kościański;64588;46;30781;0;t3011
wielkopolskie;krotoszyński;62416;60;29934;32;t3012
wielkopolskie;leszczyński;20338;28;9697;20;t3013
wielkopolskie;międzychodzki;34266;91;16414;49;t3014
wielkopolskie;nowotomyski;61655;197;29601;170;t3015
wielkopolskie;obornicki;80783;118;36459;64;t3016
wielkopolskie;ostrowski;132396;238;60809;129;t3017
wielkopolskie;ostrzeszowski;43809;160;20220;55;t3018
wielkopolskie;pilski;98356;188;47436;135;t3019
wielkopolskie;pleszewski;63343;200;30368;116;t3020
wielkopolskie;poznański;201058;411;95846;233;t3021
wielkopolskie;rawicki;54706;98;25327;61;t3022
wielkopolskie;słupecki;43524;71;20576;20;t3023
wielkopolskie;szamotulski;70343;44;32984;18;t3024
wielkopolskie;średzki;64696;172;31402;105;t3025
wielkopolskie;śremski;35858;121;17192;101;t3026
wielkopolskie;turecki;59411;163;28337;118;t3027
wielkopolskie;wągrowiecki;32640;60;15390;34;t3028
wielkopolskie;wolsztyński;50223;87;24201;52;t3029
wielkopolskie;wrzesiński;66185;172;30948;116;t3030
wielkopolskie;złotowski;43531;92;20401;40;t3031
wielkopolskie;Kalisz;110278;262;52446;59;t3061
wielkopolskie;Konin;102788;188;48216;57;t3062
wielkopolskie;Leszno;73852;46;32813;17;t3063
wielkopolskie;Poznań;1111261;1312;529051;526;t3064
zachodniopomorskie;białogardzki;45037;174;20902;140;t3201
zachodniopomorskie;choszczeński;37625;86;17659;54;t3202
zachodniopomorskie;drawski;58345;118;26801;49;t3203
zachodniopomorskie;goleniowski;64296;97;29735;16;t3204
zachodniopomorskie;gryficki;36329;145;16738;61;t3205
zachodniopomorskie;gryfiński;57580;115;27075;46;t3206
zachodniopomorskie;kamieński;48319;36;22546;12;t3207
zachodniopomorskie;kołobrzeski;90821;80;43186;22;t3208
zachodniopomorskie;koszaliński;35052;0;16057;0;t3209
zachodniopomorskie;myśliborski;41346;107;19253;45;t3210
zachodniopomorskie;policki;49584;150;23688;76;t3211
zachodniopomorskie;pyrzycki;29193;80;14116;70;t3212
zachodniopomorskie;sławieński;53163;122;24611;46;t3213
zachodniopomorskie;stargardzki;90524;186;42201;65;t3214
zachodniopomorskie;szczecinecki;84104;108;38413;61;t3215
zachodniopomorskie;świdwiński;39074;186;17928;48;t3216
zachodniopomorskie;wałecki;39372;41;19020;12;t3217
zachodniopomorskie;łobeski;46523;123;19873;66;t3218
zachodniopomorskie;Koszalin;122081;193;57613;101;t3261
zachodniopomorskie;Szczecin;574363;654;266077;280;t3262
zachodniopomorskie;Świnoujście;40740;122;19425;71;t3263
Cały kraj;;36452021;54544;17088405;27891;t0000
