wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
lubuskie;świebodziński;55146;0;25605;0;t0808
lubuskie;zielonogórski;88817;125;41388;100;t0809
lubuskie;żagański;68016;19;31326;9;t0810
lubuskie;żarski;99708;124;46958;67;t0811
lubuskie;wschowski;27022;46;12899;0;t0812
lubuskie;Gorzów Wielkopolski;150280;291;69427;98;t0861
lubuskie;Zielona Góra;150718;189;71995;140;t0862
łódzkie;bełchatowski;73539;226;33787;118;t1001
łódzkie;kutnowski;88577;79;42988;49;t1002
łódzkie;łaski;36232;112;17367;92;t1003
łódzkie;łęczycki;51404;94;23704;80;t1004
łódzkie;łowicki;90170;131;43108;87;t1005
łódzkie;łódzki wschodni;36931;7;16679;5;t1006
łódzkie;opoczyński;59262;49;26811;15;t1007
łódzkie;pabianicki;107830;140;51020;72;t1008
łódzkie;pajęczański;29871;6;13590;0;t1009
łódzkie;piotrkowski;49921;42;23188;22;t1010
łódzkie;poddębicki;37104;105;17572;38;t1011
łódzkie;radomszczański;88237;69;41454;28;t1012
łódzkie;rawski;28685;35;13071;24;t1013
łódzkie;sieradzki;99887;77;45723;43;t1014
łódzkie;skierniewicki;23899;28;11326;5;t1015
łódzkie;tomaszowski;105488;95;49918;48;t1016
łódzkie;wieluński;87576;89;41747;60;t1017
łódzkie;wieruszowski;32943;20;14998;19;t1018
łódzkie;zduńskowolski;49642;97;23023;70;t1019
łódzkie;zgierski;129322;195;60916;100;t1020
łódzkie;brzeziński;34684;27;16537;9;t1021
łódzkie;Łódź;900729;998;426825;510;t1061
łódzkie;Piotrków Trybunalski;81141;149;38072;94;t1062
łódzkie;Skierniewice;72280;157;34179;51;t1063
małopolskie;bocheński;77723;34;34846;6;t1201
małopolskie;brzeski;66308;30;30824;18;t1202
małopolskie;chrzanowski;110433;73;50981;46;t1203
małopolskie;dąbrowski;41962;30;19668;6;t1204
małopolskie;gorlicki;85350;98;40408;59;t1205
małopolskie;krakowski;157921;483;73850;265;t1206
małopolskie;limanowski;87781;121;40291;77;t1207
małopolskie;miechowski;60341;59;28992;53;t1208
małopolskie;myślenicki;102276;118;48052;53;t1209
małopolskie;nowosądecki;129690;240;58209;147;t1210
małopolskie;nowotarski;129797;102;59203;48;t1211
małopolskie;olkuski;109130;9;50665;0;t1212
małopolskie;oświęcimski;120100;127;56707;71;t1213
małopolskie;proszowicki;43427;283;20670;153;t1214
małopolskie;suski;68283;134;32408;92;t1215
małopolskie;tarnowski;94455;166;43909;100;t1216
małopolskie;tatrzański;35162;5;16695;0;t1217
małopolskie;wadowicki;118151;178;53006;104;t1218
małopolskie;wielicki;109400;205;49696;142;t1219
małopolskie;Kraków;1175083;1101;558789;570;t1261
małopolskie;Nowy Sącz;63232;267;30052;229;t1262
małopolskie;Tarnów;112040;202;51593;90;t1263
mazowieckie;białobrzeski;35255;87;16753;58;t1401
mazowieckie;ciechanowski;79327;72;37740;50;t1402
mazowieckie;garwoliński;82115;224;39317;181;t1403
mazowieckie;gostyniński;27845;11;13439;0;t1404
mazowieckie;grodziski;94624;220;43533;108;t1405
mazowieckie;grójecki;104166;26;49274;12;t1406
mazowieckie;kozienicki;43429;55;20736;42;t1407
mazowieckie;legionowski;75066;192;33056;85;t1408
mazowieckie;lipski;26048;56;12408;31;t1409
mazowieckie;łosicki;18356;21;8866;17;t1410
mazowieckie;makowski;40397;4;18816;0;t1411
mazowieckie;miński;127545;79;57503;45;t1412
mazowieckie;mławski;59949;92;28571;57;t1413
mazowieckie;nowodworski;109705;208;51332;112;t1414
mazowieckie;ostrołęcki;49225;181;23075;116;t1415
mazowieckie;ostrowski;49643;57;23999;30;t1416
mazowieckie;otwocki;90771;229;43748;142;t1417
mazowieckie;piaseczyński;241515;352;113611;253;t1418
mazowieckie;płocki;84705;240;40246;171;t1419
mazowieckie;płoński;79110;107;36886;61;t1420
mazowieckie;pruszkowski;133070;288;63041;193;t1421
mazowieckie;przasnyski;49797;66;23825;51;t1422
mazowieckie;przysuski;28156;92;13294;86;t1423
mazowieckie;pułtuski;45985;62;22028;29;t1424
mazowieckie;radomski;62529;60;29340;39;t1425
mazowieckie;siedlecki;30762;98;14743;52;t1426
mazowieckie;sierpecki;44084;127;20906;85;t1427
mazowieckie;sochaczewski;82534;266;39095;206;t1428
mazowieckie;sokołowski;42005;49;19713;11;t1429
mazowieckie;szydłowiecki;20330;73;9207;40;t1430
mazowieckie;warszawski zachodni;113658;84;54022;60;t1432
mazowieckie;węgrowski;45687;53;21817;41;t1433
mazowieckie;wołomiński;205923;393;93808;215;t1434
mazowieckie;wyszkowski;61839;105;29380;80;t1435
mazowieckie;zwoleński;27991;52;13370;39;t1436
mazowieckie;żuromiński;29079;72;14257;24;t1437
mazowieckie;żyrardowski;56112;172;26465;94;t1438
mazowieckie;Ostrołęka;69998;124;33615;80;t1461
mazowieckie;Płock;128385;209;59481;73;t1462
mazowieckie;Radom;231595;350;107208;223;t1463
mazowieckie;Siedlce;116555;114;55020;46;t1464
mazowieckie;Warszawa;2542374;2013;1194899;943;t1465
opolskie;brzeski;70646;118;33332;36;t1601
opolskie;głubczycki;41208;70;19573;18;t1602
opolskie;kędzierzyńsko-kozielski;79951;92;37963;67;t1603
opolskie;kluczborski;53967;103;25657;63;t1604
opolskie;krapkowicki;96295;59;44406;38;t1605
opolskie;namysłowski;27854;40;13218;9;t1606
opolskie;nyski;93280;60;44960;21;t1607
opolskie;oleski;48508;91;23012;42;t1608
opolskie;opolski;65600;142;30764;72;t1609
opolskie;prudnicki;39590;65;18614;38;t1610
opolskie;strzelecki;56328;46;26250;25;t1611
opolskie;Opole;186497;212;87868;119;t1661
podkarpackie;bieszczadzki;9997;10;4825;4;t1801
podkarpackie;brzozowski;46115;33;21727;21;t1802
podkarpackie;dębicki;65402;83;28296;40;t1803
podkarpackie;jarosławski;56081;93;25864;32;t1804
podkarpackie;jasielski;59210;41;26890;30;t1805
podkarpackie;kolbuszowski;22639;0;10526;0;t1806
podkarpackie;krośnieński;49590;140;24003;98;t1807
podkarpackie;leżajski;40630;43;18610;34;t1808
podkarpackie;lubaczowski;32753;59;15212;45;t1809
podkarpackie;łańcucki;40559;70;19389;50;t1810
podkarpackie;mielecki;87364;97;41585;51;t1811
podkarpackie;niżański;32546;66;15695;41;t1812
podkarpackie;przemyski;19291;62;9376;31;t1813
podkarpackie;przeworski;29847;53;14327;37;t1814
podkarpackie;ropczycko-sędziszowski;38207;50;17473;31;t1815
podkarpackie;rzeszowski;54560;41;25496;23;t1816
podkarpackie;sanocki;38127;38;17699;18;t1817
podkarpackie;stalowowolski;73382;174;34790;113;t1818
podkarpackie;strzyżowski;27491;79;13308;43;t1819
podkarpackie;tarnobrzeski;15663;107;7063;61;t1820
podkarpackie;leski;14130;0;6758;0;t1821
podkarpackie;Krosno;43705;135;20938;63;t1861
podkarpackie;Przemyśl;44994;91;20682;54;t1862
podkarpackie;Rzeszów;558148;602;260850;288;t1863
podkarpackie;Tarnobrzeg;61245;62;28811;30;t1864
podlaskie;augustowski;42930;95;19949;51;t2001
podlaskie;białostocki;62644;158;29987;113;t2002
podlaskie;bielski;36315;28;17332;21;t2003
podlaskie;grajewski;28156;68;13538;40;t2004
podlaskie;hajnowski;29070;72;13731;41;t2005
podlaskie;kolneński;22207;30;10460;8;t2006
podlaskie;łomżyński;15577;20;7321;15;t2007
podlaskie;moniecki;23100;12;10962;7;t2008
podlaskie;sejneński;12115;16;5732;5;t2009
podlaskie;siemiatycki;31620;45;15289;34;t2010
podlaskie;sokólski;42860;80;20589;51;t2011
podlaskie;suwalski;8649;0;4127;0;t2012
podlaskie;wysokomazowiecki;46691;133;22330;89;t2013
podlaskie;zambrowski;26875;75;12506;59;t2014
podlaskie;Białystok;486290;275;226723;121;t2061
podlaskie;Łomża;67591;107;32253;82;t2062
podlaskie;Suwałki;56099;50;25922;17;t2063
pomorskie;bytowski;67332;71;31471;17;t2201
pomorskie;chojnicki;86426;158;40811;70;t2202
pomorskie;człuchowski;40690;26;18340;0;t2203
pomorskie;gdański;58433;93;28003;27;t2204
pomorskie;kartuski;90983;367;42650;267;t2205
pomorskie;kościerski;62975;83;29914;9;t2206
pomorskie;kwidzyński;63635;138;29926;61;t2207
pomorskie;lęborski;57305;53;26626;42;t2208
pomorskie;malborski;40985;41;19468;3;t2209
pomorskie;nowodworski;32239;30;15052;11;t2210
pomorskie;pucki;58267;135;27514;99;t2211
pomorskie;słupski;45977;79;21949;52;t2212
pomorskie;starogardzki;98324;348;46380;192;t2213
pomorskie;tczewski;80579;243;36865;111;t2214
pomorskie;wejherowski;156966;223;74069;146;t2215
pomorskie;sztumski;42140;86;19254;43;t2216
pomorskie;Gdańsk;816351;514;388030;246;t2261
pomorskie;Gdynia;283605;304;128869;133;t2262
pomorskie;Słupsk;114572;138;54221;118;t2263
pomorskie;Sopot;92988;25;45123;13;t2264
śląskie;będziński;110956;152;52354;105;t2401
śląskie;bielski;108581;155;48221;74;t2402
śląskie;cieszyński;159676;157;74670;68;t2403
śląskie;częstochowski;89222;145;42282;106;t2404
śląskie;gliwicki;132970;281;58597;124;t2405
śląskie;kłobucki;57566;52;26847;18;t2406
śląskie;lubliniecki;53920;51;24978;40;t2407
śląskie;mikołowski;41961;31;20072;26;t2408
śląskie;myszkowski;55626;45;26369;19;t2409
śląskie;pszczyński;65250;84;30838;56;t2410
śląskie;raciborski;89182;55;41756;33;t2411
śląskie;rybnicki;26041;9;12660;2;t2412
śląskie;tarnogórski;147335;98;70473;64;t2413
śląskie;bieruńsko-lędziński;38955;66;18460;35;t2414
śląskie;wodzisławski;125110;136;58307;70;t2415
śląskie;zawierciański;103115;164;47897;80;t2416
śląskie;żywiecki;106145;264;50437;175;t2417
śląskie;Bielsko-Biała;218020;466;102007;246;t2461
śląskie;Bytom;144141;110;67469;61;t2462
śląskie;Chorzów;114352;154;53718;84;t2463
śląskie;Częstochowa;262097;348;122745;198;t2464
śląskie;Dąbrowa Górnicza;90778;117;42446;63;t2465
śląskie;Gliwice;278288;312;130097;179;t2466
śląskie;Jastrzębie-Zdrój;58572;44;27469;22;t2467
śląskie;Jaworzno;92215;45;42682;25;t2468
śląskie;Katowice;587291;479;275518;261;t2469
śląskie;Mysłowice;50232;4;24171;0;t2470
śląskie;Piekary Śląskie;38340;38;17972;12;t2471
śląskie;Ruda Śląska;183040;117;88167;67;t2472
śląskie;Rybnik;67483;163;31478;81;t2473
śląskie;Siemianowice Śląskie;88624;111;42165;71;t2474
śląskie;Sosnowiec;213321;180;98566;110;t2475
śląskie;Świętochłowice;41138;124;19364;103;t2476
śląskie;Tychy;113402;265;54481;144;t2477
śląskie;Zabrze;136480;429;61770;214;t2478
śląskie;Żory;62570;20;29150;19;t2479
świętokrzyskie;buski;51775;180;24373;117;t2601
świętokrzyskie;jędrzejowski;76824;109;36299;45;t2602
świętokrzyskie;kazimierski;25530;106;11745;54;t2603
świętokrzyskie;kielecki;116537;280;53094;143;t2604
świętokrzyskie;konecki;56024;81;26038;53;t2605
świętokrzyskie;opatowski;36194;144;16999;119;t2606
świętokrzyskie;ostrowiecki;89597;84;42166;48;t2607
świętokrzyskie;pińczowski;35920;25;15725;17;t2608
świętokrzyskie;sandomierski;78004;124;36686;72;t2609
świętokrzyskie;skarżyski;51658;249;24654;168;t2610
świętokrzyskie;starachowicki;62983;232;29587;158;t2611
świętokrzyskie;staszowski;36839;53;17234;40;t2612
świętokrzyskie;włoszczowski;45390;178;21008;61;t2613
świętokrzyskie;Kielce;283876;237;131844;120;t2661
warmińsko-mazurskie;bartoszycki;54435;78;25462;30;t2801
warmińsko-mazurskie;braniewski;30160;57;14571;9;t2802
warmińsko-mazurskie;działdowski;51720;107;24565;42;t2803
warmińsko-mazurskie;elbląski;37469;111;18171;71;t2804
warmińsko-mazurskie;ełcki;83881;87;36405;44;t2805
warmińsko-mazurskie;giżycki;42973;41;20800;30;t2806
warmińsko-mazurskie;iławski;68315;243;31602;79;t2807
warmińsko-mazurskie;kętrzyński;42100;117;20208;39;t2808
warmińsko-mazurskie;lidzbarski;30080;66;14369;27;t2809
warmińsko-mazurskie;mrągowski;29244;100;13455;15;t2810
warmińsko-mazurskie;nidzicki;48071;93;19469;30;t2811
warmińsko-mazurskie;nowomiejski;37278;30;17448;1;t2812
warmińsko-mazurskie;olecki;24711;68;11904;38;t2813
warmińsko-mazurskie;olsztyński;95436;257;44874;138;t2814
warmińsko-mazurskie;ostródzki;70133;156;33418;118;t2815
warmińsko-mazurskie;piski;50750;102;23814;54;t2816
warmińsko-mazurskie;szczycieński;55402;108;26389;62;t2817
warmińsko-mazurskie;gołdapski;19026;21;8906;18;t2818
warmińsko-mazurskie;węgorzewski;20595;118;10024;38;t2819
warmińsko-mazurskie;Elbląg;125921;182;60299;81;t2861
warmińsko-mazurskie;Olsztyn;228321;279;106197;156;t2862
wielkopolskie;chodzieski;40322;76;18913;44;t3001
wielkopolskie;czarnkowsko-trzcianecki;86714;222;40541;119;t3002
wielkopolskie;gnieźnieński;145361;191;69275;123;t3003
wielkopolskie;gostyński;78384;265;37469;224;t3004
wielkopolskie;grodziski;37055;115;18006;94;t3005
wielkopolskie;jarociński;55750;65;26800;21;t3006
wielkopolskie;kaliski;63327;104;30254;78;t3007
wielkopolskie;kępiński;45764;30;21634;13;t3008
wielkopolskie;kolski;65454;138;30455;78;t3009
wielkopolskie;koniński;77200;262;35440;164;t3010
wielkopolskie;kościański;64543;60;30780;5;t3011
wielkopolskie;krotoszyński;62353;62;29900;38;t3012
wielkopolskie;leszczyński;20309;38;9677;31;t3013
wielkopolskie;międzychodzki;34158;9;16356;4;t3014
wielkopolskie;nowotomyski;61413;27;29428;11;t3015
wielkopolskie;obornicki;80647;179;36379;93;t3016
wielkopolskie;ostrowski;132108;200;60668;160;t3017
wielkopolskie;ostrzeszowski;43624;61;20154;36;t3018
wielkopolskie;pilski;98159;204;47296;134;t3019
wielkopolskie;pleszewski;63132;176;30250;112;t3020
wielkopolskie;poznański;200628;223;95620;119;t3021
wielkopolskie;rawicki;54570;167;25238;86;t3022
wielkopolskie;słupecki;43453;72;20556;63;t3023
wielkopolskie;szamotulski;70296;71;32965;49;t3024
wielkopolskie;średzki;64521;114;31296;71;t3025
wielkopolskie;śremski;35737;20;17092;3;t3026
wielkopolskie;turecki;59241;153;28216;78;t3027
wielkopolskie;wągrowiecki;32580;86;15356;43;t3028
wielkopolskie;wolsztyński;50122;24;24136;16;t3029
wielkopolskie;wrzesiński;65980;102;30820;84;t3030
wielkopolskie;złotowski;43409;88;20335;60;t3031
wielkopolskie;Kalisz;109980;57;52384;25;t3061
wielkopolskie;Konin;102596;166;48158;97;t3062
wielkopolskie;Leszno;73803;324;32794;206;t3063
wielkopolskie;Poznań;1109725;619;528465;289;t3064
zachodniopomorskie;białogardzki;44836;17;20740;7;t3201
zachodniopomorskie;choszczeński;37537;68;17604;39;t3202
zachodniopomorskie;drawski;58227;43;26752;7;t3203
zachodniopomorskie;goleniowski;64147;170;29676;141;t3204
zachodniopomorskie;gryficki;36175;13;16675;5;t3205
zachodniopomorskie;gryfiński;57465;124;27029;58;t3206
zachodniopomorskie;kamieński;48268;110;22531;81;t3207
zachodniopomorskie;kołobrzeski;90608;63;43082;6;t3208
zachodniopomorskie;koszaliński;35052;128;16057;80;t3209
zachodniopomorskie;myśliborski;41238;27;19209;12;t3210
zachodniopomorskie;policki;49431;82;23612;70;t3211
zachodniopomorskie;pyrzycki;29095;67;14028;43;t3212
zachodniopomorskie;sławieński;53041;41;24565;13;t3213
zachodniopomorskie;stargardzki;90333;128;42133;78;t3214
zachodniopomorskie;szczecinecki;83992;118;38349;52;t3215
zachodniopomorskie;świdwiński;38886;162;17879;17;t3216
zachodniopomorskie;wałecki;39331;61;19008;38;t3217
zachodniopomorskie;łobeski;46399;67;19807;49;t3218
zachodniopomorskie;Koszalin;121877;116;57508;43;t3261
zachodniopomorskie;Szczecin;573685;567;265790;246;t3262
zachodniopomorskie;Świnoujście;40615;46;19354;29;t3263
Cały kraj;;36391474;49238;17058127;27110;t0000
