wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;25;0;0;0;t00
dolnośląskie;bolesławiecki;68431;0;30882;0;t0201
dolnośląskie;dzierżoniowski;64467;0;30291;0;t0202
dolnośląskie;głogowski;60241;0;27242;0;t0203
dolnośląskie;górowski;25486;0;11479;0;t0204
dolnośląskie;jaworski;37144;0;16745;0;t0205
dolnośląskie;jeleniogórski;48519;0;22684;0;t0206
dolnośląskie;kamiennogórski;29172;0;13635;0;t0207
dolnośląskie;kłodzki;120718;83;56540;1;t0208
dolnośląskie;legnicki;42048;104;18759;0;t0209
dolnośląskie;lubański;27795;0;11564;0;t0210
dolnośląskie;lubiński;119248;0;56918;0;t0211
dolnośląskie;lwówecki;39043;81;18131;0;t0212
dolnośląskie;milicki;32151;0;15041;0;t0213
dolnośląskie;oleśnicki;88842;518;40046;268;t0214
dolnośląskie;oławski;43934;95;21185;0;t0215
dolnośląskie;polkowicki;39587;14;17277;0;t0216
dolnośląskie;strzeliński;35364;0;16506;0;t0217
dolnośląskie;średzki;20771;0;9817;0;t0218
dolnośląskie;świdnicki;94567;195;43559;0;t0219
dolnośląskie;trzebnicki;56320;78;26808;0;t0220
dolnośląskie;wałbrzyski;30086;0;14203;0;t0221
dolnośląskie;wołowski;40091;84;18002;28;t0222
dolnośląskie;wrocławski;98605;0;46871;0;t0223
dolnośląskie;ząbkowicki;52245;43;24560;0;t0224
dolnośląskie;zgorzelecki;54396;156;24633;0;t0225
dolnośląskie;złotoryjski;32599;0;14479;0;t0226
dolnośląskie;Jelenia Góra;84876;0;40799;0;t0261
dolnośląskie;Legnica;84959;0;39959;0;t0262
dolnośląskie;Wrocław;1010051;457;475250;100;t0264
dolnośląskie;Wałbrzych;204061;165;95499;1;t0265
kujawsko-pomorskie;aleksandrowski;128843;70;61196;2;t0401
kujawsko-pomorskie;brodnicki;67093;0;31148;0;t0402
kujawsko-pomorskie;bydgoski;73210;0;34249;0;t0403
kujawsko-pomorskie;chełmiński;39027;0;18287;0;t0404
kujawsko-pomorskie;golubsko-dobrzyński;33513;0;15316;0;t0405
kujawsko-pomorskie;grudziądzki;24288;65;10800;0;t0406
kujawsko-pomorskie;inowrocławski;100183;0;47482;0;t0407
kujawsko-pomorskie;lipnowski;49211;0;22235;0;t0408
kujawsko-pomorskie;mogileński;29031;0;13545;0;t0409
kujawsko-pomorskie;nakielski;78923;336;35623;178;t0410
kujawsko-pomorskie;radziejowski;42376;0;19421;0;t0411
kujawsko-pomorskie;rypiński;32712;0;15053;0;t0412
kujawsko-pomorskie;sępoleński;46670;0;21764;0;t0413
kujawsko-pomorskie;świecki;71995;0;33005;0;t0414
kujawsko-pomorskie;toruński;68251;0;29717;0;t0415
kujawsko-pomorskie;tucholski;36601;20;16960;0;t0416
kujawsko-pomorskie;wąbrzeski;25676;103;11383;51;t0417
kujawsko-pomorskie;włocławski;61531;244;29024;19;t0418
kujawsko-pomorskie;żniński;50335;57;23547;0;t0419
kujawsko-pomorskie;Bydgoszcz;413370;460;194554;226;t0461
