wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
woj_puste;pow_puste;25;0;0;0;t00
dolnośląskie;bolesławiecki;70321;0;31844;0;t0201
dolnośląskie;dzierżoniowski;66198;0;31221;0;t0202
dolnośląskie;głogowski;62266;55;28241;2;t0203
dolnośląskie;górowski;26067;0;11792;0;t0204
dolnośląskie;jaworski;38089;0;17236;0;t0205
dolnośląskie;jeleniogórski;49751;0;23236;0;t0206
dolnośląskie;kamiennogórski;30347;15;14236;0;t0207
dolnośląskie;kłodzki;124521;23;58506;0;t0208
dolnośląskie;legnicki;43158;61;19244;13;t0209
dolnośląskie;lubański;28974;0;12227;0;t0210
dolnośląskie;lubiński;121831;0;58338;0;t0211
dolnośląskie;lwówecki;40392;27;18736;0;t0212
dolnośląskie;milicki;33270;54;15587;4;t0213
dolnośląskie;oleśnicki;93335;168;42151;30;t0214
dolnośląskie;oławski;44357;35;21362;0;t0215
dolnośląskie;polkowicki;40471;0;17668;0;t0216
dolnośląskie;strzeliński;36153;0;16897;0;t0217
dolnośląskie;średzki;21355;0;10117;0;t0218
dolnośląskie;świdnicki;98010;123;45129;0;t0219
dolnośląskie;trzebnicki;57919;73;27732;0;t0220
dolnośląskie;wałbrzyski;30688;0;14566;0;t0221
dolnośląskie;wołowski;41159;2;18382;0;t0222
dolnośląskie;wrocławski;100710;100;47917;0;t0223
dolnośląskie;ząbkowicki;53742;0;25249;0;t0224
dolnośląskie;zgorzelecki;56969;115;25939;0;t0225
dolnośląskie;złotoryjski;33767;27;15167;0;t0226
dolnośląskie;Jelenia Góra;87304;20;41993;0;t0261
dolnośląskie;Legnica;87118;0;41047;0;t0262
dolnośląskie;Wrocław;1028811;241;484551;85;t0264
dolnośląskie;Wałbrzych;207382;27;97108;0;t0265
kujawsko-pomorskie;aleksandrowski;130872;18;62208;0;t0401
kujawsko-pomorskie;brodnicki;69426;0;32434;0;t0402
kujawsko-pomorskie;bydgoski;75212;0;35494;0;t0403
kujawsko-pomorskie;chełmiński;40389;0;18927;0;t0404
kujawsko-pomorskie;golubsko-dobrzyński;34838;0;16201;0;t0405
kujawsko-pomorskie;grudziądzki;25173;31;11271;0;t0406
kujawsko-pomorskie;inowrocławski;102192;54;48567;0;t0407
kujawsko-pomorskie;lipnowski;51158;0;23370;0;t0408
kujawsko-pomorskie;mogileński;30738;0;14390;0;t0409
kujawsko-pomorskie;nakielski;81670;153;36846;43;t0410
kujawsko-pomorskie;radziejowski;43754;0;20395;0;t0411
kujawsko-pomorskie;rypiński;34130;0;15768;0;t0412
kujawsko-pomorskie;sępoleński;47662;70;22032;0;t0413
kujawsko-pomorskie;świecki;75428;0;34519;0;t0414
kujawsko-pomorskie;toruński;70203;37;30709;1;t0415
kujawsko-pomorskie;tucholski;38394;64;17492;0;t0416
kujawsko-pomorskie;wąbrzeski;26882;0;12202;0;t0417
kujawsko-pomorskie;włocławski;63135;12;29964;0;t0418
kujawsko-pomorskie;żniński;51658;0;24302;0;t0419
kujawsko-pomorskie;Bydgoszcz;423145;329;198971;147;t0461
kujawsko-pomorskie;Grudziądz;120061;0;55575;0;t0462
kujawsko-pomorskie;Toruń;186657;195;86645;42;t0463
kujawsko-pomorskie;Włocławek;91111;37;41447;21;t0464
lubelskie;bialski;59857;0;27377;0;t0601
lubelskie;biłgorajski;52460;0;24911;0;t0602
lubelskie;chełmski;35365;0;16681;0;t0603
lubelskie;hrubieszowski;43230;0;19794;0;t0604
lubelskie;janowski;29517;40;13697;2;t0605
lubelskie;krasnostawski;40060;30;18477;0;t0606
lubelskie;kraśnicki;64881;24;30662;2;t0607
lubelskie;lubartowski;53318;140;25043;70;t0608
lubelskie;lubelski;81808;0;37273;0;t0609
lubelskie;łęczyński;39366;15;18781;0;t0610
lubelskie;łukowski;54041;0;25285;0;t0611
lubelskie;opolski;43298;0;19857;0;t0612
lubelskie;parczewski;27344;0;12619;0;t0613
lubelskie;puławski;95317;21;45345;0;t0614
lubelskie;radzyński;29783;5;14211;0;t0615
lubelskie;rycki;52240;33;25030;0;t0616
lubelskie;świdnicki;44349;29;21147;0;t0617
lubelskie;tomaszowski;54183;49;25321;0;t0618
lubelskie;włodawski;34320;0;16060;0;t0619
lubelskie;zamojski;47352;73;22937;7;t0620
lubelskie;Biała Podlaska;67809;90;31933;0;t0661
lubelskie;Chełm;61577;34;28156;0;t0662
lubelskie;Lublin;432071;126;199476;25;t0663
lubelskie;Zamość;86910;19;40842;0;t0664
lubuskie;gorzowski;28441;0;13228;0;t0801
lubuskie;krośnieński;49691;1;23711;0;t0802
lubuskie;międzyrzecki;65380;2;30557;0;t0803
lubuskie;nowosolski;88638;101;39954;8;t0804
lubuskie;słubicki;36934;0;17497;0;t0805
lubuskie;strzelecko-drezdenecki;48738;21;22225;0;t0806
lubuskie;sulęciński;29472;136;13479;2;t0807
lubuskie;świebodziński;54184;0;25182;0;t0808
lubuskie;zielonogórski;86533;37;40269;0;t0809
lubuskie;żagański;66019;0;30579;0;t0810
lubuskie;żarski;97458;58;46080;14;t0811
lubuskie;wschowski;25862;0;12370;0;t0812
lubuskie;Gorzów Wielkopolski;144343;92;67218;0;t0861
lubuskie;Zielona Góra;147508;0;70365;0;t0862
łódzkie;bełchatowski;70865;0;32520;0;t1001
łódzkie;kutnowski;86045;0;41483;0;t1002
łódzkie;łaski;35222;0;16864;0;t1003
łódzkie;łęczycki;49814;69;22868;61;t1004
łódzkie;łowicki;88125;0;41980;0;t1005
łódzkie;łódzki wschodni;35789;0;16176;0;t1006
łódzkie;opoczyński;57221;71;25828;24;t1007
łódzkie;pabianicki;104751;15;49219;13;t1008
łódzkie;pajęczański;29235;0;13269;0;t1009
łódzkie;piotrkowski;48454;0;22414;0;t1010
łódzkie;poddębicki;36047;19;16997;3;t1011
łódzkie;radomszczański;85116;62;39783;62;t1012
łódzkie;rawski;27694;109;12476;49;t1013
łódzkie;sieradzki;96392;70;44176;28;t1014
łódzkie;skierniewicki;23392;103;11111;4;t1015
łódzkie;tomaszowski;102423;0;48337;0;t1016
łódzkie;wieluński;85739;17;40837;0;t1017
łódzkie;wieruszowski;32196;44;14554;2;t1018
łódzkie;zduńskowolski;48227;46;22318;0;t1019
łódzkie;zgierski;125610;0;59041;0;t1020
łódzkie;brzeziński;33841;0;16017;0;t1021
