wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
małopolskie;wielicki;101905;259;45729;127;t1219
małopolskie;Kraków;1133107;1845;537015;1165;t1261
małopolskie;Nowy Sącz;59812;318;28184;249;t1262
małopolskie;Tarnów;104768;455;48259;251;t1263
mazowieckie;białobrzeski;33111;106;15598;57;t1401
mazowieckie;ciechanowski;74984;244;35271;89;t1402
mazowieckie;garwoliński;77096;204;36427;143;t1403
mazowieckie;gostyniński;26326;29;12700;29;t1404
mazowieckie;grodziski;89752;250;40785;110;t1405
mazowieckie;grójecki;98152;216;46384;178;t1406
mazowieckie;kozienicki;40340;192;19040;142;t1407
mazowieckie;legionowski;70560;202;30657;148;t1408
mazowieckie;lipski;24459;42;11576;31;t1409
mazowieckie;łosicki;17147;55;8153;38;t1410
mazowieckie;makowski;37645;34;17607;1;t1411
mazowieckie;miński;120722;362;54197;203;t1412
mazowieckie;mławski;55365;162;26300;49;t1413
mazowieckie;nowodworski;101868;268;47454;166;t1414
mazowieckie;ostrołęcki;46569;113;21663;58;t1415
mazowieckie;ostrowski;46612;0;22263;0;t1416
mazowieckie;otwocki;85210;334;40612;205;t1417
mazowieckie;piaseczyński;231151;484;108456;341;t1418
mazowieckie;płocki;78985;472;36922;289;t1419
mazowieckie;płoński;75058;244;34613;147;t1420
mazowieckie;pruszkowski;125466;189;58934;145;t1421
mazowieckie;przasnyski;47201;149;22467;99;t1422
mazowieckie;przysuski;25884;74;11879;31;t1423
mazowieckie;pułtuski;43288;232;20522;100;t1424
mazowieckie;radomski;58040;103;26769;28;t1425
mazowieckie;siedlecki;29268;40;13960;22;t1426
mazowieckie;sierpecki;40990;159;19187;86;t1427
mazowieckie;sochaczewski;78273;92;36848;46;t1428
mazowieckie;sokołowski;39756;226;18692;172;t1429
mazowieckie;szydłowiecki;18243;125;8163;48;t1430
mazowieckie;warszawski zachodni;108686;120;51248;87;t1432
mazowieckie;węgrowski;42962;114;20348;88;t1433
mazowieckie;wołomiński;190959;572;86901;311;t1434
mazowieckie;wyszkowski;57756;18;26892;2;t1435
mazowieckie;zwoleński;25980;46;12275;27;t1436
mazowieckie;żuromiński;27133;189;12983;143;t1437
mazowieckie;żyrardowski;52184;159;24452;84;t1438
mazowieckie;Ostrołęka;67023;70;32210;6;t1461
mazowieckie;Płock;122533;54;56717;9;t1462
mazowieckie;Radom;221295;535;101916;265;t1463
mazowieckie;Siedlce;111474;190;52510;78;t1464
mazowieckie;Warszawa;2450652;3660;1150873;1957;t1465
opolskie;brzeski;68382;98;32231;69;t1601
opolskie;głubczycki;39515;140;18852;88;t1602
opolskie;kędzierzyńsko-kozielski;77215;151;36703;56;t1603
opolskie;kluczborski;51002;76;24098;28;t1604
opolskie;krapkowicki;92204;143;42278;90;t1605
opolskie;namysłowski;26397;88;12451;23;t1606
opolskie;nyski;90178;105;43308;70;t1607
opolskie;oleski;46567;57;22070;44;t1608
opolskie;opolski;63194;184;29629;75;t1609
opolskie;prudnicki;37888;5;17771;4;t1610
opolskie;strzelecki;53466;182;24933;93;t1611
opolskie;Opole;179181;376;84722;201;t1661
podkarpackie;bieszczadzki;9251;28;4468;16;t1801
podkarpackie;brzozowski;44141;47;20670;15;t1802
podkarpackie;dębicki;62520;141;26971;56;t1803
podkarpackie;jarosławski;50869;159;23652;83;t1804
podkarpackie;jasielski;54718;33;25024;24;t1805
podkarpackie;kolbuszowski;21400;85;9925;54;t1806
podkarpackie;krośnieński;47661;17;23078;11;t1807
podkarpackie;leżajski;37318;217;16983;84;t1808
podkarpackie;lubaczowski;30493;95;14233;49;t1809
podkarpackie;łańcucki;38185;91;18066;34;t1810
podkarpackie;mielecki;83729;167;39583;118;t1811
podkarpackie;niżański;30896;0;14936;0;t1812
podkarpackie;przemyski;18043;25;8667;0;t1813
podkarpackie;przeworski;27918;131;13265;23;t1814
podkarpackie;ropczycko-sędziszowski;35918;120;16429;43;t1815
podkarpackie;rzeszowski;51901;59;24323;25;t1816
podkarpackie;sanocki;35962;96;16728;40;t1817
podkarpackie;stalowowolski;69803;175;33059;63;t1818
podkarpackie;strzyżowski;25421;17;12253;11;t1819
podkarpackie;tarnobrzeski;13993;38;6254;4;t1820
podkarpackie;leski;13293;0;6444;0;t1821
podkarpackie;Krosno;41076;99;19655;40;t1861
podkarpackie;Przemyśl;41483;121;19202;29;t1862
podkarpackie;Rzeszów;534090;1266;250391;580;t1863
podkarpackie;Tarnobrzeg;57842;151;27277;53;t1864
podlaskie;augustowski;40510;38;18803;8;t2001
podlaskie;białostocki;59848;215;28645;132;t2002
podlaskie;bielski;34539;106;16472;70;t2003
podlaskie;grajewski;26195;44;12640;15;t2004
podlaskie;hajnowski;27888;34;13254;10;t2005
podlaskie;kolneński;21317;64;10003;44;t2006
podlaskie;łomżyński;14487;3;6872;3;t2007
podlaskie;moniecki;21895;18;10292;6;t2008
podlaskie;sejneński;11548;29;5465;7;t2009
podlaskie;siemiatycki;30297;122;14623;75;t2010
podlaskie;sokólski;40304;101;19274;63;t2011
podlaskie;suwalski;8222;6;3871;5;t2012
podlaskie;wysokomazowiecki;44210;128;21156;75;t2013
podlaskie;zambrowski;24668;120;11432;29;t2014
podlaskie;Białystok;466589;470;218534;162;t2061
podlaskie;Łomża;63917;125;30552;44;t2062
podlaskie;Suwałki;51724;165;24035;69;t2063
pomorskie;bytowski;64321;126;30217;26;t2201
pomorskie;chojnicki;81155;304;38215;142;t2202
pomorskie;człuchowski;38293;0;17348;0;t2203
pomorskie;gdański;54210;29;25443;28;t2204
pomorskie;kartuski;82695;364;38253;182;t2205
pomorskie;kościerski;59244;120;28251;63;t2206
pomorskie;kwidzyński;59387;270;27995;144;t2207
pomorskie;lęborski;53700;278;24957;159;t2208
pomorskie;malborski;38583;31;18104;31;t2209
pomorskie;nowodworski;30694;23;14306;19;t2210
pomorskie;pucki;54708;53;25804;34;t2211
pomorskie;słupski;43405;89;20594;55;t2212
pomorskie;starogardzki;91524;219;43189;95;t2213
pomorskie;tczewski;73562;129;33560;92;t2214
pomorskie;wejherowski;146627;480;68771;286;t2215
pomorskie;sztumski;39421;172;17910;103;t2216
pomorskie;Gdańsk;789580;1086;376789;508;t2261
pomorskie;Gdynia;271454;516;123247;264;t2262
pomorskie;Słupsk;108775;269;51199;109;t2263
pomorskie;Sopot;91045;89;44281;16;t2264
śląskie;będziński;105741;214;49811;97;t2401
śląskie;bielski;102416;53;45043;39;t2402
śląskie;cieszyński;151983;328;70525;152;t2403
śląskie;częstochowski;84857;201;39700;137;t2404
śląskie;gliwicki;126242;109;55525;63;t2405
śląskie;kłobucki;54683;45;25533;11;t2406
śląskie;lubliniecki;50915;75;23423;19;t2407
śląskie;mikołowski;41029;2;19599;2;t2408
śląskie;myszkowski;52905;83;24941;68;t2409
śląskie;pszczyński;61187;230;28687;169;t2410
śląskie;raciborski;85181;238;39667;111;t2411
śląskie;rybnicki;24847;0;12005;0;t2412
śląskie;tarnogórski;141765;320;67552;197;t2413
śląskie;bieruńsko-lędziński;37392;81;17747;56;t2414
śląskie;wodzisławski;118806;308;55102;168;t2415
śląskie;zawierciański;97105;165;45217;90;t2416
śląskie;żywiecki;99727;223;46560;164;t2417
śląskie;Bielsko-Biała;207067;638;96645;392;t2461
śląskie;Bytom;138252;175;64619;56;t2462
śląskie;Chorzów;109456;239;51419;153;t2463
śląskie;Częstochowa;250511;668;116815;381;t2464
śląskie;Dąbrowa Górnicza;86616;127;40181;52;t2465
śląskie;Gliwice;266948;307;125982;165;t2466
śląskie;Jastrzębie-Zdrój;54638;29;25538;22;t2467
śląskie;Jaworzno;88377;217;40913;115;t2468
śląskie;Katowice;572205;502;268327;205;t2469
śląskie;Mysłowice;48029;115;23070;61;t2470
śląskie;Piekary Śląskie;35991;96;16786;50;t2471
śląskie;Ruda Śląska;178779;124;86033;65;t2472
śląskie;Rybnik;63019;86;29043;23;t2473
śląskie;Siemianowice Śląskie;86335;70;40944;29;t2474
śląskie;Sosnowiec;203668;433;94043;199;t2475
śląskie;Świętochłowice;38880;6;18156;0;t2476
śląskie;Tychy;107991;90;51422;52;t2477
śląskie;Zabrze;129535;403;58961;195;t2478
śląskie;Żory;59999;0;27934;0;t2479
świętokrzyskie;buski;48124;159;22436;76;t2601
świętokrzyskie;jędrzejowski;72068;154;33735;66;t2602
świętokrzyskie;kazimierski;23971;195;10894;62;t2603
świętokrzyskie;kielecki;108040;425;48830;283;t2604
świętokrzyskie;konecki;51326;60;23730;58;t2605
świętokrzyskie;opatowski;33544;149;15372;70;t2606
świętokrzyskie;ostrowiecki;84985;316;39757;198;t2607
świętokrzyskie;pińczowski;33143;34;14720;12;t2608
świętokrzyskie;sandomierski;74312;163;34699;61;t2609
świętokrzyskie;skarżyski;48175;263;22699;155;t2610
świętokrzyskie;starachowicki;59682;87;27980;51;t2611
świętokrzyskie;staszowski;34279;6;16114;0;t2612
świętokrzyskie;włoszczowski;42627;64;19719;61;t2613
świętokrzyskie;Kielce;271296;525;125903;284;t2661
warmińsko-mazurskie;bartoszycki;51682;174;24081;74;t2801
warmińsko-mazurskie;braniewski;28290;117;13578;107;t2802
warmińsko-mazurskie;działdowski;48695;201;22957;117;t2803
warmińsko-mazurskie;elbląski;35295;46;17011;40;t2804
warmińsko-mazurskie;ełcki;78939;257;34856;134;t2805
warmińsko-mazurskie;giżycki;40656;69;19542;56;t2806
warmińsko-mazurskie;iławski;63423;177;28929;45;t2807
warmińsko-mazurskie;kętrzyński;39254;77;18744;21;t2808
warmińsko-mazurskie;lidzbarski;28321;56;13419;34;t2809
warmińsko-mazurskie;mrągowski;26934;40;12390;39;t2810
warmińsko-mazurskie;nidzicki;42462;90;18590;27;t2811
warmińsko-mazurskie;nowomiejski;34116;151;15698;69;t2812
warmińsko-mazurskie;olecki;22887;165;11058;111;t2813
warmińsko-mazurskie;olsztyński;90353;153;42304;88;t2814
warmińsko-mazurskie;ostródzki;65576;174;31243;118;t2815
warmińsko-mazurskie;piski;48464;116;22621;45;t2816
warmińsko-mazurskie;szczycieński;52352;201;24800;75;t2817
warmińsko-mazurskie;gołdapski;17803;49;8256;34;t2818
warmińsko-mazurskie;węgorzewski;19906;31;9683;6;t2819
warmińsko-mazurskie;Elbląg;119541;332;56993;184;t2861
warmińsko-mazurskie;Olsztyn;219008;350;101958;196;t2862
wielkopolskie;chodzieski;37945;262;17669;91;t3001
wielkopolskie;czarnkowsko-trzcianecki;81255;176;37567;84;t3002
wielkopolskie;gnieźnieński;136370;465;64236;303;t3003
wielkopolskie;gostyński;74216;208;35177;98;t3004
wielkopolskie;grodziski;34662;0;16519;0;t3005
wielkopolskie;jarociński;51587;141;24507;53;t3006
wielkopolskie;kaliski;59642;17;28319;16;t3007
wielkopolskie;kępiński;43354;90;20478;45;t3008
wielkopolskie;kolski;59756;146;27833;82;t3009
wielkopolskie;koniński;72234;168;32833;101;t3010
wielkopolskie;kościański;59526;400;27855;342;t3011
wielkopolskie;krotoszyński;58444;250;27585;163;t3012
wielkopolskie;leszczyński;18906;82;8828;73;t3013
wielkopolskie;międzychodzki;32352;81;15249;51;t3014
wielkopolskie;nowotomyski;57182;166;27207;146;t3015
wielkopolskie;obornicki;74783;205;33530;102;t3016
wielkopolskie;ostrowski;123892;299;56985;159;t3017
wielkopolskie;ostrzeszowski;40067;38;18444;24;t3018
wielkopolskie;pilski;92010;80;43977;57;t3019
wielkopolskie;pleszewski;59931;124;28641;85;t3020
wielkopolskie;poznański;188415;528;88784;301;t3021
wielkopolskie;rawicki;50241;219;22990;102;t3022
wielkopolskie;słupecki;41038;84;19356;78;t3023
wielkopolskie;szamotulski;65694;17;30488;5;t3024
wielkopolskie;średzki;60678;172;29316;71;t3025
wielkopolskie;śremski;33688;230;16013;198;t3026
wielkopolskie;turecki;54657;221;25780;107;t3027
wielkopolskie;wągrowiecki;29811;221;13680;94;t3028
wielkopolskie;wolsztyński;46406;34;22161;0;t3029
wielkopolskie;wrzesiński;61542;120;28560;54;t3030
wielkopolskie;złotowski;40233;154;18496;82;t3031
wielkopolskie;Kalisz;104688;652;49879;497;t3061
wielkopolskie;Konin;95947;128;44861;75;t3062
wielkopolskie;Leszno;68684;374;30263;208;t3063
wielkopolskie;Poznań;1069888;1095;508722;598;t3064
zachodniopomorskie;białogardzki;42905;43;19846;21;t3201
zachodniopomorskie;choszczeński;35020;87;16220;39;t3202
zachodniopomorskie;drawski;55615;215;25535;86;t3203
zachodniopomorskie;goleniowski;59961;125;27570;44;t3204
zachodniopomorskie;gryficki;33139;136;14884;47;t3205
zachodniopomorskie;gryfiński;53626;238;24991;104;t3206
zachodniopomorskie;kamieński;45268;100;21044;69;t3207
zachodniopomorskie;kołobrzeski;85313;170;41016;94;t3208
zachodniopomorskie;koszaliński;33340;99;15135;81;t3209
zachodniopomorskie;myśliborski;38479;67;17885;13;t3210
zachodniopomorskie;policki;46895;199;22304;107;t3211
zachodniopomorskie;pyrzycki;27689;0;13336;0;t3212
zachodniopomorskie;sławieński;50499;221;23437;117;t3213
zachodniopomorskie;stargardzki;84653;383;39286;198;t3214
zachodniopomorskie;szczecinecki;80850;121;36722;71;t3215
zachodniopomorskie;świdwiński;34981;104;16312;44;t3216
zachodniopomorskie;wałecki;37100;123;17666;77;t3217
zachodniopomorskie;łobeski;44082;4;18735;0;t3218
zachodniopomorskie;Koszalin;115967;320;54492;109;t3261
zachodniopomorskie;Szczecin;550526;794;255707;423;t3262
zachodniopomorskie;Świnoujście;38792;71;18519;30;t3263
Cały kraj;;34597705;73200;16174192;38988;t0000
