wojewodztwo;powiat_miasto;liczba_szczepien_ogolnie;liczba_szczepien_dziennie;dawka_2_ogolem;dawka_2_dziennie;teryt
lubelskie;rycki;53337;69;25572;0;t0616
lubelskie;świdnicki;45588;0;21837;0;t0617
lubelskie;tomaszowski;55471;103;25804;0;t0618
lubelskie;włodawski;34835;0;16247;0;t0619
lubelskie;zamojski;48226;11;23398;0;t0620
lubelskie;Biała Podlaska;69595;64;32832;0;t0661
lubelskie;Chełm;62940;31;28830;0;t0662
lubelskie;Lublin;440845;67;202957;0;t0663
lubelskie;Zamość;88744;0;41773;0;t0664
lubuskie;gorzowski;28970;9;13520;1;t0801
lubuskie;krośnieński;50816;104;24118;0;t0802
lubuskie;międzyrzecki;66599;40;31121;5;t0803
lubuskie;nowosolski;90970;45;40940;0;t0804
lubuskie;słubicki;37972;0;18107;0;t0805
lubuskie;strzelecko-drezdenecki;50051;91;22598;2;t0806
lubuskie;sulęciński;30383;56;13810;19;t0807
lubuskie;świebodziński;55086;138;25576;84;t0808
lubuskie;zielonogórski;88426;18;41172;0;t0809
lubuskie;żagański;67734;72;31189;0;t0810
lubuskie;żarski;99378;63;46798;7;t0811
lubuskie;wschowski;26852;0;12822;0;t0812
lubuskie;Gorzów Wielkopolski;149071;90;68929;17;t0861
lubuskie;Zielona Góra;149954;0;71578;0;t0862
łódzkie;bełchatowski;73077;55;33527;0;t1001
łódzkie;kutnowski;88079;22;42684;0;t1002
łódzkie;łaski;35988;41;17206;19;t1003
łódzkie;łęczycki;51014;74;23518;47;t1004
łódzkie;łowicki;89694;0;42850;0;t1005
łódzkie;łódzki wschodni;36687;0;16580;0;t1006
łódzkie;opoczyński;58932;171;26642;41;t1007
łódzkie;pabianicki;107189;0;50669;0;t1008
łódzkie;pajęczański;29770;16;13520;0;t1009
łódzkie;piotrkowski;49736;69;23085;0;t1010
łódzkie;poddębicki;36785;24;17379;0;t1011
łódzkie;radomszczański;87848;99;41171;5;t1012
łódzkie;rawski;28470;96;12967;38;t1013
łódzkie;sieradzki;99242;107;45440;18;t1014
łódzkie;skierniewicki;23770;0;11298;0;t1015
łódzkie;tomaszowski;104801;47;49602;6;t1016
łódzkie;wieluński;87196;55;41584;1;t1017
łódzkie;wieruszowski;32746;12;14882;0;t1018
łódzkie;zduńskowolski;49488;26;22940;0;t1019
łódzkie;zgierski;128422;14;60464;0;t1020
łódzkie;brzeziński;34529;0;16432;0;t1021
łódzkie;Łódź;896786;439;424755;29;t1061
łódzkie;Piotrków Trybunalski;80309;104;37677;0;t1062
łódzkie;Skierniewice;71791;21;33975;0;t1063
małopolskie;bocheński;77516;142;34777;23;t1201
małopolskie;brzeski;66026;38;30653;0;t1202
małopolskie;chrzanowski;109996;45;50737;1;t1203
małopolskie;dąbrowski;41685;0;19504;0;t1204
małopolskie;gorlicki;84757;0;40094;0;t1205
małopolskie;krakowski;156719;121;73165;30;t1206
małopolskie;limanowski;87267;153;39975;35;t1207
małopolskie;miechowski;60151;20;28854;1;t1208
małopolskie;myślenicki;101591;77;47753;10;t1209
małopolskie;nowosądecki;129002;262;57886;33;t1210
małopolskie;nowotarski;129470;117;59037;0;t1211
małopolskie;olkuski;108891;123;50559;22;t1212
małopolskie;oświęcimski;119539;156;56360;21;t1213
małopolskie;proszowicki;43063;91;20445;0;t1214
małopolskie;suski;67925;0;32219;0;t1215
małopolskie;tarnowski;93968;57;43612;0;t1216
małopolskie;tatrzański;34950;0;16581;0;t1217
małopolskie;wadowicki;117296;141;52596;8;t1218
małopolskie;wielicki;108670;21;49271;0;t1219
małopolskie;Kraków;1170088;365;556278;108;t1261
małopolskie;Nowy Sącz;62892;0;29788;0;t1262
małopolskie;Tarnów;111341;63;51311;4;t1263
mazowieckie;białobrzeski;35014;5;16584;0;t1401
mazowieckie;ciechanowski;78937;71;37486;3;t1402
mazowieckie;garwoliński;81425;0;38839;0;t1403
mazowieckie;gostyniński;27823;10;13438;0;t1404
mazowieckie;grodziski;94098;42;43279;1;t1405
mazowieckie;grójecki;103385;36;48894;1;t1406
mazowieckie;kozienicki;43057;59;20496;9;t1407
mazowieckie;legionowski;74458;104;32721;74;t1408
mazowieckie;lipski;25918;4;12315;4;t1409
mazowieckie;łosicki;18215;9;8794;0;t1410
mazowieckie;makowski;40225;10;18742;0;t1411
mazowieckie;miński;126784;187;57187;90;t1412
mazowieckie;mławski;59491;50;28335;0;t1413
mazowieckie;nowodworski;108759;5;50886;5;t1414
mazowieckie;ostrołęcki;48844;15;22844;1;t1415
mazowieckie;ostrowski;49437;25;23908;0;t1416
mazowieckie;otwocki;89933;18;43248;0;t1417
mazowieckie;piaseczyński;240122;108;112922;26;t1418
mazowieckie;płocki;84115;77;39863;53;t1419
mazowieckie;płoński;78744;25;36655;0;t1420
mazowieckie;pruszkowski;132085;187;62478;29;t1421
mazowieckie;przasnyski;49513;27;23654;1;t1422
mazowieckie;przysuski;27924;27;13149;5;t1423
mazowieckie;pułtuski;45700;52;21864;0;t1424
mazowieckie;radomski;62095;0;29051;0;t1425
mazowieckie;siedlecki;30547;20;14635;0;t1426
mazowieckie;sierpecki;43717;0;20729;0;t1427
mazowieckie;sochaczewski;81916;10;38721;0;t1428
mazowieckie;sokołowski;41741;12;19618;1;t1429
mazowieckie;szydłowiecki;20103;78;9090;0;t1430
mazowieckie;warszawski zachodni;113106;41;53701;0;t1432
mazowieckie;węgrowski;45477;0;21708;0;t1433
mazowieckie;wołomiński;204225;349;92988;37;t1434
mazowieckie;wyszkowski;61479;0;29143;0;t1435
mazowieckie;zwoleński;27719;1;13213;0;t1436
mazowieckie;żuromiński;28854;0;14097;0;t1437
mazowieckie;żyrardowski;55597;0;26177;0;t1438
mazowieckie;Ostrołęka;69545;0;33366;0;t1461
mazowieckie;Płock;127923;343;59257;111;t1462
mazowieckie;Radom;230490;87;106592;28;t1463
mazowieckie;Siedlce;115911;50;54710;21;t1464
mazowieckie;Warszawa;2531291;1243;1189788;445;t1465
opolskie;brzeski;70289;10;33195;0;t1601
opolskie;głubczycki;41050;23;19516;0;t1602
opolskie;kędzierzyńsko-kozielski;79492;0;37742;0;t1603
opolskie;kluczborski;53613;26;25435;1;t1604
opolskie;krapkowicki;96014;11;44273;0;t1605
opolskie;namysłowski;27690;0;13140;0;t1606
opolskie;nyski;93036;20;44844;0;t1607
opolskie;oleski;48245;0;22881;0;t1608
opolskie;opolski;65247;10;30590;2;t1609
opolskie;prudnicki;39420;0;18534;0;t1610
opolskie;strzelecki;56044;0;26128;0;t1611
opolskie;Opole;185600;90;87420;11;t1661
podkarpackie;bieszczadzki;9899;0;4783;0;t1801
podkarpackie;brzozowski;45889;13;21616;8;t1802
podkarpackie;dębicki;65117;0;28166;0;t1803
podkarpackie;jarosławski;55420;81;25602;28;t1804
podkarpackie;jasielski;58872;54;26760;27;t1805
podkarpackie;kolbuszowski;22530;0;10459;0;t1806
podkarpackie;krośnieński;49298;0;23849;0;t1807
podkarpackie;leżajski;40295;39;18407;3;t1808
podkarpackie;lubaczowski;32483;0;15072;0;t1809
podkarpackie;łańcucki;40220;0;19173;0;t1810
podkarpackie;mielecki;87018;0;41404;0;t1811
podkarpackie;niżański;32402;29;15593;0;t1812
podkarpackie;przemyski;19115;0;9285;0;t1813
podkarpackie;przeworski;29564;7;14142;1;t1814
podkarpackie;ropczycko-sędziszowski;37998;20;17368;8;t1815
podkarpackie;rzeszowski;54307;4;25390;0;t1816
podkarpackie;sanocki;37843;0;17561;0;t1817
podkarpackie;stalowowolski;72849;0;34537;0;t1818
podkarpackie;strzyżowski;27282;9;13197;0;t1819
podkarpackie;tarnobrzeski;15444;31;6924;1;t1820
podkarpackie;leski;14123;0;6756;0;t1821
podkarpackie;Krosno;43372;0;20753;0;t1861
podkarpackie;Przemyśl;44532;32;20446;0;t1862
podkarpackie;Rzeszów;555432;178;259556;7;t1863
podkarpackie;Tarnobrzeg;60792;72;28582;4;t1864
podlaskie;augustowski;42666;14;19803;0;t2001
podlaskie;białostocki;62231;37;29760;0;t2002
podlaskie;bielski;36090;60;17181;0;t2003
podlaskie;grajewski;27953;0;13421;0;t2004
podlaskie;hajnowski;28938;3;13664;0;t2005
podlaskie;kolneński;22101;5;10409;0;t2006
podlaskie;łomżyński;15545;0;7306;0;t2007
podlaskie;moniecki;22973;18;10883;1;t2008
podlaskie;sejneński;12034;0;5695;0;t2009
podlaskie;siemiatycki;31445;0;15177;0;t2010
podlaskie;sokólski;42558;0;20414;0;t2011
podlaskie;suwalski;8640;0;4125;0;t2012
podlaskie;wysokomazowiecki;46401;2;22151;0;t2013
podlaskie;zambrowski;26574;0;12322;0;t2014
podlaskie;Białystok;484014;185;225797;28;t2061
podlaskie;Łomża;67211;79;32036;1;t2062
podlaskie;Suwałki;55611;43;25694;0;t2063
pomorskie;bytowski;66873;42;31290;4;t2201
pomorskie;chojnicki;85866;15;40531;0;t2202
pomorskie;człuchowski;40603;34;18325;0;t2203
pomorskie;gdański;58088;6;27829;0;t2204
pomorskie;kartuski;90242;102;42175;7;t2205
pomorskie;kościerski;62515;59;29745;2;t2206
pomorskie;kwidzyński;63127;102;29691;28;t2207
pomorskie;lęborski;56902;9;26395;0;t2208
pomorskie;malborski;40825;0;19425;0;t2209
pomorskie;nowodworski;32120;0;14999;0;t2210
pomorskie;pucki;57933;47;27352;4;t2211
pomorskie;słupski;45623;0;21738;0;t2212
pomorskie;starogardzki;97634;0;45997;0;t2213
pomorskie;tczewski;79753;0;36485;0;t2214
pomorskie;wejherowski;155993;21;73523;0;t2215
pomorskie;sztumski;41812;162;19090;2;t2216
pomorskie;Gdańsk;813594;314;386741;24;t2261
pomorskie;Gdynia;282121;116;128148;41;t2262
pomorskie;Słupsk;113993;82;53906;31;t2263
pomorskie;Sopot;92824;114;45048;60;t2264
śląskie;będziński;110365;91;52021;5;t2401
śląskie;bielski;108084;234;47975;42;t2402
śląskie;cieszyński;158953;107;74282;36;t2403
śląskie;częstochowski;88642;0;41874;0;t2404
śląskie;gliwicki;132135;0;58197;0;t2405
śląskie;kłobucki;57448;15;26813;2;t2406
śląskie;lubliniecki;53602;18;24833;0;t2407
śląskie;mikołowski;41915;0;20035;0;t2408
śląskie;myszkowski;55484;42;26307;23;t2409
śląskie;pszczyński;64787;65;30578;2;t2410
śląskie;raciborski;88781;37;41543;11;t2411
śląskie;rybnicki;25916;0;12595;0;t2412
śląskie;tarnogórski;146757;4;70131;0;t2413
śląskie;bieruńsko-lędziński;38743;44;18371;4;t2414
śląskie;wodzisławski;124511;76;58004;3;t2415
śląskie;zawierciański;102361;18;47587;0;t2416
śląskie;żywiecki;105485;25;49955;0;t2417
śląskie;Bielsko-Biała;216547;121;101241;58;t2461
śląskie;Bytom;143504;36;67184;11;t2462
śląskie;Chorzów;113717;54;53399;26;t2463
śląskie;Częstochowa;260702;82;122027;18;t2464
śląskie;Dąbrowa Górnicza;90436;0;42263;0;t2465
śląskie;Gliwice;277097;488;129624;44;t2466
śląskie;Jastrzębie-Zdrój;58470;274;27434;113;t2467
śląskie;Jaworzno;91887;0;42512;0;t2468
śląskie;Katowice;585626;252;274677;72;t2469
śląskie;Mysłowice;49975;0;24016;0;t2470
śląskie;Piekary Śląskie;38034;3;17815;0;t2471
śląskie;Ruda Śląska;182463;41;87847;1;t2472
śląskie;Rybnik;67077;106;31273;0;t2473
śląskie;Siemianowice Śląskie;88284;0;41971;0;t2474
śląskie;Sosnowiec;212236;6;97968;2;t2475
śląskie;Świętochłowice;40969;72;19245;47;t2476
śląskie;Tychy;112761;62;54106;0;t2477
śląskie;Zabrze;135337;70;61191;0;t2478
śląskie;Żory;62370;79;29069;5;t2479
świętokrzyskie;buski;51271;30;24090;1;t2601
świętokrzyskie;jędrzejowski;76497;42;36111;0;t2602
świętokrzyskie;kazimierski;25342;10;11640;0;t2603
świętokrzyskie;kielecki;115707;28;52630;5;t2604
świętokrzyskie;konecki;55595;586;25792;417;t2605
świętokrzyskie;opatowski;35883;0;16799;0;t2606
świętokrzyskie;ostrowiecki;89136;101;41950;26;t2607
świętokrzyskie;pińczowski;35693;41;15679;0;t2608
świętokrzyskie;sandomierski;77548;25;36430;4;t2609
świętokrzyskie;skarżyski;51302;48;24417;19;t2610
świętokrzyskie;starachowicki;62592;0;29380;0;t2611
świętokrzyskie;staszowski;36740;0;17193;0;t2612
świętokrzyskie;włoszczowski;45012;15;20845;0;t2613
świętokrzyskie;Kielce;282617;178;131221;38;t2661
warmińsko-mazurskie;bartoszycki;54145;0;25347;0;t2801
warmińsko-mazurskie;braniewski;29879;0;14391;0;t2802
warmińsko-mazurskie;działdowski;51303;0;24310;0;t2803
warmińsko-mazurskie;elbląski;37263;0;18066;0;t2804
warmińsko-mazurskie;ełcki;83399;147;36151;5;t2805
warmińsko-mazurskie;giżycki;42820;8;20710;1;t2806
warmińsko-mazurskie;iławski;67703;0;31286;0;t2807
warmińsko-mazurskie;kętrzyński;41774;0;20046;0;t2808
warmińsko-mazurskie;lidzbarski;29925;7;14269;0;t2809
warmińsko-mazurskie;mrągowski;29023;0;13371;0;t2810
warmińsko-mazurskie;nidzicki;47560;130;19303;0;t2811
warmińsko-mazurskie;nowomiejski;36853;0;17190;0;t2812
warmińsko-mazurskie;olecki;24399;0;11663;0;t2813
warmińsko-mazurskie;olsztyński;94822;26;44587;0;t2814
warmińsko-mazurskie;ostródzki;69487;51;33075;2;t2815
warmińsko-mazurskie;piski;50429;0;23636;0;t2816
warmińsko-mazurskie;szczycieński;55020;0;26210;0;t2817
warmińsko-mazurskie;gołdapski;18856;0;8793;0;t2818
warmińsko-mazurskie;węgorzewski;20474;0;9985;0;t2819
warmińsko-mazurskie;Elbląg;125082;0;59871;0;t2861
warmińsko-mazurskie;Olsztyn;227233;129;105587;37;t2862
wielkopolskie;chodzieski;40091;60;18787;0;t3001
wielkopolskie;czarnkowsko-trzcianecki;86062;0;40130;0;t3002
wielkopolskie;gnieźnieński;144231;67;68550;0;t3003
wielkopolskie;gostyński;77846;39;37091;0;t3004
wielkopolskie;grodziski;36845;0;17871;0;t3005
wielkopolskie;jarociński;55215;0;26464;0;t3006
wielkopolskie;kaliski;62943;17;30063;0;t3007
wielkopolskie;kępiński;45629;51;21587;0;t3008
wielkopolskie;kolski;64859;215;30147;63;t3009
wielkopolskie;koniński;76663;101;35164;3;t3010
wielkopolskie;kościański;64115;81;30607;0;t3011
wielkopolskie;krotoszyński;62010;85;29678;0;t3012
wielkopolskie;leszczyński;20175;0;9578;0;t3013
wielkopolskie;międzychodzki;34039;0;16289;0;t3014
wielkopolskie;nowotomyski;60966;60;29181;11;t3015
wielkopolskie;obornicki;79931;78;36038;15;t3016
wielkopolskie;ostrowski;131168;32;60169;0;t3017
wielkopolskie;ostrzeszowski;43181;42;19956;5;t3018
wielkopolskie;pilski;97551;0;46938;0;t3019
wielkopolskie;pleszewski;62810;34;30068;3;t3020
wielkopolskie;poznański;199218;41;94899;5;t3021
wielkopolskie;rawicki;54091;125;24949;0;t3022
wielkopolskie;słupecki;43134;0;20350;0;t3023
wielkopolskie;szamotulski;70086;0;32884;0;t3024
wielkopolskie;średzki;64103;0;31074;0;t3025
wielkopolskie;śremski;35567;0;16972;0;t3026
wielkopolskie;turecki;58733;151;27912;1;t3027
wielkopolskie;wągrowiecki;32210;0;15119;0;t3028
wielkopolskie;wolsztyński;49892;0;23998;0;t3029
wielkopolskie;wrzesiński;65462;41;30510;0;t3030
wielkopolskie;złotowski;43059;0;20108;0;t3031
wielkopolskie;Kalisz;109372;8;52011;0;t3061
wielkopolskie;Konin;102113;98;47911;2;t3062
wielkopolskie;Leszno;73314;327;32523;219;t3063
wielkopolskie;Poznań;1105779;519;526543;90;t3064
zachodniopomorskie;białogardzki;44654;0;20684;0;t3201
zachodniopomorskie;choszczeński;37276;0;17459;0;t3202
zachodniopomorskie;drawski;58001;12;26659;0;t3203
zachodniopomorskie;goleniowski;63733;0;29421;0;t3204
zachodniopomorskie;gryficki;35812;0;16492;0;t3205
zachodniopomorskie;gryfiński;57073;106;26877;49;t3206
zachodniopomorskie;kamieński;47929;1;22375;0;t3207
zachodniopomorskie;kołobrzeski;90154;8;42907;7;t3208
zachodniopomorskie;koszaliński;34849;0;15950;0;t3209
zachodniopomorskie;myśliborski;40983;0;19080;0;t3210
zachodniopomorskie;policki;49150;0;23457;0;t3211
zachodniopomorskie;pyrzycki;28944;24;13965;24;t3212
zachodniopomorskie;sławieński;52766;0;24454;0;t3213
zachodniopomorskie;stargardzki;89627;0;41759;0;t3214
zachodniopomorskie;szczecinecki;83615;0;38146;0;t3215
zachodniopomorskie;świdwiński;38338;4;17716;1;t3216
zachodniopomorskie;wałecki;39036;1;18872;1;t3217
zachodniopomorskie;łobeski;46207;9;19680;1;t3218
zachodniopomorskie;Koszalin;121196;38;57167;5;t3261
zachodniopomorskie;Szczecin;571067;123;264633;28;t3262
zachodniopomorskie;Świnoujście;40407;0;19240;0;t3263
Cały kraj;;36194405;20323;16956710;3904;t0000
